,n_estimators,max_depth,min_samples_split,min_samples_leaf,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
156,285.0,5.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820029346439322,2.306449501260138,0.9404185430672013,0.7957520451362426,1.0623746047731248,2.21179249296086,0.9273293383032836,0.7555466462266962,1.0634926098061428,2.221151684896109,0.9361867325721959,0.7872197589454096
157,267.0,5.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281352,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751975,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397807,2.2209653827195535,0.9361966767024661,0.7872376061830865
158,269.0,5.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823992272482832,2.3100816537069186,0.9403167331056206,0.7954239688396901,1.0623709720480334,2.212771060886308,0.9272896637676993,0.755468131689088,1.0630008908685076,2.2222137595467273,0.9362062102860315,0.7871180151060703
159,269.0,5.0,14.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824692792187702,2.3107182175131133,0.9402984834214158,0.7953664622022505,1.0623737822424049,2.2129450963999933,0.9272846559079118,0.7554544490369369,1.0629437358031621,2.2227966356761817,0.9361975572730606,0.7870621771711046
160,276.0,5.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824814502616598,2.310701909404345,0.940295404020371,0.7953679207410218,1.0623703685925294,2.2129422771037546,0.9272804519912233,0.755454131879986,1.0629567010052294,2.2228113957851945,0.9361927800268419,0.787060763193133
161,277.0,5.0,9.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.31070015516898,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
162,277.0,5.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.31070015516898,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
163,276.0,5.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
164,276.0,5.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08248145026166,2.310701909404345,0.940295404020371,0.7953679207410218,1.0623703685925294,2.212942277103755,0.9272804519912233,0.755454131879986,1.0629567010052294,2.222811395785194,0.9361927800268419,0.7870607631931331
165,267.0,5.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281354,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751978,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397807,2.2209653827195535,0.9361966767024661,0.7872376061830865
166,267.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.212760426069501,0.9272879075998172,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
167,282.0,5.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820106344089813,2.3064375961054493,0.9404164034975511,0.7957531275527351,1.0623776854837377,2.2117499170738584,0.9273284059702797,0.7555520630012721,1.0635134950961607,2.221183232141656,0.9361856217832251,0.7872167368057883
168,268.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.31007802131464,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.212752514246069,0.9272898284531319,0.7554701151673078,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
169,267.0,5.0,18.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281354,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751975,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397807,2.2209653827195535,0.9361966767024661,0.7872376061830865
170,278.0,5.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08201756375463,2.3064362521929604,0.9404148995426134,0.7957532541397139,1.0623766603342246,2.2117198876416317,0.927327655244008,0.7555557485320041,1.0635515452405317,2.221235683571034,0.9361841737878783,0.7872117121026747
171,217.0,6.0,16.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99328093517362,1.9866920724712518,0.9496182781035276,0.8240625460525873,0.981167401075481,1.923848569052149,0.9382192810244216,0.7885948681355218,0.9778027370832396,1.9290376218018792,0.9458442248524493,0.8152034852182659
172,226.0,6.0,12.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930076843619484,1.984856351379451,0.9496674566437538,0.824226888662196,0.9811536166417487,1.9233858850656618,0.9382319590698464,0.7886438050813843,0.9777509891090073,1.9285435959900172,0.9458428015133753,0.8152508115364323
173,257.0,6.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932849116123127,1.98658490227159,0.9496245284752418,0.8240721121666763,0.9810643548033295,1.9233287363727891,0.9382365970383383,0.7886482531753295,0.9776947496534261,1.9289693694782413,0.9458484731826455,0.8152100236037237
174,281.0,6.0,8.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932864127195029,1.9866047723371134,0.9496199987778822,0.8240699540573616,0.9810226495277321,1.9231405590771549,0.938231662815016,0.7886589072045411,0.9775527837139911,1.9287684251279156,0.9458502189374292,0.8152292735214991
175,269.0,6.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932763457902092,1.9866069458319648,0.9496202517730947,0.8240698860814559,0.9809804953312558,1.9230002193929288,0.9382412075538269,0.7886820343496286,0.9776168607923474,1.9287602166666826,0.9458510751821416,0.8152300598695778
176,263.0,6.0,17.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932597103650411,1.986556450650387,0.949622769048274,0.8240745439756125,0.9809989316438394,1.9230914494299491,0.9382417724542412,0.7886744625434112,0.9775727458744867,1.9285584224090457,0.945858011941386,0.8152493912061431
177,275.0,6.0,16.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932667637558852,1.986553040498989,0.9496199763727342,0.8240747129419099,0.9810011109818689,1.9230296070365882,0.9382373273669036,0.7886754397319983,0.9776024489840737,1.92886086046027,0.945845537936259,0.8152204184701156
178,269.0,6.0,5.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993276345790209,1.9866069458319646,0.9496202517730947,0.8240698860814559,0.9809804953312558,1.9230002193929288,0.9382412075538269,0.7886820343496286,0.9776168607923477,1.9287602166666826,0.9458510751821416,0.8152300598695778
179,279.0,6.0,12.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932787840718875,1.9865687232890399,0.9496190928650907,0.8240731476205256,0.9810088372573407,1.9230530001358819,0.9382318947593185,0.7886700539608118,0.97760353251533,1.9289255212333678,0.9458434482679523,0.8152142241453515
180,264.0,6.0,5.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932639528479383,1.9865798168478994,0.9496219599402881,0.824072446000021,0.981002247975671,1.9231210024133767,0.9382400221598677,0.7886722589000825,0.97755107774497,1.9285307774044713,0.9458586483741501,0.8152520395217793
181,256.0,6.0,17.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932807507336304,1.9865968750224865,0.9496253248194106,0.8240710634499211,0.9810445889963181,1.9232887954566924,0.9382386042166655,0.7886526262937736,0.977686914317149,1.92888483794583,0.9458513922634234,0.8152181214927448
182,271.0,6.0,14.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929648440536798,1.984743349740171,0.9496732347466399,0.824236482114635,0.9810756909093967,1.9229298171995142,0.9382422248133104,0.788679416359133,0.9776060817945966,1.9283888620119112,0.945851146127541,0.815265634627257
183,285.0,6.0,19.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993277750175377,1.986614806670056,0.9496214622993453,0.8240691077977087,0.9810091985260307,1.9231209591312597,0.9382329615457716,0.7886617601352811,0.9775335117539433,1.928815197031648,0.945851410910628,0.8152247929013692
184,282.0,6.0,15.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935585791118615,1.9883970188523588,0.9495698862571003,0.8239095137789675,0.9809343590977011,1.9232857146898963,0.9382315757395409,0.7886499863252467,0.977557228889673,1.9291657017221948,0.9458501678313139,0.8151912155130925
185,258.0,6.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932794058348953,1.9865656153210338,0.9496244422471419,0.8240738786460112,0.9810346971196829,1.9232664550865675,0.9382388733001863,0.7886554883091951,0.9776721211416678,1.9288712504235586,0.9458506051422244,0.8152194231401216
186,282.0,6.0,11.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935585791118613,1.9883970188523588,0.9495698862571003,0.8239095137789675,0.9809343590977011,1.9232857146898963,0.9382315757395409,0.7886499863252467,0.977557228889673,1.9291657017221948,0.9458501678313139,0.8151912155130925
187,232.0,6.0,15.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927305600764201,1.982810864681896,0.9497262188583148,0.824409809256586,0.9812874444607116,1.923331761308819,0.9382295801879962,0.7886330332016376,0.9777960794192049,1.9287815734519993,0.9458287949357921,0.8152280139481043
188,237.0,6.0,13.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927253284932239,1.9827969986362892,0.9497257867218498,0.8244110685672321,0.9812859953621398,1.9232682049433576,0.9382325816169104,0.7886374240948618,0.9777412929512913,1.9285190215347199,0.9458353483484291,0.815253165701867
189,276.0,6.0,15.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926710104639527,1.9827109747168576,0.949729104273884,0.8244183694709881,0.981171378576589,1.9227116443838863,0.9382461649928608,0.788693111814775,0.9776198385531688,1.9286296962292047,0.9458341152768974,0.8152425633696034
190,135.0,6.0,15.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931293104781811,1.9852129606166566,0.9496508072931672,0.8241953974539961,0.98139643908074,1.92481168750844,0.9381755521404551,0.7884786606496816,0.9781646339385185,1.9302392668291504,0.9457853420746813,0.8150883709195427
191,63.0,6.0,12.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993217985254003,1.9837647043133644,0.9496833702329652,0.8243264160352264,0.98176080952073,1.9251670129973055,0.9381391598433275,0.7884070403136637,0.9783264443149555,1.931760929190579,0.9457241421774021,0.8149425998376889
192,230.0,7.0,7.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959130180473582,1.8563111331194935,0.9532094514541928,0.8356383512904036,0.9645121254546992,1.8746874401197386,0.9402671723987033,0.7945398255284191,0.9625871607202302,1.885933994000537,0.9473506260196833,0.8193326945722528
193,244.0,7.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509118140996017,1.8105309784194579,0.9544271326626467,0.8397220283777662,0.9655773859010239,1.8777508250684989,0.9402019004612394,0.794249495888778,0.9629132040341282,1.88917655693372,0.9472348178329285,0.8190220659343038
194,212.0,7.0,7.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591302732120923,1.8563939205946332,0.9532116331230442,0.8356312543200866,0.9645655895199143,1.874734734578675,0.9402690536041762,0.7945272873951383,0.9625884982478543,1.8859992846128253,0.9473607915591732,0.8193264399106213
195,69.0,8.0,15.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150672892083516,1.6263341559867461,0.959373936756481,0.8560300324644208,0.9554846173169012,1.7983077087241957,0.9433565546289113,0.8027339793482684,0.9671513935102042,1.895407420873515,0.9466182103480881,0.8184251662537897
196,160.0,7.0,7.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430949253195537,1.7737113721630569,0.955450392966954,0.8429515624969274,0.9579676878942532,1.830583536411202,0.942138417883295,0.7989498848860915,0.965466935775218,1.8841016812738423,0.9468580858347193,0.8195082251073013
197,69.0,8.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037826514783527,1.5749115604061243,0.9607371241185201,0.8605949504238894,0.9506293102456708,1.7764002028753045,0.9442931454116864,0.8049405987691085,0.9662828471547911,1.8791570780790947,0.9468638859948794,0.8199819045353439
198,139.0,8.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103849811109506,1.627966751534868,0.9593478145383225,0.8558743041894492,0.9518868436362358,1.7952093681171406,0.9438271238215417,0.8029189699762992,0.9650043873672565,1.868887842564302,0.9471369280321033,0.8209656691395998
199,90.0,8.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034078811845445,1.5864978747840994,0.9604387158901324,0.8595628426101756,0.9513776422163333,1.7834472347866057,0.9441553130987494,0.8042640641106221,0.9655161960035832,1.8738230987638393,0.9470071365534262,0.8204928851280688
200,69.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06623997283748,2.2139213701216436,0.942984855502122,0.8039841842207909,1.0688973805727982,2.2421835004020534,0.9266188686025414,0.7525956387898807,1.0621592923874945,2.229749257769518,0.9358544647842937,0.7863961350385291
201,286.0,5.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820873054773448,2.30718704728548,0.9403973289372194,0.7956853818391911,1.0623901574488506,2.212085334844492,0.92731566684668,0.7555172902355369,1.0634191197857443,2.2214485873398426,0.9361865614911397,0.7871913165054012
202,101.0,5.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081802559611099,2.3041201455710576,0.940462697126675,0.7959614251720675,1.062377834341938,2.2108284532028506,0.927344477008818,0.7556318166076335,1.063454402325987,2.2194033886715414,0.9362022575799475,0.7873872409299261
203,105.0,5.0,20.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817380916893125,2.3040801809998106,0.9404702396705718,0.7959649938843709,1.062361195370156,2.211096321160935,0.9273370944567834,0.7555981087716885,1.0633967675589302,2.2194136384865524,0.9362086480279237,0.7873862590257529
204,109.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081703591132399,2.3040653927363697,0.9404754802598443,0.7959662875524887,1.0623642299671192,2.211117527135172,0.9273449839189585,0.7555914357918175,1.0632768512586377,2.2190284840616625,0.9362243586932013,0.7874231557635707
205,285.0,5.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08232012970811,2.3093793562280016,0.940336500612901,0.795487380509692,1.0623824241033017,2.2126974297145816,0.9272881412755333,0.7554647434848749,1.063200596746256,2.222524043302,0.9361833917768135,0.7870882907731077
206,267.0,5.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.212760426069501,0.9272879075998173,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
207,108.0,5.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08171870693056,2.3041157884733607,0.9404701412273486,0.7959618393073202,1.062339403581196,2.2110675914202575,0.927340060191909,0.7555948930165021,1.0633190821755796,2.2192241567760957,0.9362155393491697,0.7874044108540591
208,105.0,5.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817380916893125,2.304080180999811,0.9404702396705718,0.7959649938843709,1.062361195370156,2.211096321160935,0.9273370944567834,0.7555981087716885,1.0633967675589302,2.2194136384865524,0.9362086480279237,0.7873862590257529
209,110.0,5.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816916379534198,2.304060990910866,0.940477533108437,0.7959667061746037,1.0623672674442537,2.211251953564635,0.9273423667201084,0.7555785565539956,1.0632741269648152,2.2191284770022843,0.9362209062675911,0.787413576714038
210,277.0,5.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824151439857181,2.3100671117373546,0.94031275722282,0.795425272006933,1.0623654437568382,2.2127750614415818,0.9272837299778532,0.7554666159392522,1.0630320728414888,2.222291685254382,0.9361978376222517,0.7871105500369479
211,107.0,5.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816991344725184,2.3040764390415935,0.9404698653552745,0.7959652762888274,1.0623625992396524,2.211165944958295,0.9273347324842847,0.7555866203015015,1.0633407631970724,2.219249914155646,0.9362107818086116,0.7874019433677245
212,276.0,5.0,11.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
213,274.0,5.0,11.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824145494067423,2.310082206298643,0.940314948813698,0.7954239491184623,1.0623786724069446,2.212811147542694,0.9272857050998891,0.7554636088483012,1.0630363796073126,2.2222431353787675,0.9362037107965214,0.7871152009819089
214,275.0,5.0,11.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823358163743508,2.309368720470283,0.9403332533290357,0.7954883866314135,1.0623768857239473,2.212553118846283,0.9272897616489324,0.7554822672608376,1.0632394811413692,2.222497811458437,0.9361837775964142,0.7870908037117939
215,268.0,5.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.3100780213146406,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.2221769337374777,0.9362073554482742,0.7871215429176206
216,276.0,5.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.212779172121842,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
217,268.0,5.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823254508201112,2.3093767501905007,0.9403364370498729,0.7954876125085206,1.0623762731561435,2.2125193962177008,0.9272949912089173,0.7554859950428874,1.0631966439538025,2.222407449491016,0.9361915808946293,0.7870994601405018
218,268.0,5.0,15.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824725837639093,2.31071080420025,0.9402980497908785,0.7953671291394105,1.062372580013682,2.2129253773380673,0.927284729277053,0.7554563519576759,1.0629374977512083,2.2227617220046816,0.936198674957573,0.7870655218051016
219,267.0,5.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.212760426069501,0.9272879075998172,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
220,274.0,5.0,15.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082483735565714,2.3107121418259813,0.9402969421216314,0.7953670368116033,1.0623835517686806,2.2129848423410112,0.9272810127095261,0.755449928290363,1.0629639498491326,2.2228068930232507,0.9361957349094301,0.7870611945453807
221,268.0,5.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819966086125268,2.3064361467901926,0.9404187868635774,0.7957532233963747,1.062360611581609,2.2116060919374285,0.9273362372440541,0.7555685344047389,1.0634966593970592,2.220924745699636,0.93619821868537,0.7872414990981685
222,266.0,5.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819917077388914,2.3064403564579736,0.9404198158322571,0.7957529186774293,1.062368533372577,2.211658618405626,0.9273357893093275,0.7555632023117526,1.0635160072660388,2.2209796908472783,0.936197222641872,0.787236235503683
223,268.0,5.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818884113063096,2.3056666678288185,0.940440252362977,0.7958225845890433,1.06238113659594,2.211611919981549,0.9273393784562514,0.7555687195925511,1.063489490971203,2.2206861239297253,0.9361975779430005,0.7872643584094293
224,286.0,5.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823940069509561,2.3100691018033546,0.9403168108170201,0.7954250458391822,1.062380268850991,2.2129440406479395,0.9272822924905046,0.7554465730930067,1.0630028342799578,2.2223696327636153,0.936197674968184,0.787103082879294
225,275.0,5.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824810205647362,2.310699492527151,0.9402951069837089,0.7953681583402252,1.0623726787196501,2.212937974074964,0.9272803578692197,0.7554548391107367,1.0629525952841827,2.222801893377816,0.9361922682881882,0.7870616734977045
226,278.0,5.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08201756375463,2.3064362521929604,0.9404148995426134,0.7957532541397139,1.0623766603342246,2.2117198876416317,0.927327655244008,0.7555557485320041,1.0635515452405317,2.221235683571034,0.9361841737878783,0.7872117121026747
227,280.0,5.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082410402897834,2.3100664378966886,0.9403150967763679,0.7954252954142438,1.062381869130638,2.212862555084853,0.9272831770461099,0.7554571153043113,1.0630414605058667,2.222421913064101,0.9361940867965578,0.7870980745698591
228,286.0,5.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824626833177704,2.3106984539012108,0.9402990909212467,0.7953681957230374,1.0623830919854647,2.2131174352241594,0.9272776296408176,0.7554327992706351,1.0629333819365838,2.2229346447557825,0.9361895611194837,0.7870489562796972
229,268.0,5.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.31007802131464,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.2221769337374777,0.9362073554482742,0.7871215429176206
230,267.0,5.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082324148582688,2.30937889985419,0.9403352727992675,0.7954874655183143,1.0623800288027174,2.2125332725298277,0.9272929728135402,0.7554842275246545,1.0632079775285679,2.22243160276367,0.9361902801420188,0.7870971463232095
231,267.0,5.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281354,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751975,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397807,2.2209653827195535,0.9361966767024661,0.7872376061830865
232,266.0,5.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823207270330377,2.3093809304458888,0.9403373854048815,0.7954873168086382,1.0623830333321649,2.212560456635707,0.9272947883137466,0.7554814132519839,1.0632091930223289,2.2224514508600848,0.9361908010865608,0.7870952449299959
233,281.0,5.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824802333715398,2.310704850345793,0.940296523439073,0.7953676372179317,1.0623819776614947,2.213034429349488,0.9272786327683287,0.7554431531953272,1.0629506028359512,2.2229263853378893,0.9361878716693451,0.7870497475092842
234,285.0,5.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820911152892263,2.30718971634368,0.9403970161138822,0.7956851518346759,1.0623870771950175,2.2120724110498315,0.927315782610763,0.7555197131657765,1.0634151543016162,2.221389861245676,0.93618716027049,0.7871969423041965
235,277.0,5.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.3107001551689796,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
236,269.0,5.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820849875703606,2.307182173076944,0.9403976396364482,0.7956858520343482,1.0623846544066218,2.211926081529006,0.9273215549901577,0.7555372411482932,1.0634123602144128,2.2212093680194696,0.9361970062905602,0.7872142330603579
237,285.0,5.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823982048596594,2.3100738140616484,0.9403165310777204,0.7954246300997408,1.0623789791536484,2.21292870851759,0.9272825674719363,0.7554487954731126,1.0629979824066458,2.222316391262104,0.936198230304875,0.7871081832691516
