,layers,neurons,batch_size,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
178,3.0,36.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084802893631222,2.0764250029648172,0.9479330478579145,0.8161015870336472,0.9739614835543668,1.908351287353256,0.9394950123338661,0.7902331125306714,0.9770619472704027,1.9142019415839655,0.9468817227673149,0.8166247027039705
179,3.0,45.0,170.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097908606077948,2.071894393348498,0.9473624462503853,0.8164963902735416,0.9727432277884505,1.899418184251269,0.9389428221567866,0.7911965756188227,0.9605958577915832,1.9016937044947766,0.9465598993101467,0.8178229575197509
180,1.0,24.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0110921704991762,2.0796497592361813,0.9472975590589705,0.8158010331829018,0.9740112971056871,1.907259982729207,0.93884311754089,0.7902430902493112,0.9586233997244679,1.9028901016161193,0.9472797085532636,0.8177083459560259
181,3.0,27.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112709334014944,2.071864381952818,0.9473379895895284,0.8164880231240196,0.9728045235527096,1.899763933260406,0.9389508939775264,0.7911919620536854,0.9684244305848518,1.907601348445736,0.9471754520943909,0.8172570214279037
182,2.0,41.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094209452035376,2.074629922260204,0.9474288838597373,0.816252713597199,0.9709092330898603,1.8983017861759823,0.9392295536955386,0.791246583160286,0.9645503416794856,1.906408814384145,0.9472243096331268,0.817371262921097
183,2.0,41.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0082592720075516,2.0732699227453306,0.9472551465159927,0.8163748908021884,0.9695960881319277,1.8964650295532943,0.9390804216239769,0.7914801880433942,0.9776547719693056,1.9150613089924953,0.9460405166806499,0.8165423776626035
184,2.0,45.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103944512050331,2.0770687030873356,0.9469093791352952,0.8160475192759493,0.9720512529531344,1.901056933789998,0.9385012391324508,0.7909616747627426,0.9620310754830019,1.9078029802860317,0.947345904127381,0.8172377056504743
185,2.0,41.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007907285156466,2.0761061695302248,0.947564107268898,0.8161218454246908,0.9701368937125394,1.8985155662673419,0.9394163861145772,0.7912188318165913,0.9634738168661482,1.906592537933265,0.9472776487273415,0.8173536627088579
186,3.0,30.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00747674211031,2.0768405617666796,0.9475084924581668,0.8160608762269558,0.9703968781948714,1.903972300193957,0.9390259275506316,0.7906972801701395,0.969527210365039,1.9164916255557756,0.9467426680613552,0.8164053572577438
187,3.0,41.0,116.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062694684859221,2.0715326313958085,0.9478658070965362,0.8165143460052933,0.9712245468300915,1.9005349785701973,0.9393916483809247,0.7910637046839943,0.9734159310426866,1.9103768082997858,0.946513688815799,0.8169911399841473
188,2.0,41.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065889875630816,2.0747982142494266,0.9471890780555201,0.8162390880169572,0.970956032196967,1.8968339494218696,0.9390390025054678,0.7914768948435648,0.9663208324899636,1.9113264464061914,0.9473245847438484,0.8169001672574445
189,2.0,49.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091463698247924,2.0708898437177083,0.9475717294575294,0.8165785803141526,0.9721832275644225,1.897978344370264,0.9391665467947663,0.7913584449063049,0.9694949576565978,1.9076087747501866,0.9474621732152141,0.8172563100083001
190,2.0,44.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090810518627293,2.073996032438651,0.9474041043481659,0.8163141364108741,0.971866647436918,1.8976700465744698,0.9391244394888774,0.7911552542770908,0.9780111636162127,1.9160221617752202,0.9463663549501373,0.8164503306006596
191,2.0,37.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096220736158168,2.0736607023650695,0.9472704244442129,0.816342222013396,0.9726185514712479,1.9004042794840457,0.9387921426035092,0.7910767832503088,0.9736086988579181,1.9189049660643878,0.9459698570866569,0.8161741658543555
192,2.0,34.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008597569344614,2.08346399068114,0.947649601283622,0.8154735239183595,0.9714165306710455,1.9058183772404336,0.9393167949112591,0.7903844047006026,0.9844904518733897,1.9368635236616032,0.9444018977702149,0.8144537852785881
193,3.0,28.0,185.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897133541694471,2.0134576032840363,0.9495961917400626,0.8216820969134169,0.9554267292185699,1.8590513947843983,0.9413593523617504,0.7962648312517802,0.9484921950904688,1.8565660070922343,0.9490062767420192,0.8221460671915699
194,3.0,33.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902801348136597,2.0101727502655193,0.9497029807260784,0.8219746629761182,0.9558909061334713,1.8509249246508976,0.9415283755268653,0.7969690613741809,0.9504013010570334,1.8557162871054205,0.9487941528003502,0.8222274680363896
195,3.0,43.0,153.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948748208591829,2.015686000050974,0.9489072359638264,0.8214984288762903,0.9582541144520667,1.8447458031208164,0.9411481185848656,0.7975976568310665,0.9481813324248846,1.8695527756102865,0.9478711334194375,0.820901970377029
196,4.0,46.0,154.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656343119837574,1.8746467294341231,0.9523182049964385,0.8339110637765306,0.9442428499092179,1.7639754418874807,0.9446235851683408,0.8069591374358303,0.9558941026763477,1.8251964576635011,0.9478801736235773,0.8251511840120953
197,3.0,46.0,127.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810995667879081,1.9544441361208273,0.9509019391200066,0.8268990313339413,0.9513505331137411,1.80770202987567,0.9431387215023517,0.8023436100934469,0.9519002529883671,1.845991129132174,0.9489667311484961,0.8231591115040162
198,3.0,20.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9683597726810016,1.8727400200970803,0.9529877201017569,0.8341981110128198,0.9554827268226982,1.800231976012857,0.9451243878353645,0.8031034998964715,0.9786584219013069,1.9473702327725488,0.942895258350898,0.8134472713549693
199,3.0,45.0,41.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9150638097511692,1.5807252289886555,0.9608748246648467,0.859922810074467,0.9434566665299562,1.6848745164541743,0.9497517583101485,0.816557892790942,0.9971707793953206,2.031517666976821,0.9429986887258627,0.8053861778889696
200,4.0,22.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2913448906136842,3.550271904624366,0.8996799130720547,0.6856687169646208,1.219702716743796,3.1176287520782062,0.8910126410239367,0.6629632658914011,1.2570559285807137,3.3527851347572497,0.8953552737169146,0.6788123773675263
201,2.0,25.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906450964482546,2.35843405498568,0.9392188813836515,0.7911290749561805,1.0583578917266516,2.1994710688253787,0.9279450294323479,0.7567654603528404,1.0612172004519944,2.2137751638665066,0.9359616880596445,0.787926409433756
202,4.0,25.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879859680708401,2.358355337526511,0.9392329823238534,0.7911361849828036,1.0587504768582292,2.200062597257703,0.927754805932194,0.7566746919033656,1.0554683346705156,2.1992757947485706,0.9378269411830612,0.7893154092382417
203,2.0,30.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899779037958253,2.358687334241833,0.9387847914668808,0.7911051364898645,1.0571568874635706,2.1984169789190986,0.9274376848361826,0.7570533166171705,1.058253003661258,2.211142112569193,0.9364570706617936,0.7881786485282588
204,3.0,48.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088306956287617,2.3602562699328553,0.9395308791541657,0.7909602376057588,1.0565011128227852,2.200402116243336,0.9281570066941696,0.7563475652773275,1.055151842518253,2.2082483960729347,0.9373231633698048,0.7884558586340811
205,4.0,41.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0861633834763165,2.363587851300554,0.9388021784989288,0.7906713267006552,1.0559155737590054,2.204909137956287,0.9271429711943124,0.7562486621070283,1.055991705471522,2.2104225058900346,0.9361183204674857,0.7882475848749734
206,3.0,17.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0900395589328478,2.358314738089296,0.9393422749466754,0.7911351748522761,1.0582035959810365,2.1943754345181157,0.9281867280895584,0.7574546203075974,1.0608702576959856,2.212172914000559,0.9368365729029255,0.7880799005775732
207,2.0,30.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904276987508332,2.3593550787632243,0.9390719372188852,0.7910465478673306,1.0574676379750456,2.2004399730358957,0.9278283982863977,0.7567950413653515,1.0568248741051773,2.210649195629381,0.9357369504112614,0.7882258686195233
208,4.0,41.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870416697093845,2.360198544570726,0.9391589736372733,0.7909718378676043,1.056220437036851,2.1999996599838436,0.9275579113122672,0.7567249975297405,1.055420279086289,2.2080272390510824,0.9362055720093249,0.7884770448703659
209,1.0,16.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896206674926547,2.3606403720406792,0.9389462856872988,0.7909293078018667,1.05750672765899,2.194911671097266,0.9276809513753335,0.7573420000823886,1.0725588860542505,2.23657641474449,0.9357309863077714,0.7857421121202699
210,4.0,41.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086897358786881,2.36022838829423,0.9391401659779093,0.7909692840033251,1.0561027175954472,2.2001570985581034,0.927560007869926,0.7567060242224026,1.0557132767263628,2.213795582934514,0.9358696520552854,0.7879244533430296
211,3.0,32.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087378939204478,2.3566133706816776,0.9395497679210866,0.7912890584882459,1.0575753777772339,2.19921093438434,0.9282373516118798,0.7568199520487929,1.0574432707409576,2.208894391222574,0.9365612218973016,0.7883939740700528
212,3.0,11.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896558448657245,2.358364063754725,0.9389230026194015,0.791134196869786,1.058409214501121,2.20128121123167,0.9274185839738751,0.7567008916868905,1.0680749023386078,2.2207346643041097,0.9362855182456207,0.7872597083746602
213,3.0,36.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875312735882838,2.359584963194373,0.9394562262932081,0.7910245867515687,1.0567234691731429,2.202321715994626,0.9282072430210261,0.7563421694331759,1.0645536647718572,2.223064936520508,0.9365397019156858,0.7870364746858942
214,4.0,33.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08630874194143,2.3582004600382325,0.9396756762100034,0.7911509380117707,1.0556790646105076,2.1992363792379916,0.928568407832602,0.7567463332922343,1.0678008119131552,2.214797366919916,0.9359516849199683,0.787828485184102
215,2.0,25.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906450964482546,2.35843405498568,0.9392188813836515,0.7911290749561805,1.0583578917266516,2.1994710688253787,0.9279450294323479,0.7567654603528404,1.0612172004519944,2.2137751638665066,0.9359616880596445,0.787926409433756
216,2.0,22.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902243271712972,2.3565850069921925,0.9388732380083642,0.7912932564544266,1.0593173237476896,2.1978592646339274,0.9274371577674565,0.7569859993732454,1.056820565766619,2.2127068900377584,0.9366133019386025,0.7880287471373622
217,3.0,14.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904052825975534,2.35757667879497,0.9391521605054073,0.7911999636328761,1.0587260514683128,2.194733899041755,0.9278857259596163,0.7572484606699643,1.0594070789727015,2.2127453860387596,0.9367057867398357,0.7880250593260216
218,2.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08817671697055,2.3575286196476326,0.9392138525928069,0.7912123458675224,1.0570429993295227,2.201447268952179,0.9278692017038654,0.7567456101340788,1.0621050191200045,2.2101087777655737,0.9367637417992646,0.7882776391690598
219,1.0,16.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09066740636727,2.3604571132617576,0.9389056035774669,0.7909465423671065,1.0572499992632771,2.1918993155428943,0.927685097292904,0.7576090232953263,1.0677677223556552,2.2262737139803286,0.936274127077718,0.7867290826036542
220,2.0,43.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089491477360807,2.3578415840649782,0.938941729342669,0.7911826167503893,1.0582901831904203,2.1986560159507595,0.9274240980669458,0.7568524435295662,1.052355249287168,2.1981429001357595,0.9376506728209179,0.7894239374357721
221,4.0,41.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903419686272358,2.3589789552784097,0.9388876377258991,0.791080219599287,1.0587658628628034,2.199500818503883,0.927402880711047,0.7568493552172151,1.0624447327811928,2.2224401282859234,0.9362734075702962,0.7870963296015544
222,3.0,25.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0882461081579273,2.36228817000753,0.9392710409941283,0.790782764588115,1.0574352080844756,2.2059136619163837,0.9278854512271284,0.7558321820500337,1.0543812798305736,2.2114004020106313,0.9366639545477063,0.788153905107994
223,2.0,39.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899127699818296,2.358605468968128,0.9392184435489686,0.7911110088074718,1.0583000210813036,2.198225094361777,0.9277331522032438,0.7568593953433349,1.0625498723778724,2.213710566688698,0.9362022911300385,0.7879325976662657
224,3.0,38.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897234428810967,2.359510440581917,0.9392088149137319,0.7910359219301962,1.058555646439002,2.2007408825359116,0.927843251158702,0.7565944693337979,1.0549381461296687,2.2140894334274,0.9376578704584136,0.7878963032715439
225,4.0,33.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875778518619208,2.3611156014187253,0.9396069128752229,0.7908879845957498,1.056279540535436,2.2001394244272054,0.928425636295171,0.756687350367923,1.0706693751791152,2.2161408949783965,0.9359982764670737,0.7876997788800296
226,2.0,38.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896422288768124,2.3584482816258148,0.9390642585003934,0.791127640231189,1.0585846098113296,2.1998184575021624,0.9276841769969406,0.7567101325512431,1.0595554199665884,2.2106897672759613,0.9367671609625785,0.7882219819670275
227,1.0,16.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091850496768775,2.3632281176823033,0.9387666441978806,0.790692168170023,1.058835971114816,2.1949274271973622,0.9275036731934339,0.7573107111982946,1.0667609491954515,2.2235196724522086,0.9361072762859421,0.7869929122305152
228,3.0,31.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886475038597263,2.3591707910378883,0.9392433527101265,0.791061212831671,1.0582504806878212,2.200704996124387,0.9279225564633591,0.7567860267881317,1.0575811795412777,2.214553186346057,0.9371256297329419,0.7878518770135389
229,4.0,33.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089112151048283,2.3594519487618557,0.9390018818532935,0.7910343771433431,1.0572923908080432,2.195365678306859,0.9275836891847804,0.7571975370412408,1.0607659073514806,2.2141594861179232,0.9369951634322722,0.7878895924158751
230,3.0,31.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0882994636734802,2.3578781716408983,0.9392873560818675,0.7911774657273648,1.057787309732026,2.201659991413641,0.9279932453105967,0.7565100180078261,1.0632879998879585,2.2203172721654285,0.93612685690823,0.787299693397064
231,3.0,12.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891503891234326,2.3596817167936086,0.938987019595551,0.7910196350437807,1.0581788315354124,2.2043898343111565,0.9274985160394982,0.7562943286192164,1.062639649791743,2.2155806244769263,0.9370671736722155,0.7877534512578187
232,2.0,38.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898484489493452,2.3585594510288113,0.9391066847935581,0.7911162847010019,1.0582036558608132,2.1993644902460483,0.9277236779732839,0.7567437510082414,1.0593665299421113,2.211001976774006,0.9367392387416361,0.7881920731531877
233,3.0,35.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886067579734604,2.3582826328438258,0.9394242049919153,0.791142535665777,1.0578119662877987,2.200661190517897,0.9281215551638969,0.7565089602706675,1.0605893877641863,2.222943622367515,0.9357268144362288,0.7870480962491097
234,3.0,47.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889958576275374,2.359264607437737,0.9388569886425719,0.7910536463452726,1.057559923276834,2.1981847612718997,0.9275726581508914,0.7570148398137087,1.07515904645484,2.243799224416117,0.9326356229282667,0.785050186758544
235,3.0,46.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893188015534894,2.358677181158352,0.9388936813779738,0.7911065477554893,1.0579601061093926,2.1972549857347707,0.927458788969469,0.7569729101916577,1.070399942153891,2.218532737235171,0.935447873720008,0.7874706469502196
236,2.0,47.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893725211663006,2.362619348106725,0.9387008289725435,0.7907539875991718,1.0571852678392817,2.1968124796127557,0.9272719899683344,0.7570937477473887,1.051679284494186,2.210545085629121,0.9370735300464504,0.7882358420720804
237,4.0,13.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881699589725038,2.3569556297566416,0.9391710631200312,0.7912584006181302,1.0577507508042516,2.1946359380048612,0.9279723290674565,0.7573168058006297,1.0637995893169927,2.2064441787122098,0.9365512330065089,0.7886286977101066
238,3.0,36.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880735672312543,2.357121852738637,0.9394676847238759,0.7912452036669727,1.0571396661050914,2.198385204741143,0.9282353960210812,0.7568830901060482,1.0647802547752552,2.230485633507146,0.9349399789877195,0.7863255922619936
239,3.0,41.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866353723816478,2.365888546233487,0.9396435525716924,0.7904460928310737,1.0548618399927465,2.2023161850406785,0.9284159817708133,0.756286685624273,1.0690714404973316,2.219976319699078,0.9359389918138707,0.7873323557084548
240,3.0,43.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867613449774625,2.363942034425775,0.9389152985830509,0.7906417440248292,1.0560488123259932,2.2085618569134313,0.9271860728919411,0.7558507992410376,1.0611565767254165,2.22925660166535,0.9355616653873632,0.7864433301424542
241,3.0,30.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087547895832271,2.3595450560358917,0.9391227948131895,0.7910305953069272,1.0556023955979985,2.196336362909631,0.9277900946890592,0.7570235879288953,1.0615327244418067,2.215528590396548,0.9365690941339893,0.7877584359800425
242,3.0,13.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898217412430016,2.358115527523253,0.9389886137611814,0.7911579945900623,1.0584268387224582,2.1948840640988108,0.9278263181278923,0.7572190847099204,1.057639627896964,2.213159590038281,0.9362479917310156,0.7879853797186075
243,3.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895500346660723,2.3620389203404772,0.9385700432543858,0.7908143335629769,1.056540505381931,2.1987425762687223,0.92736417293212,0.7568306990828907,1.0665799188661764,2.2192167997267807,0.9369129273911267,0.7874051156392106
244,3.0,46.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09038056293984,2.361712279523751,0.9385942008248158,0.7908272530275537,1.0555845032480489,2.1933907153278467,0.9275278689388748,0.7573015984536315,1.0767787751311257,2.230158823772922,0.9340717010646886,0.7863568997384258
245,2.0,44.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088320839953811,2.3601661486919694,0.9394064025323445,0.7909740875608748,1.0585935113035614,2.1999452081283835,0.9280030391750793,0.7567076735414817,1.0563741409664378,2.202701162397583,0.9369531508497531,0.7889872684097636
246,3.0,47.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889124745624936,2.35994308220569,0.9383571666086037,0.7909957963182899,1.05567529239479,2.1918241732658297,0.9272009479639882,0.7576387497382877,1.0629550967283325,2.20413940327164,0.9368719615946564,0.7888494888776598
247,3.0,49.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902401408262903,2.3595581261777094,0.9394266391273705,0.7910286218826511,1.0578359392603152,2.1958818212860036,0.9282792430832659,0.7570098803907974,1.0781129585481688,2.222517215538456,0.9354981148140534,0.7870889448541336
248,3.0,45.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874239787592257,2.3639407426157737,0.9392345058340902,0.7906428976849631,1.0552420625164907,2.196436395379718,0.9278608887235527,0.7569503083953816,1.050764537360325,2.223305854359647,0.9361030775852677,0.7870133954174972
249,3.0,45.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08558822898879,2.36172813383918,0.9392584301051656,0.7908390787398409,1.0569219426686272,2.203985002768307,0.9279285460187245,0.7562286092869799,1.0573692202397769,2.2181918377365135,0.9360419408809441,0.7875033041874506
250,4.0,43.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0877934496087591,2.3593593871732494,0.9391419783892845,0.7910417536594283,1.0572715753331245,2.2011568848008443,0.92758873056434,0.7565758871115227,1.0602001131278929,2.2249364452305347,0.9347814492106468,0.7868571892831173
251,3.0,47.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918239443876674,2.364759835575904,0.9383074163039768,0.7905678162606258,1.0550854497720867,2.1974961335781455,0.9272468940540117,0.7570933462011062,1.0727485143586388,2.223479243634797,0.9359087731691713,0.7869967852003681
252,3.0,38.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901993097037657,2.358750392747648,0.9390814604080671,0.7911009642181038,1.0583601226896793,2.2004757841849756,0.9275706059720128,0.7565343780826148,1.0616179499807343,2.223296109155148,0.9358909843591608,0.7870143289813669
253,3.0,31.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878171702562782,2.3584174791148405,0.9392772519105692,0.791130496125932,1.0576591833073532,2.2029540578460325,0.927991698836401,0.7563966377740186,1.0593323677495214,2.2202029099500202,0.9363073787321261,0.7873106489837209
254,4.0,47.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889596093966016,2.358754936497698,0.9390069389195654,0.7911004830122873,1.0569117791163407,2.1986839044953745,0.9277182686318044,0.7569872272073142,1.0747875335252237,2.2340524689197325,0.9347570052495884,0.7859838992096672
255,4.0,43.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879514642286658,2.3603000498350393,0.9389668815252222,0.7909591145077122,1.0572663765302783,2.199651571256067,0.9274841548386754,0.7567118767942776,1.059128238374825,2.2206320348586224,0.9351643677771203,0.7872695399941297
256,3.0,41.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088426404663851,2.3622535823553736,0.9396491168206395,0.7907911250974462,1.0566095820931234,2.1970004871106825,0.9284129793809417,0.7569213086634121,1.0619869489140705,2.2271419876355076,0.9355942604397687,0.786645904368279
257,3.0,11.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089093982587796,2.358092453570368,0.938983895121023,0.7911597301001044,1.0585700203227764,2.202270168747152,0.9273950632257073,0.7566260434622041,1.0590889918371456,2.218240660640907,0.9371514220088792,0.7874986270870812
258,4.0,43.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867383560739523,2.3599906938771786,0.9390173080946573,0.7909870602134069,1.0549399953601504,2.1968715102337346,0.9276266308584578,0.7569595441460821,1.0603274584777758,2.223334678153709,0.934932959079119,0.7870106341770603
259,1.0,16.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905568162605808,2.3604899789353766,0.9388877148738978,0.7909413541163626,1.0573857113551295,2.1923446930092725,0.92766792813966,0.7575728631730811,1.0659215400101274,2.222103145246532,0.9364296178605194,0.7871286116527265
260,3.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889525365752726,2.3581881805618155,0.939226037170108,0.7911450460996398,1.0578059316151651,2.1982602346592692,0.9279833435421986,0.7569760013494933,1.0532614424379256,2.215275074646931,0.9369330684252315,0.78778272209372
261,1.0,16.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090559243846266,2.36005453109722,0.9389067984049597,0.7909804575321335,1.0574659773094839,2.1924691762188164,0.9276847906708424,0.7575671189809454,1.0642868751143117,2.2180812728545987,0.9365872164156723,0.7875138959999711
