,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
128,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
129,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
130,5.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
131,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
132,5.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
133,5.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
134,5.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
135,5.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
136,5.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
137,5.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
138,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
139,5.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
140,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
141,5.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
142,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
143,5.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0841015020081028,2.3181446424635572,0.9401726788191149,0.7947140343080281,1.066007383843325,2.2279590752584433,0.9268320127186566,0.7536491057954715,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
144,5.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
145,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
146,5.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844783633845574,2.3187569431138098,0.9401532705772548,0.7946579266074613,1.0659200878232005,2.2283866729415216,0.926802625642288,0.7536002358308012,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
147,5.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
148,5.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
149,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
150,5.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
151,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
152,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
153,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842936067241544,2.31851579225959,0.9401607673554973,0.7946796391796603,1.065985961507621,2.2284394665028486,0.9268036244328502,0.7535916739893557,1.0660309417061529,2.2363008418915715,0.9359355917761675,0.7857685112439636
154,6.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657139472124643,1.9065431253604812,0.9521688214913828,0.8312012365730646,0.9763962869590515,1.9481234063047923,0.9364722707349873,0.7833132893405679,0.9604927214171944,1.923797459251495,0.9472501552303038,0.81570547842216
155,6.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669584005063465,1.9128456657300603,0.9519865194983705,0.830633409221436,0.977063644290892,1.953752853597798,0.9362268006754733,0.7827209388194736,0.9606785595280403,1.9193056197167455,0.9473748030750013,0.8161357843330449
156,6.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662974979346312,1.909926395463185,0.9520696483346964,0.8308942436322906,0.9764554573739705,1.9482989869223322,0.9364988205947615,0.7834672714073704,0.9592828855136799,1.9162622296511946,0.9474700394910437,0.8164273327564031
157,6.0,18.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653461603939526,1.9039214747407565,0.9522447078566283,0.8314372293700572,0.977411784374443,1.9516392882078746,0.9363763725836287,0.7830529763608232,0.9617096226573378,1.926654575461221,0.9471413775458489,0.8154317745234302
158,6.0,18.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
159,6.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
160,6.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657139472124643,1.9065431253604812,0.9521688214913828,0.8312012365730646,0.9763962869590515,1.9481234063047923,0.9364722707349873,0.7833132893405679,0.9604927214171944,1.923797459251495,0.9472501552303038,0.81570547842216
161,6.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662974979346312,1.909926395463185,0.9520696483346964,0.8308942436322906,0.9764554573739705,1.9482989869223322,0.9364988205947615,0.7834672714073704,0.9592828855136799,1.9162622296511946,0.9474700394910437,0.8164273327564031
162,6.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
163,6.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
164,6.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
165,6.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
166,6.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
167,6.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657139472124643,1.9065431253604812,0.9521688214913828,0.8312012365730646,0.9763962869590515,1.9481234063047923,0.9364722707349873,0.7833132893405679,0.9604927214171944,1.923797459251495,0.9472501552303038,0.81570547842216
168,6.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
169,6.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657139472124643,1.9065431253604812,0.9521688214913828,0.8312012365730646,0.9763962869590515,1.9481234063047923,0.9364722707349873,0.7833132893405679,0.9604927214171944,1.923797459251495,0.9472501552303038,0.81570547842216
170,6.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
171,6.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662974979346312,1.909926395463185,0.9520696483346964,0.8308942436322906,0.9764554573739705,1.9482989869223322,0.9364988205947615,0.7834672714073704,0.9592828855136799,1.9162622296511946,0.9474700394910437,0.8164273327564031
172,6.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658470238195872,1.9077242078933891,0.9521349733051534,0.8310968972168986,0.97590390358549,1.945740533180873,0.936536403323343,0.7835661118942909,0.9592655718848115,1.9162491788702551,0.9474679491363583,0.8164285829854321
173,6.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657139472124643,1.9065431253604812,0.9521688214913828,0.8312012365730646,0.9763962869590515,1.9481234063047923,0.9364722707349873,0.7833132893405679,0.9604927214171944,1.923797459251495,0.9472501552303038,0.81570547842216
174,6.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645047125486967,1.894985994642513,0.9525015930814494,0.8322381529392561,0.976111942938934,1.9495584564050876,0.9364897674957099,0.783434724239563,0.9627086861903518,1.9286343973940392,0.9470128578950894,0.8152421130109028
175,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739735221088321,1.5047628456961788,0.963263189181516,0.8667798183797524,0.9390871579546775,1.7610697120136403,0.9445036044911805,0.8040128324419099,0.9451681827813272,1.9193121237962583,0.9476228276160755,0.8161351612600616
176,8.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894134603508461,1.6027009661105562,0.9605850184859783,0.8580417256606168,0.9413190708255675,1.787028664933259,0.943781903982952,0.8017367955513308,0.9287712083498737,1.8145503079962275,0.9506926631324158,0.8261710559586669
177,8.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594598038369612,1.4352217802466523,0.9650937518853144,0.8728836746282005,0.9160306345114084,1.662680571964894,0.9488817829177548,0.8155356509459901,0.9287779713424854,1.8391342779638908,0.95034060006538,0.8238159790445736
178,7.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970938783616825,1.5931990754444394,0.9608680155285837,0.8589431142203713,0.9384636798509637,1.7552929707635614,0.9441125019661913,0.8037412510980304,0.9478601278365741,1.894174447827935,0.9479371038019319,0.8185432816907661
179,8.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
180,7.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968592315285804,1.5921136287753876,0.9608987015705444,0.8590379616324978,0.938185639627991,1.7489907712873323,0.9444378003574443,0.8048965953874316,0.9478993726560753,1.8944880651112666,0.9479294199476256,0.818513238014956
181,9.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501577894452343,1.4134968258237708,0.9656557748527648,0.8747685282317413,0.9151514181143177,1.6668284316095192,0.9491811588236009,0.8150955994469131,0.9167709128212865,1.8033815290057513,0.951826311152331,0.827240994361361
182,8.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8612558285412708,1.443486015322954,0.964869176810472,0.872144407953928,0.9155115310699129,1.6642296696201202,0.9487409413763097,0.8151316670059774,0.9291345934153181,1.8426998489079764,0.9501692370560009,0.8234744071248624
183,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970938783616825,1.5931990754444394,0.9608680155285837,0.8589431142203713,0.9384636798509637,1.7552929707635614,0.9441125019661913,0.8037412510980304,0.9478601278365741,1.894174447827935,0.9479371038019319,0.8185432816907661
184,8.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
185,8.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
186,8.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
187,8.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
188,8.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413000642268048,1.3471746265798792,0.9674392680600918,0.8807031101571436,0.9152687579242829,1.6612895992198204,0.9489986034268356,0.8155444420845404,0.9333791207994687,1.8791200323890789,0.9496217072394639,0.8199854534108688
189,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387399327439784,1.3361238774432236,0.9677320539150365,0.8816831507965976,0.9147583582130905,1.656327228751805,0.949180650602198,0.8161636397456901,0.9350354611437124,1.8874338456292057,0.9494218115930498,0.8191890128987929
190,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
191,8.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
192,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387399327439784,1.3361238774432236,0.9677320539150365,0.8816831507965976,0.9147583582130905,1.656327228751805,0.949180650602198,0.8161636397456901,0.9350354611437124,1.8874338456292057,0.9494218115930498,0.8191890128987929
193,8.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852184497035482,1.3978953724781866,0.9660927041060807,0.876200130348022,0.9143196156022422,1.6527350034927786,0.9492463365226974,0.8163211225303659,0.9250519761889101,1.8061177567452031,0.9512283073748852,0.8269788712466094
