,l1_ratio,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
227,0.9999380765519756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747118325074,2.3896534759062162,0.9380072049427943,0.788362869481976,1.0625707726027278,2.2200235172626255,0.9274396622661322,0.7541421456938067,1.0390600409337438,2.176498810243322,0.9383488171862986,0.7914973818997577
228,0.9999598715455884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747029577347,2.3896534747487084,0.9380072087521949,0.7883628695844322,1.0625707665495652,2.2200235310672545,0.9274396660923288,0.7541421437269111,1.0390600249538802,2.176498800735427,0.9383488210420647,0.791497382810588
229,0.9999293317563224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747153934367,2.389653476370678,0.938007203414303,0.7883628694408643,1.0625707750315092,2.22002351172365,0.9274396607309014,0.7541421464830054,1.039060047345533,2.1764988140583044,0.9383488156392035,0.7914973815342929
230,0.9999335927346008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747136583347,2.389653476144362,0.9380072041590772,0.7883628694608966,1.0625707738480592,2.220023514422575,0.9274396614789594,0.7541421460984598,1.0390600442213187,2.176498812199411,0.9383488163930425,0.7914973817123698
231,0.9999797757888452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746948531994,2.389653473691726,0.9380072122309774,0.7883628696779906,1.062570761021754,2.2200235436738427,0.9274396695864496,0.7541421419307156,1.0390600103609018,2.1764987920527727,0.9383488245631889,0.7914973836423624
232,0.9999796944003504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746948863383,2.3896534736960477,0.938007212216753,0.788362869677608,1.0625707610443567,2.2200235436222955,0.9274396695721623,0.7541421419380601,1.0390600104205712,2.1764987920882755,0.9383488245487913,0.7914973836389614
233,0.9999182976073449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747198866925,2.3896534769567626,0.9380072014856201,0.7883628693889874,1.0625707780961973,2.2200235047344696,0.9274396587937148,0.7541421474788311,1.0390600554360627,2.1764988188721435,0.9383488136870459,0.7914973810731403
234,0.9999994158069948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746868565659,2.389653472648878,0.9380072156634424,0.788362869770298,1.0625707555675385,2.220023556112644,0.9274396730340486,0.7541421401584283,1.03905999596221,2.1764987834857683,0.938348828037432,0.791497384463058
235,0.9998272042005184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747569849445,2.389653481796467,0.938007185561561,0.7883628689606028,1.062570803399578,2.220023447029423,0.927439642799444,0.7541421557007304,1.0390601222349605,2.1764988586178893,0.938348797569172,0.7914973772656069
236,0.9999678661516171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746997024822,2.3896534743241555,0.9380072101494765,0.7883628696220115,1.062570764329275,2.2200235361307863,0.927439667495771,0.7541421430054552,1.039060019092492,2.1764987972479615,0.9383488224563531,0.7914973831446777
237,0.9999931693712424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874689399832,2.3896534729805405,0.9380072145717744,0.7883628697409409,1.0625707573022087,2.220023552156576,0.927439671937567,0.754142140722091,1.0390600005416,2.1764987862104315,0.9383488269324767,0.7914973842020427
238,0.9999244078177408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747173985193,2.389653476632212,0.9380072025536423,0.7883628694177148,1.0625707763991041,2.220023508604777,0.927439659866446,0.7541421469273857,1.0390600509558727,2.176498816206443,0.9383488147680674,0.7914973813285071
