,layers,neurons,batch_size,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
130,2.0,30.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0907779348766904,2.359783273195241,0.938813573325618,0.791007812355476,1.0579786967777887,2.20080806848597,0.9274912892448242,0.7568288006385882,1.0578385416785412,2.2099135344772742,0.936470204395715,0.7882963429407253
131,2.0,38.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889920637572312,2.3586985541265375,0.9390014512854593,0.7911054345953785,1.0581736123162249,2.199696752216164,0.9275882938930808,0.75675897416832,1.05786834005816,2.2077629904104175,0.9373094600712331,0.7885023591655765
132,2.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914211866158985,2.359320254420404,0.9388938745247173,0.7910481774615044,1.060316692401167,2.200862646554345,0.9274431624072139,0.7564617733062791,1.06065777532338,2.207271206695203,0.9364661425652152,0.7885494706970319
133,1.0,16.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909534895621547,2.360929043172063,0.9388090057927685,0.7909013244399377,1.0577954412984687,2.1924759936722955,0.9275853150481947,0.7575544782732803,1.0698682692502868,2.2315136123000157,0.9361087198148088,0.7862271147123363
134,3.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879534541980627,2.3588247636407367,0.9391967472535192,0.7910916247784501,1.0560378662605912,2.195427026276493,0.9278691972093869,0.7571163627362242,1.0633962266712247,2.2138111088699532,0.9367897431116141,0.7879229660009863
135,2.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089250771585184,2.3666670069009705,0.9394449482742293,0.7903999268677535,1.0586227193650362,2.208597062531828,0.9280103405860806,0.7555358034023562,1.0488257507874872,2.1943558797714675,0.93757324287983,0.7897867236027287
136,3.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894674701742793,2.3587236274504666,0.9389956830381279,0.7910985808341784,1.0557629395236652,2.194167541975208,0.9276781118169987,0.7572167490421104,1.0613779980409455,2.2136766773509873,0.9371669553589451,0.7879358441718944
137,2.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897376120709024,2.3580237576283722,0.9393590241477234,0.7911594712790437,1.0573103317680976,2.1980398755301467,0.9281614505020839,0.7568823275888519,1.0554978735563798,2.2077139317358356,0.9368945729617435,0.7885070588520835
138,2.0,49.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0881012407924135,2.3612014165582624,0.9394838344106791,0.7908801563786348,1.0568612621501976,2.2027198112210353,0.9280672663246926,0.7565021596293701,1.0633421825423992,2.230028137914475,0.9359207957862707,0.7863694190853268
139,3.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851254539153834,2.363757781174403,0.9391562685449555,0.7906577962619262,1.052854546777634,2.1975245298234674,0.9276145711671784,0.7568199595823781,1.0629530195969243,2.2166057832978394,0.9361022167395449,0.7876552438537425
140,2.0,49.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923481127054684,2.365079768596784,0.9388199322351305,0.7905341231741916,1.0587021866852893,2.2045439964394316,0.9272960342273956,0.7564484939799554,1.0614717663413724,2.2225878339299845,0.936752307002897,0.7870821798058596
141,3.0,38.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905386535268389,2.358772194122586,0.9392496465741663,0.7910973735063271,1.0584156553376425,2.199663086782526,0.9277650214070756,0.7565966747491182,1.054532344403122,2.1970185789386,0.9375979917178612,0.7895316443235914
142,3.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867613449774627,2.363942034425775,0.9389152985830507,0.7906417440248292,1.0560488123259932,2.208561856913431,0.9271860728919411,0.7558507992410377,1.0611565767254174,2.2292566016653477,0.9355616653873633,0.7864433301424544
143,2.0,43.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903165926819904,2.3581695746272198,0.9388131586032792,0.791151928377626,1.0581860271032015,2.197146692279375,0.9273201547919316,0.7569567790838606,1.0556317410502878,2.2051714279364463,0.9366490196164343,0.7887506237445647
144,3.0,46.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889130546236283,2.3590020650424357,0.9387313033004143,0.7910775814601618,1.0576792026138775,2.197731931614471,0.9273906946725397,0.7569339259730354,1.067242884901547,2.23428554629286,0.933899754162153,0.7859615710364155
145,4.0,43.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875945497160935,2.359343496866039,0.9391574475973421,0.7910428208617116,1.0570765611060624,2.2012590371338305,0.9276726283784913,0.7565862010493893,1.0587247692356565,2.2220072051186843,0.9351308786019339,0.7871378024539082
146,3.0,40.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912211441737634,2.358623813003803,0.9392055732415202,0.7911100124873468,1.0587085467505148,2.1959663418345183,0.9280663722904505,0.7570398157029156,1.0723317288292895,2.2085695312871603,0.9359049867861302,0.7884250947611053
147,2.0,46.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0907975970454478,2.3586067594409155,0.9391186367898641,0.7911106689849408,1.0592937633534303,2.198798045067309,0.9275893973036367,0.7567776908874762,1.0579806808246024,2.204960989724209,0.9371085774674262,0.7887707831482792
148,4.0,33.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870323444287773,2.357695874755021,0.9393466609867367,0.7911944460742664,1.056489929254198,2.1994055633196714,0.928080409834631,0.7568280118786944,1.0658118482994803,2.215761122488381,0.9369828459506511,0.7877361600432436
149,2.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767817371273455,1.9785264759488608,0.9502665808922155,0.8247959023866451,0.9552398917519855,1.8855946154272267,0.9389368275247689,0.7912710465723245,0.9367867842713621,1.8322335716160094,0.9509380534159451,0.8244770477910865
150,3.0,30.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766851726262034,1.9798278213130012,0.9501553129467841,0.8246871082716885,0.9536705517654307,1.883703080234722,0.9388637350101492,0.7913328799888946,0.93213668146553,1.8290543265016728,0.9501993872818695,0.8247816107556063
151,3.0,30.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766762329581498,1.9820858126407217,0.9498364850668525,0.8244801823016569,0.9549528831104515,1.8837309428980675,0.9381592967029473,0.7909855771577992,0.9308343613017818,1.8190075133892163,0.9502858560576226,0.8257440679035966
152,4.0,35.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792302487506475,1.9858261767022212,0.9494912508072846,0.8241510104745862,0.9552040401144746,1.8825653473347255,0.9379951590894833,0.7911874458523994,0.9316538750821672,1.8201828262175108,0.9505714587518923,0.8256314761573329
153,4.0,26.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760930702526621,1.969922944684088,0.9505269027763514,0.8255600741671572,0.9545192165703124,1.8739534682143608,0.9392469120250542,0.7922107606518651,0.9330764369867433,1.839446195950315,0.949491386669723,0.8237860981567477
154,2.0,18.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771932838447704,1.9826557534159173,0.950082475424171,0.824427870199431,0.9568317868189906,1.8966621429604902,0.9382982677174238,0.7897166598305811,0.9147157000659873,1.8117118056001391,0.9505869084801272,0.826442976705089
155,2.0,49.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803530020086995,1.9899976753145325,0.9500297532188153,0.8237919565854587,0.9568965677953509,1.8883200419908,0.9387873777522129,0.7906406841490603,0.926915253962907,1.8165179906119988,0.9505894656687391,0.8259825573594268
156,3.0,43.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774195143918306,1.9734100299093984,0.950452072170771,0.8252454299113535,0.9541379762400014,1.8754546423693277,0.9391679711517611,0.7918388745143753,0.9257199261987693,1.8188454952393884,0.9492805266728409,0.8257595887980993
157,2.0,18.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795094087455583,1.9872724663881631,0.9496944575567572,0.824011889687698,0.9582576092007815,1.8988633427376242,0.9378532413787224,0.7894286905486376,0.9174214530605083,1.816538835527201,0.9513722116188436,0.8259805604737068
158,3.0,41.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774908849713562,1.9790615875160733,0.9500176310815147,0.824752736109614,0.9534838965793577,1.8756761572767302,0.9388731995887027,0.7923454999088758,0.9154591215333913,1.8142915645013875,0.951242403709939,0.8261958428760026
159,3.0,48.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806856506104196,1.9808664035520032,0.9494235394086812,0.8246067339545877,0.9556365723509443,1.8790517487896778,0.9383060808007622,0.7921520151682782,0.9156011207482156,1.8074228349916175,0.9510054674608448,0.8268538483291042
160,3.0,34.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976571288868243,1.971012659884671,0.9501294535164566,0.8254621359233846,0.9573937331638163,1.8857311838375466,0.9383930462079373,0.791179359511919,0.9204339305016238,1.8093389222816687,0.9512312081982495,0.8266702924205946
161,3.0,48.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806856506104196,1.9808664035520032,0.9494235394086812,0.8246067339545877,0.9556365723509443,1.8790517487896778,0.9383060808007622,0.7921520151682782,0.9156011207482156,1.8074228349916175,0.9510054674608448,0.8268538483291042
162,4.0,36.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753212114996581,1.9715953336953431,0.9498696944226384,0.82542059425207,0.9556073728157446,1.8765906801747434,0.9385059298165276,0.7918457833355059,0.9366451454624996,1.8349732591131442,0.9499951217571306,0.8242145932410354
163,4.0,43.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768112554505398,1.9732725277968388,0.949924761395524,0.8252603500295737,0.9548039045683849,1.8776030090981346,0.9383821952566337,0.791856675678093,0.9259087577330284,1.7990473742613693,0.9504516316575566,0.8276561945016975
164,3.0,32.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542872736554925,1.3728175897206714,0.9668361838266016,0.8783357808359927,0.8466621508374799,1.347241226875887,0.9594683558663328,0.849686751041274,0.9178273015260785,1.9564841682386083,0.948853944463075,0.8125741813275699
165,3.0,36.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256235223897875,1.7058761537729015,0.9574229967425658,0.8488835209746339,0.9023558268112531,1.6244069029899806,0.9492223865395018,0.819975162801002,0.9043878270829718,1.7365423507978834,0.9538766549503563,0.8336440043618356
166,3.0,45.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527418174092714,1.3752973437025477,0.9668874674575132,0.8780804980756081,0.8512413055402495,1.3710396360803132,0.9591487474492959,0.847697757621324,0.9052316563113693,1.8365334958903652,0.9510393157834283,0.8240651268359191
167,4.0,39.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846704379265479,1.3538270511514785,0.9670151814365113,0.8799980786100556,0.8497146958979296,1.3582652736461909,0.9587782127658833,0.8486797158319044,0.9143482563639551,1.9093307645472766,0.9497635025380042,0.8170913481074044
168,3.0,47.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521822533965533,1.382300040287002,0.9664999050198981,0.8774887979838255,0.8450345535094923,1.3491187505533326,0.9595303218107354,0.8498474689218445,0.9037125823018227,1.908053872954348,0.9499549466424616,0.8172136708207929
169,3.0,42.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8577907738175716,1.376521346585258,0.9661291575911488,0.8779801981930515,0.8524622747048195,1.361139810371193,0.9584056325115271,0.8491319275108591,0.9154975715157574,1.8546284051702002,0.9513351455419055,0.8223316841428308
170,4.0,48.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476738537962101,1.3552365394138066,0.9671415273942746,0.8798561593676162,0.848565946219559,1.355683812779108,0.9591206190268524,0.8490159288516984,0.916621092751625,1.8715800136402367,0.9499264801863126,0.8207077665324105
171,4.0,48.0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479950216790884,1.349725272792583,0.9673975784135316,0.8803438129820722,0.8516074617292297,1.3588087876576818,0.9592433574344194,0.8485390793600189,0.9228128061468127,2.0964894625753177,0.9462742959640376,0.7991620580221428
172,4.0,46.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533027695082671,1.3683081678912834,0.9668358836495706,0.8787284257323033,0.8473606715236195,1.3428870796347971,0.9593989458656689,0.8505971516272794,0.9165353002129634,2.038580939880096,0.9475424605223554,0.8047095357122046
173,4.0,34.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535183854518616,1.3650531263537424,0.9671054736264957,0.8790356597326164,0.8500372808378454,1.3531078857322876,0.9593372939007373,0.8488942830594415,0.9279693609763799,2.128725655218581,0.9442473134687543,0.7960739191579856
174,4.0,48.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491570391716154,1.3581540193271442,0.9669881748253091,0.879614204378812,0.8438887144329688,1.3386069732391073,0.9595806018113795,0.8508124099631864,0.9047110866016351,1.9326194865921258,0.949952939728919,0.8148603523927699
175,4.0,32.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522536566808134,1.363401268430128,0.9668500480800543,0.879155331558106,0.8498490746774002,1.3479852142821762,0.9593799091511519,0.8505127817821052,0.9146724114240437,2.0223476929975557,0.9481644965891808,0.8062646362522774
176,4.0,39.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564029793698029,1.3889402182995898,0.9659798385861795,0.876870469221307,0.8497035000909383,1.3670968015237817,0.9585314302130952,0.8484499748461626,0.8843995191724808,1.6989788721662413,0.9539740753747937,0.8372424826163559
177,3.0,43.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490211360361559,1.3561859972930577,0.9672386987261047,0.8798124724029578,0.846618188124603,1.3530162383551094,0.9589175603956677,0.8485835726587604,0.8936315882576636,1.842846027497699,0.9521000061433905,0.8234604036167861
178,4.0,37.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498157129014111,1.3539227862415317,0.9671750643212769,0.8800233588867925,0.8518475577245868,1.357739278021429,0.9589030476156207,0.848181672232505,0.9120816539184713,1.9401426290675219,0.9506863501001382,0.8141396559719499
179,3.0,44.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498832131438125,1.3707597398893345,0.9667999792316755,0.8785080942454729,0.8521495050064515,1.3729108569775035,0.9587015957648695,0.8470811096811943,0.9052964567680288,1.855871129827648,0.9502884187910993,0.8222126345281762
180,5.0,42.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565920439529267,1.377752210185376,0.9663372140402495,0.8778813497950466,0.8532263098542472,1.3649112026304109,0.9587044548485286,0.8487888090787186,0.9171665418391424,1.8899730032700124,0.950863109554032,0.8189457685591288
181,3.0,48.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320662226309381,1.2931341520079793,0.9690319743402664,0.8853988928380754,0.8312318013370136,1.2960279384332285,0.9611718986105656,0.8552521484885747,0.8935024358739001,1.9180131779758172,0.9501736696691232,0.8162595967079735
182,3.0,39.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307650046715529,1.2911026231879328,0.968802857310941,0.8855696478045643,0.8327474635499434,1.2961962257424176,0.9608336478355765,0.8562093552515664,0.8919072103806003,1.7276709805663255,0.9551673035870747,0.8344938573048792
183,4.0,48.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483543925179087,1.3490478412975715,0.9672486438371937,0.8804220750884804,0.849318603321662,1.3526172524775104,0.9592374129466417,0.8493234012676354,0.9102457253374007,1.9507303502734363,0.9490361050446073,0.8131253813117667
184,3.0,45.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316728608760968,1.2946339282256947,0.9683527414658099,0.885236626405129,0.8314622204412564,1.2941790952785752,0.9602184378489657,0.8561534779104607,0.8702327422362915,1.7691678807984532,0.9538251064677825,0.8305185680464047
185,3.0,45.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299880984361562,1.2814073365260865,0.9689638448863152,0.8864101033720397,0.8299563839712136,1.283939643950641,0.9607338959325525,0.8572233495856931,0.881215284673176,1.8710987902900043,0.9511341309188269,0.8207538664098569
186,3.0,43.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282143232265049,1.3024208777880963,0.9688366599463284,0.8845591392244828,0.8328632185454563,1.313361816064226,0.9603488642511071,0.8538711071375319,0.8749730571896636,1.6587158127916368,0.9560019813949101,0.8410995733038495
187,3.0,41.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8296470973574825,1.2947780611455997,0.9688304054049225,0.8852328294875704,0.8321408086484121,1.3027568705035413,0.960474373940896,0.8547864704475918,0.8831916777743164,1.7271144595624583,0.955614129121793,0.8345471704910791
188,3.0,43.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8276902640884182,1.2923191059568537,0.9688285563555117,0.8854421229258193,0.829919759072899,1.30013376879932,0.9604433336481267,0.8551589904066229,0.8757486075106947,1.7452765420893754,0.9550478826512261,0.832807292785108
189,3.0,45.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294030002007651,1.3054785335499304,0.9684517825400628,0.8842773013440628,0.8311152179842131,1.3149898171979388,0.960189165856234,0.853808570803089,0.8894775375724489,1.8271846783963253,0.9526259324131151,0.8249607179175568
190,4.0,45.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318618624870873,1.2972437755487018,0.9688386549549499,0.8849919880603518,0.83288964792339,1.3037985053202303,0.9609620383030638,0.8556069603842207,0.8903933560147105,1.9275869258569875,0.9505089434497891,0.815342457912004
191,3.0,42.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284238794253129,1.2924612211928834,0.9687305530556193,0.8854175725273506,0.8285315786916676,1.2875764867815203,0.9609092938287046,0.8567533253807851,0.8732040937307014,1.7410261949218124,0.9539708129122786,0.8332144643893842
192,3.0,45.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352801805882423,1.3050696807163513,0.9685431786125954,0.8843054904926726,0.829070157382968,1.2905163992531858,0.9609855397172968,0.8566960813669483,0.8673064504580124,1.6983843506249536,0.9552467314653118,0.8372994361498438
193,4.0,48.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237387462692853,1.2771381854137944,0.9691668435695321,0.8868338437580072,0.8316492944543739,1.3000318996084634,0.9604311599165531,0.8548906940915091,0.8639818769120944,1.5938833648781023,0.9584839431313622,0.8473103440445459
194,3.0,26.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247410203012495,1.2917126097357927,0.9691090400462181,0.8854892331078854,0.8349397007893089,1.3229947264810893,0.9601683833266067,0.8529006778380386,0.8970210482219855,1.969846046260229,0.9503618075552073,0.8112941500511308
195,4.0,29.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326723564250491,1.2930958105184622,0.9688758853050976,0.8853795893176324,0.8373566767924975,1.3111798537549877,0.9603205052502958,0.8541890172459259,0.8793702510537915,1.769180997053648,0.9530402286001081,0.8305173115451215
