,layers,neurons,batch_size,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
142,3.0,30.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880147171506005,2.3599468268234074,0.9387183722265375,0.7909936754003152,1.0560999724566873,2.1985571555066143,0.9273122763604666,0.7568581950130339,1.060833389017681,2.2163243024551416,0.9365086141397692,0.7876822089466575
143,4.0,33.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0882427337554774,2.357476283285428,0.9393886377956431,0.791210823133754,1.0558341776868945,2.1945373780605917,0.9281708704255954,0.7572923376622681,1.0667992267918163,2.215928973672775,0.9371803904173495,0.7877200803600237
144,4.0,25.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088070019265077,2.3582634367785604,0.9390778225800671,0.7911424328866088,1.0569929966120948,2.1967630366386626,0.9276763553655512,0.757046112566518,1.0614591211343247,2.2178601526672717,0.9367903532668191,0.7875350787076094
145,3.0,36.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873445692613017,2.357824989745464,0.9395638235057233,0.7911822432867365,1.0577397888718032,2.2000825756713867,0.9282680330362377,0.7567290101862572,1.0567257245769142,2.2148224404865418,0.9362981693952208,0.7878260832051706
146,3.0,35.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886067579734604,2.3582826328438258,0.9394242049919153,0.791142535665777,1.0578119662877987,2.200661190517897,0.9281215551638969,0.7565089602706675,1.0605893877641863,2.222943622367515,0.9357268144362288,0.7870480962491097
147,4.0,25.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088448019128688,2.3585817023711266,0.9389317971531126,0.79111511045755,1.0576005885351463,2.1966973392320637,0.9274890099675821,0.7570602289597665,1.058391978000296,2.217924165432667,0.9363436040139831,0.7875289464602064
148,4.0,33.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893446409418992,2.3610340526929425,0.9394843815179681,0.7908931875683456,1.0563524502230237,2.196017392274224,0.9283513372221718,0.7570509644546344,1.0703750184882423,2.216010260207319,0.9359544468029829,0.7877122933329006
149,3.0,46.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912217813880232,2.360169238111993,0.9386031263501835,0.7909724658585309,1.0569557925819226,2.1950494956996933,0.9273801061333338,0.7571142563735982,1.067013252901007,2.238957257657769,0.9337065517233436,0.7855140338974068
150,3.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904013910714496,2.3573394434425112,0.938945801998127,0.79122487991703,1.0581806781692151,2.196092440451679,0.9276980570606934,0.7571481800381494,1.0570377961576671,2.2121221503395825,0.9377225198001008,0.7880847635971016
151,3.0,48.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880511668681556,2.3602667188082926,0.9395277422898338,0.7909603410517545,1.0560923234100503,2.199751212577688,0.9281596017189548,0.7564596614306434,1.0551047322001255,2.207944735474258,0.937292954288361,0.7884849484868024
152,4.0,41.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870395160101571,2.3606339149735054,0.938930710523695,0.7909354290701822,1.0570119326570482,2.203289294365668,0.9273000996265905,0.7564778909940647,1.0727076199760477,2.238614916111022,0.9350695338999065,0.7855468292788907
153,3.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895123082190545,2.3603404195804796,0.93933606371157,0.790957259806907,1.0569870444755844,2.19945727396743,0.9280034285562477,0.7566876551879599,1.0603504030586168,2.208442190989778,0.9369046554481817,0.7884372936124298
154,2.0,35.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901360309726973,2.358393735248986,0.939028455967558,0.7911287505148809,1.0579555176462574,2.199025078651958,0.9276566788266547,0.7567407836943989,1.0602435364525746,2.2065975180294144,0.9368027074152951,0.7886140082239721
155,3.0,36.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894237429612534,2.358305968018848,0.9390074347821857,0.7911378042283418,1.0565896251060711,2.1955716276643544,0.9278312047152435,0.7571110153655374,1.0651767716461138,2.224991322554466,0.9353828759380755,0.7868519321859573
156,3.0,22.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886225180655136,2.358045514441931,0.9392790356455425,0.7911638635294582,1.059231971587589,2.201862248523798,0.9277853414116206,0.7565168458342069,1.0568575036248768,2.2066793917795406,0.9367797271740008,0.7886061649432063
157,2.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083595042643991,2.0741138517431237,0.9476393252557546,0.8162967384732327,0.9715559009372448,1.8949131820272442,0.9394391273855333,0.7916615200759275,0.9833084230204427,1.9162900095748836,0.9454407653114338,0.8164246715158858
158,3.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085126608010893,2.071745330862511,0.9476186060819626,0.816508005721786,0.9720664617121548,1.8984996120906381,0.9391202779105146,0.7913336724537298,0.9688855953997506,1.9218349337585938,0.9460045104969742,0.81589348298317
159,2.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108045195386626,2.074861648475419,0.9475929850287533,0.8162365493855643,0.9736754762166944,1.8979000830405617,0.9392736850551197,0.7913139172380375,0.9709943636665711,1.9024021951783547,0.9473922126320332,0.817755086054933
160,3.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076493628007923,2.075746037355843,0.9469758410179583,0.8161603758489606,0.9731611389322433,1.903759316544603,0.9385819277544063,0.7907632751206319,0.9663520389007287,1.9156555106968671,0.9469333850283034,0.8164854547686151
161,2.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085580431059455,2.0749623996589763,0.9480914002617852,0.8162232126897424,0.971725044182289,1.8992403094346495,0.9398455671213184,0.7910418014526276,0.9787331427142287,1.9155823654254822,0.9456704972502593,0.8164924618850508
162,2.0,37.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115042037041373,2.0707558907510024,0.947255977705225,0.8165956091168054,0.974098671023937,1.8963982531664947,0.9387897620471817,0.7914064300747887,0.9711798799880265,1.911857919974553,0.9467048597974843,0.8168492535468865
163,2.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0111025401984899,2.081884314524966,0.9474254962978725,0.8156084451531941,0.9732665043734499,1.902745835198922,0.9392180666763943,0.7906708927513921,0.9726013492220407,1.9077453731606577,0.9463057634859214,0.8172432242551274
164,2.0,41.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091059451546474,2.073342185476679,0.9475364038046528,0.8163693629557586,0.9715433592103513,1.897602354029332,0.9393689739806923,0.7913444279263366,0.9735824863791948,1.9143185717169806,0.9461891875098156,0.8166135298570254
165,3.0,49.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006491056842477,2.0704875367215223,0.9474227664114725,0.8166157286592137,0.970957991343278,1.9011284733373235,0.939013049699952,0.7910445346479178,0.9686356893831244,1.910422876918856,0.9461382514889232,0.8169867267367598
166,2.0,49.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088239073095016,2.07234463176567,0.9474196082773283,0.8164424178376402,0.9720426645738847,1.8992390805549682,0.9390257816293814,0.7912617397922316,0.9723585563133184,1.914826384480819,0.9468243690952572,0.8165648827866632
167,2.0,41.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094209452035376,2.074629922260204,0.9474288838597373,0.816252713597199,0.9709092330898603,1.8983017861759823,0.9392295536955386,0.791246583160286,0.9645503416794856,1.906408814384145,0.9472243096331268,0.817371262921097
168,2.0,41.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089451851146967,2.0733340156312776,0.9475965118829536,0.8163707212703055,0.9727982603885508,1.8995753668534494,0.9391597463635721,0.7911447168356225,0.9722268969620609,1.9080501198752202,0.9470364084029141,0.8172140303554825
169,2.0,49.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0113474141436316,2.0703020406821655,0.9474009716673324,0.8166371879980285,0.9749744012735116,1.8957911883888223,0.9390336270666733,0.7915451568155132,0.9782762993112185,1.9131648245079198,0.9466435959429157,0.8167240556760991
170,3.0,49.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063197600098719,2.0725543748270963,0.9476368297076742,0.8164135429195009,0.971255824727972,1.9005675656613594,0.9394455503619987,0.7911291565617291,0.9788096051993621,1.919671587113427,0.9457217864212584,0.8161007256599189
171,3.0,28.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474719540395573,1.8549542104024246,0.9539828177109744,0.8357424165149273,0.9255658375633271,1.7637199879045995,0.9432258368136202,0.804695776509061,0.9259429899191634,1.7378604917916234,0.9532002948258584,0.8335177300689545
172,3.0,29.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463181461366057,1.8559373113320818,0.9538914528472666,0.8356565086496972,0.9271314918049752,1.7685290171410155,0.9424357958021732,0.803837130606254,0.9236152110311997,1.7227378702880933,0.9530890351591241,0.8349664357430332
173,3.0,48.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476760216757729,1.8572038647902338,0.9534811648557334,0.8355565317817907,0.92510755656353,1.757830051862633,0.9429048996820565,0.8055142389211019,0.9267290297163586,1.7336724685217064,0.9539136407629718,0.8339189312147272
174,3.0,41.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384921124123586,1.7450059321307005,0.9569210522350666,0.8453379053063124,0.9299581951790934,1.704085093697064,0.9463202605216091,0.8109242612896086,0.9466278512570373,1.7886209048094825,0.9512393629033286,0.8286550216859943
175,3.0,28.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946405837165359,1.859438544754938,0.9540166312282133,0.8353462901284422,0.9261026494678968,1.7637035398193146,0.9434405526430949,0.8047083911027259,0.9242873210269638,1.7388241590095108,0.9537462323885659,0.8334254133918393
176,5.0,43.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9367189025813869,1.7224518271404854,0.9568584597253722,0.8473927008972256,0.9267803766191336,1.6748841743892653,0.9469144765149945,0.8146898066384753,0.9411527751266534,1.7810240817966634,0.951723994716963,0.8293827765002686
177,4.0,36.0,85.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513299282005234,1.3671912942387547,0.9666222484566678,0.8788135675939487,0.8579223422677187,1.3867582364418354,0.9578713377371405,0.8456224360511804,0.9081420999770671,1.840949770584981,0.9513173047853745,0.8236420598295218
178,4.0,40.0,110.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462383786203134,1.34421404847951,0.9672064131200546,0.8808176867350983,0.8561714985857478,1.391595128128244,0.9578900136033868,0.8446296381667853,0.8909880968272604,1.7049549578725165,0.955013671857081,0.8366699899920156
179,4.0,46.0,106.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483476192501085,1.35819170681981,0.9667579632471399,0.8796110813398923,0.8494382722772413,1.3715895335417876,0.9585843581884512,0.8475495479999524,0.9164512898447343,1.8605255693923062,0.9509992128993378,0.8217667519802725
180,4.0,45.0,107.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410394845844662,1.3257210155568322,0.9679235772332557,0.8824181988149821,0.852198691042699,1.3777826736712828,0.9586284771135744,0.8460123411876321,0.911754896765433,1.9135252023830502,0.9501415031626504,0.8166895324638113
181,4.0,46.0,91.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415856495765384,1.3403979022331889,0.9673390915053037,0.8811637164462313,0.8527704522845015,1.3807635091206816,0.9581826295320965,0.8462482386422538,0.9216678201664197,2.0191766567574683,0.9487626763138748,0.8065684128291528
182,3.0,46.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451449067451804,1.344743193560853,0.9670428357123575,0.8808469944004574,0.8526735039518756,1.370081456838645,0.958477111191395,0.8478708595271693,0.9035029232234872,1.8310148027660251,0.9511952441323811,0.8245938025050725
183,4.0,40.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503770715794385,1.3492784966540805,0.9673984123504071,0.8803870723954811,0.8544101218136988,1.368600749653365,0.9586711203150275,0.8473081790211392,0.9251867037115901,2.1676099609858452,0.9440222625480763,0.7923489092855573
184,4.0,45.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402525002452901,1.3187973804851008,0.9683492327602727,0.8830528840777632,0.8565095763403449,1.3785364126234185,0.9587034036190429,0.8456043422497879,0.9098374391675389,1.8404908845743986,0.9507597596133407,0.8236860198510783
185,4.0,42.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462965915089565,1.3533489493607183,0.9665456174904805,0.8800508956272748,0.8505656065490558,1.370509916205294,0.9581880687593516,0.8477543402492072,0.9113464724343323,1.912851589977649,0.950988016616068,0.8167540626852154
186,3.0,38.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498549532901346,1.3612299086812798,0.9670900238085843,0.8793867979480483,0.8555725095788191,1.3858474563694092,0.9582503311819451,0.8456783903361955,0.896378024549976,1.8807630335730035,0.9506335075791149,0.8198280584025289
187,4.0,41.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227150480959435,1.2614851510778102,0.9694456854110138,0.8882032250037226,0.8385076800481469,1.3193258251184188,0.9601414026160062,0.8534561846649659,0.9003795054386842,2.002098063032697,0.9491409665797658,0.8082044952787854
188,3.0,49.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255180140835919,1.2670797828845195,0.9689891992495414,0.8876768496245764,0.8397332001637772,1.3121897563666018,0.9594469505020474,0.8537892385635013,0.8940734435188549,1.8411476141253709,0.9525691590980692,0.8236231069608358
189,4.0,46.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158708055753239,1.244847517029355,0.9701918776944516,0.8896585957540414,0.8376871820030027,1.3203246246815024,0.9602440092842034,0.8527325928864169,0.8862945343483308,1.8596125046602434,0.9522961159522448,0.8218542210779969
190,4.0,33.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292687159609087,1.2942343825390255,0.9688864849786457,0.8852799406604726,0.8439870648433501,1.3471703919202425,0.9596237882154357,0.8500636868121558,0.896132989574897,1.8393072779752355,0.9519687120409582,0.8237994061178497
191,3.0,46.0,194.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295016282879353,1.3084279862514225,0.9684176713279539,0.8840568422567298,0.8454992664848853,1.3664499129225496,0.9589221489423432,0.8479165980413195,0.8802991707607415,1.6825449128801573,0.9563374385868821,0.8388168108543383
192,4.0,41.0,59.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176592387924231,1.2566414940787936,0.9697892031384845,0.8885626550994586,0.8352248179650702,1.3255902885025497,0.9600714987353386,0.8527877316509063,0.886767559725378,1.8092801858086707,0.953575546144394,0.8266759192136535
193,3.0,38.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262198677456893,1.2749034499862995,0.9691958527777951,0.8869869625235425,0.8419071142032537,1.326717679908706,0.9595430928269759,0.8521518131340962,0.8521694281890666,1.5523071207261248,0.9599730249966958,0.8512932342329825
194,4.0,47.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8188261315438381,1.245247587415685,0.9694051328261599,0.8896523146697699,0.8363903030148927,1.3132592704888244,0.9597673729798695,0.8540813675531096,0.8937494659436216,1.8494306149984412,0.9506194257405053,0.822829618189037
195,4.0,37.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300064448022938,1.2931100637971007,0.9692185931329078,0.8854278066583334,0.8356386622002427,1.3184294211935632,0.9603352635355549,0.8525166594201198,0.864509235114024,1.6241960386309335,0.9570816490649932,0.8444064730158375
196,4.0,37.0,88.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245603567207591,1.277823724252892,0.9691709258180987,0.8866974506713383,0.8427530292706311,1.3473018288775558,0.9593281302102148,0.8501547668553102,0.8783278934428796,1.7622210107019545,0.9544302689050325,0.8311840591534548
197,4.0,42.0,112.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8270396466410052,1.282353687086241,0.9687933733784828,0.8863240622968338,0.8409586383317328,1.333470322750984,0.9593416118990787,0.851691130725585,0.8797597811519807,1.7379105174270857,0.9554729105211106,0.8335129377502466
198,3.0,49.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229563934892721,1.2693419913139952,0.9698312319707578,0.8874858202203815,0.8396155901912103,1.3286017869375077,0.9603496024632314,0.8525355550860121,0.885532289345655,1.7926533862279828,0.9539208924196411,0.8282687210230943
199,4.0,47.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8161119640163381,1.2349334843695878,0.9699587148803959,0.8905252105593973,0.8335949121356052,1.3089211307226019,0.9600307358315677,0.8549774503518607,0.8815528230299462,1.7928081255236321,0.9527605723404455,0.8282538974228635
200,1.0,25.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7964559120684305,7.368809615351282,0.6974280733191784,0.3469422523711833,1.6748121379222605,6.618668499134641,0.6609716620542447,0.3007483050806452,1.626120699619471,5.554949286693298,0.779680701802969,0.4678510899070317
201,2.0,21.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888843088055344,2.361944473862592,0.9393290897365139,0.7908251339138703,1.0593246066829087,2.2027317722736,0.9278549294388545,0.7563814602088152,1.0572605160127162,2.208382476987841,0.9368404246383509,0.7884430140500805
202,3.0,31.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886294324168992,2.358642488829421,0.9395330917387504,0.7911085031530387,1.0589265897617883,2.2031736109552087,0.9282642027691886,0.7563495424016335,1.06067050415711,2.2210267258578327,0.9361703359839524,0.7872317296786411
203,4.0,31.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895321596073686,2.359035937438465,0.9394294202779915,0.7910756030045918,1.0567817237575676,2.1960846088452985,0.9282068627570876,0.7572841703025112,1.0596992103967138,2.2148175313988885,0.936377420001189,0.787826553482307
204,4.0,37.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890504578651288,2.358899789701132,0.9390330146121405,0.7910838256993381,1.0584756517746425,2.198056443099739,0.927744360869365,0.7568563932523883,1.0535424909426299,2.223566828082478,0.935949382172582,0.7869883948504353
205,3.0,16.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910212823119128,2.3592538414222677,0.9388700005321485,0.791052695010713,1.0579018340605795,2.1947273684332798,0.9276090963117644,0.757171168968642,1.061085176631979,2.2138923037315537,0.9359143340557813,0.7879151877558799
206,4.0,25.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898951379751722,2.357233103531067,0.938976802039331,0.7912338195456243,1.0587427837725283,2.196583015770035,0.92752094216961,0.7570475846197033,1.0569042014921968,2.2351316421148635,0.9363540627464547,0.7858805173766473
207,3.0,43.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091452911607248,2.3620694191215503,0.9384027087804492,0.7908034215743518,1.0577294130190968,2.1991385616242756,0.9269214551912653,0.7568567483748542,1.052285877931297,2.216145775465241,0.9363680631474477,0.7876993113427722
208,2.0,17.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091279709593489,2.358659880709534,0.9392407276515083,0.7911070126996745,1.059866171441938,2.1990381580706866,0.9278747464063746,0.7566894380846365,1.0568001055349168,2.210746938136802,0.9366116219002452,0.7882165051553206
209,2.0,30.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905077810353714,2.359359340675906,0.9391363765141374,0.791045947494738,1.0584580836063728,2.19966280207298,0.9276894919568007,0.7567360723139165,1.0625840536082436,2.2127549616240403,0.9360147546248746,0.7880241420112079
210,4.0,9.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914674953008445,2.3592342918481197,0.9388359285947279,0.7910571897861687,1.0599322669230964,2.202436150937504,0.9274641974437738,0.7566290392938804,1.062061086642951,2.214684086650474,0.9374720847213033,0.787839337123302
211,4.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085682569794998,2.3638542678916536,0.93920431091176,0.7906545173570195,1.0568820629731812,2.209648171068348,0.9277212238225161,0.7557829710704185,1.061149628243159,2.215406779064801,0.9368231514486717,0.7877701051716193
212,2.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890803462908334,2.357529774567183,0.9391002128271044,0.7912067360925286,1.0586500734198128,2.199882012428745,0.9277926643182857,0.7567010499649952,1.0626017143168909,2.2136518871795468,0.9372301763830377,0.7879382190023443
213,2.0,9.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923050508381116,2.3610685785607934,0.9388242159089956,0.7908941885615738,1.0587637075397993,2.196360193117221,0.9275077635387423,0.7570683760928539,1.0605084123470738,2.2196141535467575,0.9365671682984679,0.787367050232794
