,colsample_bytree,learning_rate,max_depth,alpha,n_estimators,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
75,0.8865137474055721,0.0994929702121117,2.0,8.0,148.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189905636754377,2.0903525333767528,0.9467517406676476,0.8148967220123169,0.9898585552294399,1.9582913983622712,0.93699163533681,0.7847845042898698,0.9822299378282083,1.9703318706520696,0.9449446743093235,0.8112476094065143
76,0.4810469785923565,0.096022110345897,2.0,6.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019700481308737,2.0942565020582986,0.9466570589561656,0.814549607054925,0.9898397802395855,1.9581819156025022,0.9369774874216561,0.7847925060140644,0.9829828814040341,1.9712480980120282,0.9448860204762565,0.8111598373377094
77,0.7832629154181178,0.0997796857274253,2.0,8.0,122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0193585817259168,2.091880319896526,0.9466851101669258,0.8147602925712991,0.9898418943620916,1.9578536321971427,0.9369686132909215,0.7848430358340152,0.9821277339381557,1.969761049629578,0.9449570669236861,0.811302292495288
78,0.5202466291353944,0.1073767017763037,2.0,3.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019273589988648,2.0922507745763728,0.9467564463966402,0.8147311241679467,0.9896612348296796,1.9568574789617785,0.937056605581237,0.7849059039469795,0.9833900284072011,1.9735513951475459,0.9448164394106037,0.8109391877877267
79,0.9531654742759358,0.1032561603348927,2.0,9.0,113.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194015423708407,2.0927079898349623,0.9466871792731346,0.81468641966649,0.9898798537979988,1.9581318603379998,0.9369860794248527,0.7848195973166101,0.9826754844076284,1.971510234698055,0.944895560270627,0.8111347253619622
80,0.8409420899565951,0.1040788928179711,2.0,8.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196344368289174,2.0938331562314065,0.9466767424978955,0.8145861215440855,0.9898598921907551,1.9577511337681432,0.937014017218673,0.7848573264226241,0.982629758439644,1.9717740108788209,0.9449035921876173,0.8111094563271144
81,0.1790082890819191,0.0881543095230481,2.0,9.0,166.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194739870809686,2.091486560057211,0.9467090556512254,0.8147955681728302,0.9903078601970934,1.9601705330719326,0.9369234157653616,0.7846353699203767,0.9827693551616101,1.972021736220202,0.9448836975092222,0.8110857249186686
82,0.7659639935102123,0.1058784399837212,2.0,8.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196847412125458,2.094133494107603,0.946652458502333,0.8145600703842236,0.9896516609152526,1.9567670325680013,0.9370358916916715,0.7849653276931425,0.9830453052150996,1.97206024728695,0.9448791510832897,0.8110820356640708
83,0.4593368237784357,0.0826845836812949,2.0,6.0,116.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198963787098427,2.0942746695582857,0.9465962407306057,0.8145489357290328,0.9901295343935905,1.9577221535687963,0.9369406406019434,0.7848517704392822,0.9832966186101028,1.9732926098116557,0.944809371084985,0.8109639787133202
84,0.5025761824172066,0.0996511721299371,2.0,7.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020570857106395,2.096416063068029,0.946442784031266,0.8143570906909108,0.990068219778163,1.955700695428267,0.9368716365336708,0.7850247927424123,0.9837353545368162,1.9711596484178457,0.9447643127802998,0.8111683105663049
85,0.3091229353298124,0.105851568831587,2.0,7.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201552693098528,2.095770288503165,0.9465574845345373,0.8144144744754316,0.9898600872884851,1.9563786788414805,0.936980904101907,0.7849964079469074,0.9834225025200666,1.9726645006266705,0.9447984374557631,0.8110241498509775
86,0.7918616435804425,0.0859078251453109,2.0,7.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194362238891193,2.091813037988031,0.9466903390768089,0.8147676166768718,0.9902234184483489,1.9588563206381733,0.936949366535323,0.7847525697507962,0.9827072448473119,1.9719625557725846,0.9448740471299123,0.8110913942432786
87,0.3031973014653948,0.0617696439659865,2.0,9.0,216.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196425556141273,2.09403216241,0.9466511852366661,0.8145700839976158,0.9901515628843957,1.9596205523940573,0.9369458904662122,0.7847255045788017,0.9815638492610259,1.9698137591661227,0.944936241085335,0.8112972430662155
88,0.9853148906678368,0.079707428443661,2.0,7.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195524374905132,2.093178667876666,0.9466354540623474,0.8146461468042316,0.9901936996312943,1.9587470184795606,0.9369299831655223,0.7847745560797615,0.9824652344307888,1.9713043465733862,0.9448828440865136,0.8111544488797638
89,0.1531106390116889,0.0593498535540725,2.0,7.0,209.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196725474775283,2.0941604358489183,0.9466187452376221,0.8145595848693913,0.9902511629166573,1.959349480488652,0.9369265571659261,0.7847371316597844,0.9816991227397849,1.9700177822009182,0.9448907905633369,0.8112776982189096
90,0.1350149983025489,0.0792300830683785,2.0,10.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019194688785972,2.091711848106102,0.9467273288935962,0.8147751584339847,0.989992448379621,1.9591168637679928,0.9369861812301898,0.7847558261669769,0.9819002367169329,1.971506602052497,0.9449242148043022,0.811135073359446
91,0.7963507467355776,0.0788538367427996,2.0,7.0,294.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836638171064588,1.9622887425295326,0.9504182704424979,0.8262542087029076,0.9670669317825504,1.8848677930530853,0.9400095424205175,0.7936108886170268,0.957357990090072,1.877377135356498,0.9478835699898869,0.8201524181675974
92,0.9481056205411486,0.3274163179571068,2.0,9.0,292.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793300539843213,1.8814282832282274,0.9527219052468507,0.8333559613115025,0.9685530715649715,1.8201964842628555,0.9428522219596538,0.8004489513330453,0.9798158155014142,1.9342024619822082,0.9453739664736367,0.8147087076908903
93,0.9230821677940142,0.4381202855329547,2.0,6.0,129.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9750826816501583,1.9338705812795305,0.9512687591552871,0.8287747785693276,0.971181647404969,1.9147262531088236,0.9394215061410307,0.7903345117321952,0.9551117735127953,1.8698714861044494,0.9478240046766172,0.8208714387855868
94,0.7976969413700397,0.1967779096056532,2.0,8.0,278.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960367287717613,1.8228011857322803,0.9543413199646884,0.838589856060034,0.9545612157083623,1.7854513908161416,0.9442420873688419,0.8045569840054576,0.9619415186182144,1.8844283391738998,0.9471370036774313,0.8194769321761659
95,0.6410638283943532,0.1785853050846292,2.0,8.0,221.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680406800215542,1.853959595028394,0.9534667274542676,0.8358276827065403,0.9548076728423793,1.787755380717055,0.9439722326168264,0.8040785100103371,0.9614597201823597,1.8848512941803852,0.9471801846020912,0.8194364142462797
96,0.8430901152510561,0.2712857676347578,2.0,8.0,268.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567035638099719,1.8059257108844333,0.9548196989437027,0.8400902392048106,0.9557409554563319,1.7873348668542763,0.9442363548413019,0.804402440348316,0.9613381623275227,1.8787632165989891,0.9472633397103668,0.8200196353851769
97,0.518252904753302,0.1377493280889953,2.0,9.0,299.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673201144705015,1.850967874661979,0.9535404189666677,0.8360880091656552,0.9553363867711466,1.7906131785042836,0.9439612414702729,0.8040693998733064,0.9622165084893887,1.884535003709083,0.9470892779520681,0.8194667140061677
98,0.914983953029922,0.1467168012459124,2.0,9.0,283.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636809453824762,1.8378874039050153,0.9539058834636265,0.8372489592708403,0.9534440221069708,1.7810348448983744,0.9442617617086331,0.8049325400029298,0.9610494189667643,1.877213247692774,0.9473346394139953,0.8201681181564051
99,0.5198392876478477,0.2445928158919306,2.0,9.0,282.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9449971265204551,1.7573149109345494,0.9561205838786975,0.8444045192975548,0.948120234595329,1.7629440894999586,0.9451839826574578,0.8071976648276825,0.9523339163073832,1.8574982135654345,0.9477560996253516,0.822056764367531
100,0.988439353990544,0.5365832937142421,6.0,7.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9220928753629813,8.104227375457475,0.6431900754853611,0.28235794291239236,1.9297259597183667,7.567392642886815,0.6350520778570611,0.19952884486444603,1.8043700374125249,6.8844508124645145,0.6702629180168939,0.3404884892077117
101,0.3877712174279716,0.0650572608374812,1.0,1.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870724290110987,2.333864233217611,0.9395652183017851,0.793312838235865,1.0625429904434267,2.2139575457378875,0.9272208162960225,0.7553252144558698,1.0605216368309618,2.210430415069967,0.9367984459025754,0.7882468271972227
102,0.8594832406559384,0.1012456295010535,1.0,3.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873847806067265,2.3350484361967494,0.9395685468097057,0.793207508116224,1.0626898627072716,2.21596306118448,0.9271898491523154,0.7551082233424425,1.0607163968281474,2.210020349399406,0.9368096896959016,0.7882861103640697
103,0.6852581590557018,0.0650459393438068,1.0,3.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870756917517408,2.3339917165282524,0.9395614740741907,0.793300985357984,1.0626211655968245,2.2143340796995536,0.9272045812112566,0.7552955429781671,1.06032400121819,2.210053352900716,0.9368191262179512,0.7882829487191392
104,0.861303076723291,0.0999298880906865,1.0,5.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873483022965913,2.3352308458442996,0.9395526413175668,0.7931910856631319,1.0626251698369682,2.215824095852051,0.9272371841092862,0.755201909278418,1.0609330206301906,2.2105440829548653,0.9367900222792088,0.7882359381255248
105,0.774817424450744,0.0602396831468818,1.0,5.0,296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871029946645592,2.3339993628718356,0.9395389114215932,0.7933000900513061,1.062540479271532,2.213976686295678,0.9272054000007022,0.7553588756411795,1.0597136199918042,2.206975004532249,0.9368526300093695,0.7885778460520618
106,0.6490428943783271,0.0592303254372367,1.0,1.0,280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872542508694465,2.3338583301434555,0.9395244549963657,0.793313199666861,1.062739816952956,2.21413933428193,0.927179197926959,0.7553529830994676,1.0602478601914778,2.2080759891826047,0.9367979940551759,0.788472374741438
107,0.3936498402368414,0.0612319471719927,1.0,4.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871579628276735,2.3340184381414044,0.9395441308924755,0.7932985399860543,1.0625457690082016,2.2141144109017485,0.9272093387914411,0.7553530480684352,1.0596344356448124,2.2069336019164725,0.9368599361986407,0.7885818123091279
108,0.5849126733771626,0.0616441264487085,1.0,4.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871564870366976,2.333962577271567,0.9395506375886034,0.7933034548115749,1.0625831390549214,2.2144627571002364,0.9271978950149408,0.7552936052468525,1.0593900139225327,2.2067955564705763,0.9368753419017657,0.7885950366843266
109,0.509504616056413,0.0636069850740729,1.0,3.0,284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871897979914278,2.3340284178391375,0.9395455545013617,0.7932976586079491,1.0626942183124575,2.2143305068185652,0.9271906331828683,0.7553015092236516,1.059931333105854,2.207888060468329,0.9368381481748835,0.7884903777969685
110,0.6324666900414808,0.05681134133323,1.0,1.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087276340534574,2.333865307875271,0.9395062924793095,0.7933125499401378,1.0627268017475262,2.213774374206177,0.9271631713505453,0.7553756523393276,1.0604525855108171,2.208135696456349,0.9367594601944484,0.7884666549483297
111,0.2431117673896792,0.0575403083133178,1.0,1.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871568973465475,2.3338087752017658,0.9395373199803285,0.7933176486090314,1.0626254663453767,2.2140150946220007,0.9271937199573346,0.7553462240183942,1.0596987929379673,2.2071445144864823,0.9368386589306313,0.7885616074632396
112,0.457131153319278,0.0993568934278313,1.0,3.0,266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872950717410785,2.3349906245041834,0.9395696745266768,0.7932125511944177,1.0626728215276342,2.215577791081374,0.92724518048931,0.755208166297835,1.0607821593237279,2.209826904530163,0.9368111586552906,0.7883046418521208
113,0.6713983256497096,0.1013343313925133,1.0,4.0,228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874066814575265,2.3351545465963053,0.9395628112423573,0.7931980509816856,1.06266160433681,2.215883873405268,0.9271938984946021,0.7551236109541779,1.0608788741593325,2.2102699051541124,0.9367923889314196,0.7882622036070462
114,0.9050656965202916,0.0983013412774659,1.0,1.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087312128276819,2.3350315816143596,0.9395608078740854,0.7932094295032925,1.0626858769368117,2.21477697996878,0.9272730652259451,0.7553087882564332,1.060889047029888,2.2107420771307176,0.9367742041689945,0.7882169708263747
115,0.7352112645132086,0.0996097207788208,1.0,1.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087230901997262,2.3348588401996553,0.9395767703695079,0.7932248664385622,1.0626058625935952,2.2153341181443107,0.9272631317565803,0.7552360711986225,1.060606816057532,2.20971068107904,0.9368211289589128,0.7883157757400557
116,0.1840441263839742,0.0595177462779998,1.0,4.0,289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871908659578748,2.3339744307707324,0.9395306018599761,0.7933023957056959,1.062591675591278,2.2141638083415502,0.9271914278459423,0.7553575435328925,1.0600458395717753,2.2075765394199425,0.9368219815749189,0.7885202206592188
117,0.8418634331632636,0.0603071310245407,1.0,3.0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871743224421826,2.3339331585598506,0.9395422730672085,0.7933061258078176,1.062554851096698,2.214209545660608,0.9271927054535337,0.7553201014201512,1.0596351378230244,2.2069909694085577,0.9368547429637284,0.7885763166606868
118,0.8024194658210997,0.0602835075008656,1.0,3.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871571348836644,2.333927106213605,0.9395446870761267,0.7933066638513719,1.0625532496208856,2.2142239063891096,0.9271958472859199,0.755319764538261,1.0595952163482127,2.20695370703064,0.9368572275851784,0.7885798862943185
119,0.4289233607013634,0.0608078501080632,1.0,4.0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871429585813623,2.333984280620535,0.9395428381378992,0.793301521382202,1.062637809376216,2.21439341979647,0.9271888513998487,0.7553054107204678,1.0596203858763646,2.206905307150366,0.9368562124908333,0.7885845228701373
120,0.3329188752104237,0.099967981588982,1.0,5.0,267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873051776262528,2.3351290591927754,0.9395614867280979,0.7932000887553783,1.0626251037748682,2.2159208436282896,0.9272415731542129,0.755191538471131,1.0608682944946195,2.2103403908650407,0.9367957570544545,0.7882554512692099
121,0.9713999298682794,0.0593690466213891,1.0,1.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087171431625028,2.333805652733602,0.9395421264576027,0.7933179161898559,1.0625558961858608,2.2136573005397233,0.9272141872046766,0.7554000666887672,1.0600287871082723,2.207789154118391,0.936826093624829,0.7884998527540931
122,0.929425046811288,0.0625897246477136,1.0,1.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08709299302788,2.333814048777501,0.9395591180376781,0.7933171904329461,1.062623700250385,2.2140989969320977,0.9272101144683571,0.7553114875932181,1.0597571450918546,2.207757029746984,0.9368422610118244,0.7885029301807894
123,0.254082079269616,0.0624243217771459,1.0,2.0,272.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872075763238174,2.333995483525441,0.9395323778587479,0.7933006598327595,1.062756098346319,2.2145057635569456,0.9271648421569965,0.755277207158012,1.0598856453984309,2.2076306657457034,0.9368243714738467,0.7885150355056243
124,0.304310497052232,0.1009699963301548,1.0,5.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873563045133585,2.3352695665215615,0.9395579975976998,0.7931876861929431,1.0627767988395664,2.2156001780616843,0.9272362177227769,0.7551921067067832,1.0607889510792479,2.2099946548580798,0.9368009961195083,0.7882885718306748
125,0.5655208334869358,0.0586293475244269,1.0,4.0,273.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872937898630608,2.3340339757607973,0.9395034280904532,0.7932970058526887,1.0628392679648297,2.214641719807605,0.9271399090946266,0.7552898769924791,1.0603428933632286,2.207509942936767,0.9367756285324932,0.7885266004197006
126,0.6684596687632486,0.0689203873425433,1.0,5.0,286.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870132694111927,2.334189690531021,0.9395570537788891,0.7932834211405239,1.062811181545758,2.2153505362439927,0.9271650000841605,0.7551510548936098,1.0603286648204842,2.2107552735654137,0.9367942580677927,0.7882157066441151
127,0.4960547015543988,0.0999110809843969,1.0,3.0,279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872708903083506,2.334961948821132,0.9395748394872414,0.793215118114817,1.0625933737906297,2.215879305905823,0.9272519420679239,0.7551947677459724,1.0608049378395081,2.2102678899426493,0.9368015868955972,0.7882623966587787
128,0.7460639329003094,0.0896769417708656,1.0,4.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871485788173858,2.3345932323233187,0.939564197318321,0.7932480909596483,1.062813463845137,2.2159023620841447,0.9271886766823372,0.7551284434479404,1.0610668618791452,2.210694180757417,0.9367812152060254,0.7882215591676058
129,0.2252327549517384,0.0988619748217451,1.0,2.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873409802856702,2.3350102855451125,0.9395672554958265,0.7932109033598109,1.0626959518210866,2.21544113522329,0.9272450168977119,0.7552197500161213,1.0609149746640445,2.2104108710514856,0.9367971806639609,0.7882486994606038
130,0.5356014808326723,0.0952760497190566,1.0,1.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871579441562815,2.33464408783174,0.9395782697477177,0.7932439721479094,1.0627380708337348,2.2161872624456516,0.9271943158364393,0.7550907078237896,1.0602661977482788,2.209142674641635,0.9368269604133443,0.7883701891992956
131,0.1525740687739318,0.0999412341681466,1.0,9.0,214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874004266264499,2.3354955409928095,0.9395313786684762,0.7931671072639115,1.062688436787236,2.2162761597941123,0.9272136614048134,0.755158675788302,1.061020079415726,2.210314963285159,0.9367893021688536,0.7882578871616406
132,0.2816061336270029,0.0942650028304593,1.0,4.0,221.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872490107227395,2.334820690958346,0.9395634894333711,0.7932276529312138,1.0629900436156388,2.2162809161375687,0.9271715124288824,0.755073581030279,1.0609366333851447,2.2099012604403048,0.93679496464947,0.7882975187598118
133,0.7498307758718358,0.0735855717916333,1.0,6.0,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871264694757956,2.3342448168802545,0.9395478885609116,0.7932783012426613,1.0628093574918969,2.21585608291496,0.9271537464395778,0.7551191373824321,1.0601181050743123,2.208813325866858,0.9368592059496844,0.7884017399088507
134,0.1233116261187107,0.0988542336479002,1.0,9.0,238.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874223558132665,2.335420466879345,0.9395314206260434,0.793173649587946,1.0627581190187587,2.2161272270734864,0.9272102659461804,0.7551615938542695,1.0608938320665147,2.2095744182553636,0.9368039471170686,0.7883288293449336
135,0.3113602337335707,0.0777857640758991,1.0,6.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871327377957911,2.3343386084205764,0.9395554638888163,0.7932699852678063,1.0629527250728565,2.217121031880962,0.9271340549023732,0.7550077109870038,1.059666552230679,2.207647150916847,0.9368889076385263,0.7885134562714308
136,0.0843098218635913,0.0726450314486909,2.0,4.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868801848216478,2.331992600831066,0.9395718021164967,0.7934791390878926,1.0630929020344084,2.2159134532648257,0.9271248758281168,0.7551677459898569,1.0596951735569882,2.2065388305249076,0.9368601645885065,0.7886196303259837
137,0.2843811292930017,0.0980287399199976,1.0,8.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873810365007088,2.335339912039696,0.9395371275759985,0.7931809091102389,1.0627747237115488,2.2159189803307218,0.9272107962350402,0.7551699283344815,1.0607636775313773,2.20988289616243,0.9367908723621575,0.7882992780072777
138,0.6748251233996825,0.0753364285401073,1.0,5.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871360698193517,2.3342200027093307,0.9395683849135418,0.7932807117499198,1.062899307325858,2.2166252568834692,0.9271473459895034,0.7550317562652985,1.0597344496427634,2.207938554358445,0.9368841928356596,0.7884855406207487
139,0.4327079226110072,0.100777178009012,1.0,5.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873213440389828,2.3352433973232047,0.9395540239628646,0.7931900373830196,1.062868153748809,2.2165989852274515,0.9272100229412666,0.7551099499700897,1.0608766506469576,2.210293855740334,0.9367931311599841,0.7882599092065583
140,0.7036932445823887,0.0898705151396928,1.0,8.0,289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087152033303906,2.3348050718929585,0.9395454529703932,0.7932286212479311,1.062810392452228,2.2161601304146576,0.927173345449017,0.7551112853843014,1.0609753396298098,2.210028678545056,0.9367987906491597,0.7882853124547547
141,0.0208413559078616,0.0586472205321852,1.0,5.0,287.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871939531304113,2.334017587877985,0.9395221984524159,0.7932983718291983,1.062761358684222,2.214776962073062,0.9271598475060377,0.7552769493600113,1.0600500002652777,2.2072267605178637,0.936812676871233,0.7885537285189503
142,0.2666738924370836,0.0720894907534002,1.0,7.0,259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087136965375505,2.334275681559826,0.9395379690200644,0.7932754310859398,1.0629275744874622,2.2162339809649074,0.9271305132683353,0.7550724663096986,1.0601466206155403,2.2090009671171154,0.9368423998468631,0.788383764391585
143,0.2654754494799605,0.0682836909125645,1.0,5.0,266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870500486831345,2.3342142772441683,0.93954120474345,0.7932811792691901,1.062841507020267,2.215214079339926,0.9271507738751016,0.7551772067554967,1.0605214119850852,2.2107408262277155,0.9367807859838548,0.7882170906594523
144,0.6943441723981865,0.0972969441085632,1.0,9.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873774082055685,2.3353010454605156,0.9395281512426055,0.7931842063394201,1.06294629435754,2.2172928365893583,0.927123537177315,0.7549918170511278,1.0608657279156575,2.2101424331173862,0.9367880082989277,0.7882744150786385
145,0.5284554218908428,0.0933217428362982,2.0,9.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865457641600034,2.3311840869345017,0.9396112248135413,0.7935490840322499,1.0632617333177845,2.218103038253714,0.9270849428688448,0.7549479268856587,1.059613561728456,2.207175772549969,0.9368668195451785,0.7885586130264666
146,0.6024927337426731,0.1093875295241019,2.0,8.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869596601751281,2.332624201864955,0.9395460745770257,0.7934214416275308,1.0632491845100067,2.2166988296438364,0.9270840470789956,0.7550718417244822,1.0600391957428557,2.2075201264650217,0.9368422827318685,0.7885256248656168
147,0.0185786165928261,0.0719637084195622,2.0,9.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086678630366579,2.331620221123477,0.9395848925472894,0.7935099102335218,1.0632061439610982,2.216967476796884,0.9271041278614984,0.7550600292865995,1.0594895504183568,2.2061726959848666,0.9368853338069206,0.7886547050109852
148,0.4960096607498675,0.0573110435726567,1.0,7.0,276.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873843834755796,2.334241006823011,0.9394741883290486,0.7932783098721115,1.062877109975863,2.2147168292770205,0.927118677248159,0.7552921002373949,1.0603313539832755,2.206890282322768,0.9367656800436459,0.7885859622074234
149,0.6968765656021149,0.0954405217714573,1.0,4.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871949228744497,2.334848823912641,0.9395677983602733,0.7932251603817503,1.0628870377288806,2.2170018064309183,0.927159405810152,0.7550165607000776,1.060254471183119,2.2087491680136986,0.9368347885760979,0.7884078860552637
150,0.6038775792842931,0.0990121534811489,1.0,7.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087528167172715,2.3354506977387492,0.939512673744402,0.793171298529912,1.0627156579265422,2.2154084337248063,0.9272043420713891,0.7552287799525019,1.0610496062250352,2.2101997098688098,0.9367894282433176,0.7882689281229041
