,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
125,270.0,5.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824722166541165,2.3107083828619137,0.9402991074007907,0.7953673191700679,1.0623778318106643,2.2130115191536635,0.9272827331295108,0.7554475543034794,1.062943772671648,2.2228149901483274,0.9361967882915375,0.7870604188630006
126,276.0,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
127,267.0,5.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082471836345013,2.310716255278349,0.9402968354961203,0.7953666831271049,1.06237490564599,2.2129316067185156,0.9272828793890746,0.7554551873712043,1.0629468931687636,2.2227695146223074,0.9361978474357587,0.7870647752937002
128,269.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823992272482832,2.3100816537069186,0.9403167331056206,0.7954239688396902,1.0623709720480337,2.2127710608863085,0.9272896637676993,0.755468131689088,1.0630008908685076,2.2222137595467273,0.9362062102860315,0.7871180151060703
129,277.0,5.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.3107001551689796,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.212938619437915,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
130,276.0,5.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
131,277.0,5.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.3107001551689796,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
132,268.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.3100780213146406,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
133,277.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824151439857181,2.3100671117373546,0.94031275722282,0.795425272006933,1.0623654437568382,2.2127750614415818,0.9272837299778531,0.7554666159392521,1.0630320728414888,2.2222916852543824,0.9361978376222517,0.7871105500369479
134,275.0,5.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824810205647362,2.310699492527151,0.9402951069837089,0.7953681583402252,1.0623726787196501,2.212937974074964,0.9272803578692197,0.7554548391107367,1.0629525952841827,2.222801893377816,0.9361922682881882,0.7870616734977045
135,269.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823992272482832,2.3100816537069186,0.9403167331056206,0.7954239688396901,1.0623709720480334,2.2127710608863085,0.9272896637676993,0.755468131689088,1.0630008908685076,2.2222137595467273,0.9362062102860315,0.7871180151060703
136,269.0,5.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824692792187702,2.3107182175131133,0.9402984834214158,0.7953664622022505,1.0623737822424049,2.2129450963999933,0.9272846559079118,0.7554544490369369,1.0629437358031621,2.2227966356761812,0.9361975572730606,0.7870621771711046
137,275.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824110996362943,2.3100672069855817,0.9403131516569692,0.7954252740830927,1.0623688259873658,2.21277166190528,0.9272847877709627,0.755467790791583,1.0630246563617742,2.222242594692862,0.9362000097277937,0.787115252778136
138,269.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823992272482832,2.310081653706919,0.9403167331056206,0.7954239688396901,1.0623709720480334,2.2127710608863085,0.9272896637676993,0.755468131689088,1.0630008908685076,2.222213759546727,0.9362062102860315,0.7871180151060704
139,269.0,5.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824692792187702,2.3107182175131133,0.9402984834214158,0.7953664622022505,1.0623737822424049,2.2129450963999933,0.9272846559079118,0.7554544490369369,1.0629437358031621,2.2227966356761812,0.9361975572730606,0.7870621771711046
140,275.0,5.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823358163743508,2.309368720470283,0.9403332533290357,0.7954883866314135,1.0623768857239473,2.212553118846283,0.9272897616489324,0.7554822672608376,1.0632394811413692,2.222497811458437,0.9361837775964142,0.7870908037117939
141,281.0,5.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240944504375,2.3100723573868542,0.9403144418197146,0.7954247698445065,1.0623755069641792,2.2128471480061256,0.9272836347457751,0.7554579691342371,1.0630234973806716,2.2223798448844025,0.9361956012012992,0.7871021045861241
142,269.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08199318753742,2.3064374455801206,0.940419327641117,0.7957531127288746,1.0623655056490224,2.211637552984387,0.927335637833116,0.755565248575329,1.063500946952033,2.2209806217519605,0.9361961830882759,0.787236146325567
143,275.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824110996362946,2.3100672069855817,0.9403131516569692,0.7954252740830927,1.0623688259873658,2.21277166190528,0.9272847877709627,0.755467790791583,1.0630246563617742,2.222242594692862,0.9362000097277937,0.787115252778136
144,282.0,5.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825686327897728,2.3113780779886364,0.9402767422103222,0.7953068301206676,1.0623866694384,2.2133685231536404,0.9272700720384035,0.755418920366091,1.062871545565984,2.2232777030681437,0.936182542900978,0.7870160922340328
145,281.0,5.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820133781507932,2.3064458954400737,0.9404165328672742,0.7957523385136813,1.0623745572917171,2.211743604162498,0.9273291276386796,0.7555522896106212,1.063531977320716,2.221238962744183,0.936183408188553,0.7872113979668784
146,276.0,5.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823362018505995,2.309371268028638,0.940333523996401,0.7954881247803816,1.0623737306444774,2.2125613229599113,0.9272897859401557,0.7554812672647844,1.0632428566770797,2.222508067357761,0.9361844685273898,0.78708982122476
147,277.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824151439857181,2.3100671117373546,0.94031275722282,0.795425272006933,1.0623654437568382,2.2127750614415813,0.9272837299778532,0.7554666159392521,1.0630320728414888,2.2222916852543824,0.9361978376222517,0.7871105500369479
148,274.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082016397983157,2.3064492181667617,0.9404170678773465,0.795752138937917,1.062383699400136,2.2117130571060564,0.9273303496443946,0.7555564223505271,1.063545081188074,2.221092956091593,0.9361918499164498,0.787225385003849
149,291.0,7.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478982102951885,1.8416202043870196,0.953740361175754,0.8369335446279652,0.9608680378230117,1.9060618000849492,0.937933443070668,0.788583763737243,0.9313113407179869,1.8282082758323135,0.9500385221069015,0.8248626600898751
150,203.0,6.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952429968428869,1.8523056192606333,0.9534029986689905,0.8360174811707107,0.9615334859572366,1.898860881538839,0.9379701633716453,0.7891332256320325,0.9380873508494689,1.840078693323532,0.9493457211709492,0.8237255066426902
151,276.0,7.0,11.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472652238497745,1.838223620186484,0.9538298334865334,0.8372363330642325,0.9608817169635665,1.9057821661899883,0.9379377772578373,0.7885982239645062,0.9313333414416689,1.828303984016967,0.9500242121519178,0.8248534915082154
152,284.0,7.0,17.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444715278373075,1.8235899523436427,0.954230893473444,0.8385411642592213,0.9607514671629858,1.904559605334497,0.9379994174836465,0.7886747819400323,0.9317787076239632,1.8309136594459396,0.9498921109341589,0.8246034917578035
153,286.0,7.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459226915529636,1.8311967869852968,0.9540252520434165,0.8378631283689846,0.9607190755861605,1.9047257943113811,0.9379888530102041,0.7886793020412203,0.9316655953201171,1.830117748661759,0.9499405802807915,0.8246797378285547
154,285.0,7.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444657044850586,1.8235769377606263,0.9542316632023327,0.8385422673051628,0.9607360362904118,1.9044507752789666,0.9380036163469565,0.7886853431321301,0.9317711194036463,1.830940960697567,0.9498905089343751,0.824600876372757
155,283.0,7.0,18.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945211484125495,1.82741378914829,0.9541274782973663,0.8382001155951093,0.9607365783855935,1.904794812376474,0.9379866604114798,0.7886623928693515,0.9317513715095929,1.8306915554495113,0.9499154764465144,0.8246247687116561
156,281.0,7.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452173030500203,1.8274484530622639,0.954126290580013,0.8381970719992892,0.9607356533228399,1.9047749105963665,0.9379898884645786,0.7886672856829594,0.9317285261186113,1.8305835640196837,0.9499173500005939,0.8246351139945229
157,277.0,7.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452151621413041,1.827375613787159,0.9541265670045546,0.838203533409337,0.960785127929062,1.9047910512333535,0.9379889837547035,0.7886716905125943,0.9317514443964738,1.8306030569187686,0.9499173640412518,0.8246332466282398
158,285.0,7.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451880909740777,1.8273980904565672,0.9541285785474986,0.8382014581170688,0.9607241499088052,1.9046720223597686,0.9379919710970268,0.7886753874541774,0.9317393135855034,1.8306437491064698,0.9499155896122634,0.8246293484282353
159,284.0,7.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451916337022956,1.8274020584903408,0.9541280695350878,0.8382011504597334,0.9607423503246497,1.9048000697756169,0.9379876121360733,0.7886630775070503,0.9317449571224924,1.830614386514821,0.949917383148104,0.8246321612840035
160,286.0,7.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444712712890823,1.8235667726732103,0.954232013543163,0.8385431441216578,0.9607223802770822,1.9043612219950865,0.9380064869424296,0.7886936200723805,0.9317950521155625,1.8310354628837606,0.9498868698431997,0.8245918233224431
161,281.0,7.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459504260401259,1.8312574290502113,0.9540225993314582,0.8378578306626108,0.9607346027328358,1.9048871041499962,0.937984658057744,0.7886648812413881,0.9316604003463596,1.8300343198254008,0.9499441729182562,0.8246877300823174
162,277.0,7.0,13.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444856316087125,1.8235411048500878,0.9542300376141357,0.8385455440695768,0.960778628915919,1.9044833567502806,0.938002306995809,0.7886906983744648,0.9318015984776594,1.8309511260265154,0.949890677591524,0.824599902562117
163,279.0,7.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452099243874044,1.8273548742313963,0.9541266971036046,0.8382053426667377,0.9607612052383259,1.9048159413591552,0.9379856553983219,0.7886656438773334,0.9317397121852635,1.8306000520645667,0.9499147344485096,0.8246335344850331
164,270.0,7.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437407305735817,1.8195288738213353,0.9543421862419262,0.8389035011254196,0.9608820357066707,1.9046638562693787,0.9380113181123266,0.7886787948176874,0.9320017233161347,1.832275671429277,0.9498433167229673,0.8244730147444124
165,259.0,7.0,18.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478819460974056,1.841575606739553,0.9537413388175561,0.8369376895253422,0.9608674941327955,1.9060019614548005,0.9379397433117609,0.7886111269775188,0.9312670967187033,1.8282573697231146,0.9500352299575184,0.8248579570297508
166,284.0,7.0,19.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451916337022956,1.8274020584903405,0.9541280695350878,0.8382011504597334,0.9607423503246497,1.9048000697756169,0.9379876121360733,0.7886630775070503,0.9317449571224924,1.830614386514821,0.949917383148104,0.8246321612840035
167,286.0,9.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274135933239732,1.3376318146632349,0.9672951123630218,0.8815995011053341,0.9139154195901613,1.659059584230839,0.9476575118396575,0.8149913113362898,0.9079605952353659,1.741871199431631,0.9525703076514885,0.8331335152743309
168,280.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229948722855032,1.3191104421537603,0.9677769194463081,0.8832526517636915,0.914027092873435,1.658872976536576,0.9476595481394237,0.8149953954841728,0.9085843223857798,1.7459440098847177,0.952474380164864,0.8327433512004991
169,263.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479849736001199,1.4024700142186088,0.9656209847875536,0.8758816196791115,0.9118235822866887,1.6475573699113524,0.9478011624705149,0.8161889926983117,0.9099620821666247,1.7447443658603168,0.9522969400695208,0.8328582738086341
170,264.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509203439938373,1.4192114510144958,0.9651820220488581,0.8743837383910137,0.9126580292817723,1.6544733056303635,0.9475678475277434,0.8153433528543146,0.909921074009347,1.743659772272247,0.9523280934377798,0.8329621749004348
171,251.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479924885374241,1.4024798740615276,0.9656217197650823,0.875880590927688,0.9117857295144358,1.64746085747269,0.9478099300490042,0.8162056027208126,0.9100075011218749,1.7443282827974194,0.9523179660989479,0.8328981334251673
172,299.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479886513439241,1.4023822474615981,0.9656236730261119,0.8758887985600206,0.9119838510218734,1.6482373942771265,0.9477774378238712,0.8160948441836111,0.9097105352487892,1.7438333868845128,0.9523263239131351,0.8329455430966279
173,211.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771850563305147,1.1142651774230898,0.9730712519896587,0.9013698524013485,0.8763242559592563,1.481661766959083,0.9543190369534605,0.834755959744084,0.8888482648087414,1.669630950912432,0.955213208756193,0.8400539330009922
174,229.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840725841363414,1.1397211545283148,0.9724152494702107,0.8990980066764805,0.8763420506744588,1.483139415565402,0.9542683355012086,0.8345989501354847,0.8878893240908999,1.6624117814069668,0.9554196807141394,0.8407455096447812
175,296.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839815488924771,1.1393509176393957,0.9724254874693996,0.8991319245118923,0.8763419540716408,1.483266957283739,0.9542503493765131,0.8345388619978802,0.8876133612294502,1.661747819305186,0.9554309574727248,0.8408091153935595
176,265.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839028448963525,1.139125175691402,0.972431169388426,0.8991518928411731,0.8764256319786154,1.4831748926585822,0.954263338136186,0.834584263587574,0.8877242136823654,1.6626284699641487,0.9554052326281676,0.8407247514751593
177,297.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770181708240608,1.1130580765322255,0.9731012156057601,0.901477608125814,0.8763231790898572,1.4823393392347355,0.9542868193440127,0.8346363286316989,0.8883930846256521,1.6673020767062603,0.9552673107654348,0.8402770327642117
178,200.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772206773877679,1.1141925397449257,0.9730733798789473,0.9013762477309886,0.8764178348181086,1.4819766074292224,0.9543165314856392,0.8347281233526561,0.8889602705209586,1.6697614608635807,0.9552034403712307,0.8400414305055282
179,261.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7821015830057874,1.1325958745259666,0.9725995959751559,0.8997339955227348,0.8764243480174142,1.4825357628067743,0.9542867413185152,0.8346633088368124,0.8879390490769866,1.6648151897298498,0.9553422410033916,0.840515269717552
180,300.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785652002685217,1.119254338088477,0.9729419564514058,0.9009249479317878,0.8763595711913397,1.482746690384069,0.954271666434854,0.8345921883891894,0.8883902087774113,1.667428591412516,0.955266589817628,0.8402649130022535
181,232.0,9.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948698214669259,1.1788494626766233,0.971401138803097,0.8956035658748778,0.8767639015746037,1.4873937237394075,0.9541218928992896,0.8341806622048875,0.8860518078595838,1.651418761091365,0.955700465229537,0.8417986108483495
182,187.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806012691144002,1.1270585943387075,0.9727427351313228,0.9002282059641251,0.8764661419478108,1.4827299612486955,0.9542750189594995,0.834606947804458,0.8882840110707606,1.6659293985242984,0.9553099008137032,0.8404085315701846
183,289.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770521226059133,1.1130778493078206,0.9731006648998959,0.9014755185320107,0.876353190808339,1.4822734874066676,0.9542884973099637,0.8346479578902755,0.8885446328229314,1.6675901414101348,0.9552578100043176,0.8402494369554488
184,270.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770317425699155,1.11299467337246,0.9731027673720893,0.9014829791480596,0.876433389534348,1.4824225792014902,0.9542909893599395,0.8346522262627211,0.888706861274479,1.6691190577052262,0.9552207857243302,0.8401029709666404
185,192.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541470169869976,1.0546529560879843,0.974528205175277,0.9066606751705328,0.8589927693453784,1.4394258386569307,0.9551646656667022,0.8396446964302504,0.8592017635025996,1.5413068953466913,0.9585568236540046,0.8523470256619097
186,215.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556552798073171,1.0607471806319242,0.9743713510769095,0.9061169933115114,0.8588734160227431,1.4399070810615548,0.955157002378734,0.8396271898099261,0.8589623719763699,1.5406544455315387,0.9585801930797352,0.8524095285651956
187,233.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759260872224154,1.0739825930138054,0.9740293194284539,0.9049366383046014,0.8588476154869547,1.4395743685660443,0.9551625356969391,0.8396658298216004,0.8584976294451931,1.5380420201631804,0.9586339741865395,0.8526597917522603
188,298.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538944041663364,1.0527947192524745,0.9745740899914623,0.9068258971679933,0.8582838635162571,1.4380790713208942,0.9551994718886945,0.8397845404634705,0.858888467747255,1.5382917054669536,0.9586361869987412,0.8526358725847916
