,n_estimators,max_depth,min_samples_split,min_samples_leaf,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
138,250.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081308117561232,2.301705534916568,0.940554237687517,0.7961778549160198,1.0625064356027831,2.2114439377265724,0.9273823679567381,0.7556033105184938,1.0635667849588284,2.2209509825621923,0.9361701142643878,0.7872389856786767
139,281.0,5.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0821024276491842,2.30718801137032,0.9403949366184632,0.7956853008078567,1.0623879625453818,2.21202320638383,0.9273155915801323,0.7555256784899217,1.0634497107703806,2.2214722126319972,0.9361839032208343,0.7871890532671929
140,282.0,5.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816944933262334,2.304204623980743,0.9404765255178749,0.7959542207596325,1.062438225003418,2.2116978559993785,0.9273435986999998,0.7555651721879932,1.0634958571584412,2.2209142352582343,0.936177096960205,0.7872425059696354
141,257.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819075894624088,2.3056461364765064,0.9404458364796338,0.7958245047156168,1.0624454591594756,2.211745567788828,0.9273402670812332,0.7555549170934118,1.0635226898077914,2.2207165921157097,0.9361993481915049,0.7872614396407552
142,276.0,5.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823362018505995,2.309371268028638,0.940333523996401,0.7954881247803816,1.0623737306444774,2.212561322959911,0.9272897859401557,0.7554812672647844,1.0632428566770797,2.222508067357761,0.9361844685273898,0.78708982122476
143,276.0,5.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
144,284.0,5.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820049511561667,2.3064504453600327,0.9404177211684015,0.7957520136458534,1.0623743113749897,2.211771440466983,0.9273296425455138,0.7555476819939115,1.0634927691596086,2.2211487718199545,0.9361867016483562,0.7872200380101178
145,108.0,5.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08139382991178,2.3018675139440443,0.9405268426704678,0.7961628038407306,1.0623494388681665,2.210915869746343,0.9273516334975349,0.7556166863960079,1.0635755334556185,2.220152501757628,0.9361653754106397,0.7873154779503337
146,275.0,5.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824810205647362,2.310699492527151,0.9402951069837089,0.7953681583402252,1.0623726787196501,2.212937974074964,0.9272803578692197,0.7554548391107367,1.0629525952841827,2.222801893377816,0.9361922682881882,0.7870616734977045
147,284.0,5.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082092578292667,2.3071904806669123,0.9403962151955022,0.7956851309020987,1.0623880181573047,2.2120572558512857,0.9273158837896045,0.7555202436199149,1.0634126899650564,2.2213806371085814,0.9361871620508591,0.7871978259512378
148,268.0,5.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819966086125268,2.3064361467901926,0.9404187868635774,0.7957532233963747,1.062360611581609,2.211606091937428,0.9273362372440541,0.7555685344047389,1.0634966593970592,2.220924745699636,0.93619821868537,0.7872414990981685
149,275.0,5.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824110996362946,2.3100672069855817,0.9403131516569692,0.7954252740830927,1.0623688259873658,2.21277166190528,0.9272847877709627,0.755467790791583,1.0630246563617742,2.222242594692862,0.9362000097277937,0.787115252778136
150,277.0,5.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824151439857181,2.3100671117373546,0.94031275722282,0.795425272006933,1.0623654437568382,2.2127750614415818,0.9272837299778532,0.7554666159392522,1.0630320728414888,2.2222916852543824,0.9361978376222517,0.7871105500369479
151,106.0,5.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817138441955556,2.304079518924052,0.9404675675824263,0.795965024396927,1.0623478031512126,2.2110612659615443,0.9273348908305585,0.7555989225877308,1.0633473188146325,2.219323997746942,0.9362080891152051,0.7873948463628142
152,280.0,5.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082410402897834,2.3100664378966886,0.9403150967763679,0.7954252954142437,1.062381869130638,2.212862555084853,0.9272831770461099,0.7554571153043113,1.0630414605058665,2.222421913064101,0.9361940867965578,0.7870980745698591
153,286.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823940069509561,2.3100691018033546,0.9403168108170201,0.7954250458391822,1.062380268850991,2.2129440406479395,0.9272822924905046,0.7554465730930067,1.0630028342799578,2.2223696327636153,0.936197674968184,0.787103082879294
154,282.0,5.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823272548526612,2.3093670381930576,0.9403343783204718,0.7954884749631024,1.0623858905988393,2.2126495270707576,0.9272875995509438,0.7554708574892736,1.0632094212837342,2.222523294398113,0.9361831352852378,0.7870883625160466
155,274.0,5.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820163979831572,2.3064492181667617,0.9404170678773465,0.795752138937917,1.062383699400136,2.2117130571060564,0.9273303496443946,0.755556422350527,1.063545081188074,2.221092956091593,0.9361918499164497,0.787225385003849
156,107.0,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815807497261625,2.3033068857946244,0.9404901100373708,0.7960343727925594,1.062408981665748,2.21125199021083,0.9273375628600828,0.7555798798989828,1.063474977062553,2.21958329935453,0.9361924051568935,0.7873700059798077
157,282.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824043575283468,2.3100645035341687,0.9403143380829241,0.7954254725344777,1.0623806316527196,2.2128701113246643,0.9272825644607027,0.7554559666167356,1.063003440992683,2.2223104449171953,0.9361981314049238,0.787108752912689
158,275.0,5.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824810205647362,2.310699492527151,0.9402951069837089,0.7953681583402252,1.0623726787196501,2.212937974074964,0.9272803578692197,0.7554548391107367,1.0629525952841827,2.222801893377816,0.9361922682881882,0.7870616734977045
159,223.0,7.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862932908739835,1.9570434284395044,0.9504663120432922,0.8266853293593,0.9824876970806488,1.9296898758043535,0.938165647842069,0.7881123315377517,0.9768674124499503,1.930497435232896,0.9459276998574118,0.815063639094357
160,251.0,6.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932679703796283,1.9865163973325486,0.9496287375028079,0.8240781472589893,0.9810411590828063,1.9233363011631406,0.9382407604179995,0.7886504502411908,0.9776152346754546,1.9285608124037825,0.945861163003576,0.8152491622512006
161,157.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927047383072996,1.9831017288914987,0.9497251723759803,0.8243841558708365,0.9814774921879331,1.9245454877482144,0.9381932707971503,0.7884900288549505,0.9780317995425435,1.929754484572284,0.9457991110377623,0.8151348117304861
162,278.0,6.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932826833277597,1.9865678122007273,0.9496195099784199,0.8240732862134639,0.9810076840656977,1.9230541977247602,0.938233720891767,0.7886725008449134,0.9775927246077292,1.9287897759081272,0.9458481130100739,0.8152272281752982
163,257.0,6.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932849116123127,1.98658490227159,0.9496245284752418,0.8240721121666763,0.9810643548033295,1.9233287363727893,0.9382365970383383,0.7886482531753294,0.9776947496534261,1.9289693694782413,0.9458484731826455,0.8152100236037237
164,289.0,6.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932883845390366,1.9865976498789797,0.949622717030977,0.8240706005555398,0.9810631950599553,1.9232761904697173,0.9382261311160485,0.7886430157511617,0.9775453564982455,1.9288019873885298,0.9458531229139675,0.8152260583489593
165,280.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935560797216696,1.988395692685978,0.9495700837122925,0.8239095815903189,0.9809392903121422,1.9232884720374441,0.9382317804127616,0.7886496600857521,0.9776110961848024,1.9292794996565925,0.9458458180459088,0.8151803139830092
166,269.0,6.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932763457902092,1.9866069458319646,0.9496202517730947,0.8240698860814559,0.9809804953312558,1.9230002193929285,0.9382412075538269,0.7886820343496286,0.9776168607923474,1.9287602166666826,0.9458510751821416,0.8152300598695778
167,153.0,6.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933150741693262,1.986878351194099,0.9496141273928466,0.8240461333345699,0.9812494115258972,1.9247150980058958,0.9381865769712427,0.7884953919629136,0.9780070151307173,1.9299144458516018,0.9458157911726086,0.8151194878785384
168,295.0,6.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935543113787353,1.9883687311392682,0.9495764663482873,0.8239119552729341,0.9809793172052206,1.9234313064147666,0.9382285538254447,0.7886293342395236,0.9775328660942832,1.9289300032262886,0.9458611999782551,0.8152137947827193
169,205.0,6.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930090142223084,1.984953713027016,0.9496705561845442,0.8242184927657423,0.981381168970959,1.9242293132611699,0.9382132831417865,0.7885489635528787,0.9778753844992334,1.9288989775421892,0.9458428767616256,0.815216766958184
170,275.0,8.0,7.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074796378056974,1.6869982707892337,0.9578965342497625,0.850635688767859,0.9320239246895882,1.7853809937113256,0.942013502962203,0.802640425291084,0.9250192168484104,1.742213557832992,0.9529548082311496,0.8331007182782211
171,271.0,8.0,9.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074766231605664,1.6870325778306503,0.957897306063257,0.8506325613141439,0.9320308265761432,1.7854543056261214,0.9420142228920205,0.8026313073136707,0.9249583451300515,1.742042894144047,0.9529593831094394,0.8331170673916652
172,264.0,8.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063365560591553,1.6812475763459402,0.9580542782936436,0.8511490266028097,0.9320875690686985,1.7855312347344485,0.9420182930880617,0.8026303283935973,0.9253613201459715,1.743303882498351,0.9529237690548564,0.8329962681649306
173,298.0,8.0,4.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074748365524692,1.687072222832118,0.9579009010507353,0.850628946311295,0.9320625219055988,1.785708574077958,0.9420056882280341,0.8026041720763708,0.9249620003214799,1.7418969745291426,0.9529672500448372,0.8331310460906641
174,265.0,8.0,5.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074734184326227,1.6870091224513082,0.9578982852450221,0.8506349545879148,0.9320084171299481,1.7854540108580714,0.9420144837141696,0.8026293786057401,0.9250410156858928,1.7421547437938245,0.9529576097199653,0.8331063525019063
175,291.0,8.0,4.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075053758329248,1.6870659680837041,0.9578997716978261,0.8506294960614545,0.9320927744936605,1.7856498940387886,0.9420078997848367,0.8026096929429909,0.925081681332505,1.7421620747234714,0.9529593450589876,0.8331056502189474
176,282.0,8.0,8.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074825383537926,1.6870084377467127,0.9578977508369753,0.8506346235970321,0.9320141384925211,1.7854463084088936,0.9420134586869813,0.8026338307149107,0.9249452002217009,1.7419049034628935,0.9529636611584599,0.8331302865205518
177,283.0,8.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074877874881143,1.687040859392571,0.9578977349186362,0.8506318594340404,0.9320349040581277,1.7855004751090688,0.9420105401047936,0.8026261981830465,0.9249694568291257,1.741929410161061,0.9529643053934922,0.8331279388460643
178,264.0,8.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907485769926637,1.6870343791044526,0.9578980247081452,0.8506327833299598,0.9320030713776702,1.785452205252901,0.9420153032854917,0.8026292408862066,0.9250323889942954,1.742118827404646,0.9529605246042815,0.8331097931935075
179,286.0,8.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063621082280385,1.681282752680488,0.9580541953417598,0.8511452239512989,0.9321332610234223,1.7856165089697544,0.9420127096061112,0.8026196379685939,0.9253196192705274,1.7432045218270111,0.9529246528750256,0.8330057866447997
180,280.0,8.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074645525853398,1.6869758572831872,0.9578985368110237,0.8506374197949913,0.9320142100599516,1.785452110283051,0.9420119609102375,0.8026315918127895,0.9249856953476137,1.742057948955236,0.952958976362335,0.8331156251820334
181,291.0,8.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075053758329248,1.6870659680837041,0.9578997716978261,0.8506294960614545,0.9320927744936605,1.7856498940387886,0.9420078997848367,0.8026096929429909,0.925081681332505,1.7421620747234714,0.9529593450589876,0.8331056502189474
182,198.0,8.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8348005595540426,1.3439501889811014,0.967031473412196,0.8810608182125492,0.9061925056234839,1.6177878565887802,0.9482637803619092,0.8198136204720581,0.9157428869321452,1.6880379596196797,0.9540108110578018,0.8382905920385286
183,275.0,9.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053035547656193,1.2498920267596332,0.9694806564922077,0.8893863307446905,0.9075438451698921,1.625662682207976,0.948172904685359,0.8190715610107903,0.915311945210988,1.6894210960177019,0.9542117599382507,0.8381580913641336
184,179.0,9.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075470220346097,1.2505688221925235,0.9694645238670054,0.8893245319283731,0.9067300409637269,1.618209476600358,0.9484383285050001,0.8199054473813542,0.9162560416684388,1.6924550300091399,0.9540972617425879,0.837867448806747
185,203.0,9.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768455315918563,1.1253455943998447,0.9726857969860927,0.9004012581881459,0.8866299963711612,1.5266764070593644,0.9518610163866665,0.829560679392065,0.9028169334527782,1.6214239433246738,0.9560855272032482,0.8446720321451411
186,275.0,10.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72029245443901,0.9808238855325395,0.976346427930681,0.9131977722354793,0.866855841205407,1.4752871566223669,0.9537898167339869,0.8355936295205407,0.8702064827712754,1.562070715263665,0.9582326233795472,0.850357908647889
187,298.0,10.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112868461139549,0.9399595759073762,0.977380771062476,0.9168319751876131,0.8668887596600174,1.473275405397748,0.9538567252023422,0.8357341245406134,0.8710678696398169,1.560984335695059,0.9582856106672606,0.850461980831728
188,293.0,10.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113337848097819,0.9400003081301075,0.9773799259803935,0.9168283343350907,0.8668526423066663,1.4731246003891894,0.9538602397037401,0.8357431443888682,0.8711714043225908,1.5614621231410484,0.9582686785531895,0.8504162101044868
189,266.0,10.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202696966513168,0.9808454487452223,0.9763465536040976,0.9131962857138594,0.8668687233600043,1.4753135694548534,0.953798514590946,0.835607174210018,0.8704130142350235,1.5631691678365893,0.9581957808860846,0.8502526799033402
190,285.0,10.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711347217939778,0.9399586702992309,0.9773808108934332,0.9168316628600621,0.8668318699473899,1.4729865116139842,0.9538649466616892,0.8357706281995207,0.8711914782939688,1.5614031371162058,0.9582631758950082,0.8504218608039281
191,300.0,10.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202194381653289,0.9808769651343161,0.9763455147582175,0.9131936091881518,0.8667547284660966,1.4755561440680318,0.9537797986965979,0.8355671131922026,0.8698784468097022,1.560784999841488,0.958274616981035,0.8504810766599247
192,300.0,10.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202194381653289,0.9808769651343161,0.9763455147582175,0.9131936091881518,0.8667547284660966,1.475556144068032,0.9537797986965979,0.8355671131922026,0.869878446809702,1.560784999841488,0.958274616981035,0.8504810766599247
193,286.0,10.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142014830189839,0.950795746843156,0.9771062771702583,0.9158679682712378,0.8668244447766511,1.4728759775288687,0.9538587379935684,0.8357678256740013,0.8711084336333959,1.561335630819341,0.9582623567055142,0.8504283277220668
194,264.0,10.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113504097454597,0.9400091435622766,0.9773799536582789,0.9168274796862248,0.8668839860725581,1.472864863921864,0.9538752340559454,0.8358072965992711,0.871474525538405,1.562833497223316,0.9582172407598429,0.8502848362276889
195,281.0,10.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202114161272344,0.9806705005032634,0.9763505970429243,0.913211333483728,0.8668534794399897,1.4754408398296783,0.9537893689141617,0.8355740530440577,0.8701055203474545,1.5617347152751828,0.958241186092045,0.8503900965254796
196,294.0,10.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202331611644616,0.9809201823433702,0.976345347665061,0.9131896982065152,0.8667501619885064,1.4754506702891481,0.9537866194701384,0.8355763881027336,0.869960366454422,1.5613711216845616,0.9582586937118642,0.8504249277944939
197,283.0,10.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202304378789174,0.980709566984032,0.9763497156533385,0.9132080246274665,0.8668266053158147,1.4754163767830755,0.9537886537548157,0.8355731977636416,0.8700858728537166,1.5616813211501026,0.9582425118222809,0.8503952115362565
198,296.0,10.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113215343788107,0.940025479235451,0.9773791419066311,0.9168260823584067,0.8668449544880661,1.4731301717451788,0.9538596268169202,0.835745774395826,0.8711064453158079,1.5611771747199135,0.9582778807089944,0.8504435073819081
199,268.0,10.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712053629994467,0.9561097216344531,0.9769435717579028,0.9153915730848938,0.8649817473545265,1.4693934033581448,0.9538313693562324,0.8362390438519431,0.8717686604301205,1.562345294908688,0.9582078509953724,0.8503316046707883
200,83.0,16.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2760095484613805,10.572984644596787,0.3125559684440474,0.06391330726861712,2.1852605231096036,9.500617387713485,0.2807711042544486,-0.017505137699602054,2.190938436138586,9.362808433706286,0.3832984826980016,0.10306862470531464
201,267.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281354,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751975,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397805,2.2209653827195535,0.9361966767024661,0.7872376061830865
202,276.0,5.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820138944196493,2.3064325637344547,0.9404154307823841,0.7957535803969271,1.062371458146126,2.2116669963816094,0.9273301797261142,0.7555612670807996,1.0635318633694415,2.2211162681774894,0.9361889407909918,0.7872231517699414
203,276.0,5.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082103827066812,2.3071812849405187,0.9403937758143255,0.7956859562040303,1.0623862942234519,2.2119527440175086,0.9273162758519724,0.7555339916950805,1.0634513115572068,2.2213585974755903,0.9361892796363773,0.787199937287646
204,268.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818884113063096,2.305666667828818,0.940440252362977,0.7958225845890433,1.06238113659594,2.211611919981549,0.9273393784562514,0.7555687195925511,1.063489490971203,2.2206861239297253,0.9361975779430005,0.7872643584094293
205,267.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819938121281354,2.306438176510314,0.9404177527841919,0.7957530867703309,1.0623651492751978,2.2116304393016923,0.9273340782112653,0.75556606919845,1.0635137267397807,2.2209653827195535,0.9361966767024661,0.7872376061830865
206,277.0,5.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820171282299227,2.3064332804538474,0.9404147911915431,0.7957535221158154,1.0623716975192135,2.2116760303638605,0.927328671614172,0.7555601425342885,1.0635295365426025,2.22115039507056,0.9361861105636977,0.7872198825071606
207,267.0,5.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082324148582688,2.30937889985419,0.9403352727992675,0.7954874655183143,1.0623800288027176,2.2125332725298277,0.9272929728135402,0.7554842275246545,1.0632079775285679,2.22243160276367,0.9361902801420188,0.7870971463232095
