,l1_ratio,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
72,0.9999918868558576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903623904063,2.1409759204477856,0.9453669511993545,0.8103922480402295,0.9880912668440103,1.9527414421329783,0.9372807046939619,0.784714304712419,0.9715994492402116,1.9554624025648046,0.9457039355267322,0.8126720636774569
73,0.9999924102022342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903622941404,2.140975920434513,0.9453669512464191,0.8103922480414043,0.98809126682604,1.9527414424967173,0.9372807047338745,0.7847143046647252,0.9715994490455141,1.9554624023676808,0.9457039355759199,0.8126720636963409
74,0.9999900758435296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903627235296,2.1409759204937124,0.9453669510364902,0.810392248036164,0.9880912669061963,1.9527414408742745,0.9372807045558461,0.7847143048774613,0.9715994499139532,1.9554624032469425,0.9457039353565202,0.8126720636121101
75,0.9999973423754808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903613869083,2.1409759203094363,0.9453669516899659,0.8103922480524761,0.9880912666566823,1.9527414459246897,0.9372807051100208,0.7847143042152466,0.9715994472106366,1.9554624005099381,0.9457039360394773,0.8126720638743076
76,0.9999474669651848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903705614926,2.140975921574435,0.9453669472045012,0.810392247940499,0.988091268369359,1.9527414112587413,0.9372807013061568,0.7847143087606776,0.9715994657662225,1.9554624192968328,0.9457039313516521,0.8126720620745745
77,0.9999886932135382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903629778557,2.1409759205287764,0.9453669509121498,0.8103922480330603,0.9880912669536728,1.9527414399133058,0.9372807044504003,0.7847143050034643,0.9715994504283278,1.9554624037677275,0.9457039352265703,0.8126720635622202
78,0.9999322953600932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903733524938,2.1409759219593183,0.9453669458399775,0.8103922479064294,0.9880912688903771,1.952741400713084,0.937280700148982,0.7847143101434352,0.9715994714110139,1.9554624250120263,0.9457039299255686,0.8126720615270747
79,0.9987137716120202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300905977947528,2.140975952998078,0.9453668361095986,0.8103922451589013,0.9880913108575321,1.952740552782224,0.9372806070917387,0.7847144213268528,0.9715999253370083,1.9554628846541764,0.9457038152454789,0.812672017494617
80,0.9985851257538354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030090621522609,2.140975956289614,0.9453668245089569,0.8103922448675376,0.9880913154737769,1.9527404631526877,0.9372805972536375,0.7847144330795784,0.9715999733248016,1.955462933252588,0.9457038031216383,0.8126720128390225
81,0.9999800200568756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300903645732444,2.140975920748738,0.9453669501321624,0.8103922480135894,0.988091267251493,1.9527414338851508,0.937280703788938,0.7847143057938812,0.9715994536550014,1.955462407034616,0.9457039344113938,0.8126720632492613
82,0.99689904701167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300909330808659,2.1409759996889832,0.945366672186311,0.8103922410258806,0.9880913761013667,1.9527392865046433,0.9372804680717001,0.7847145873720254,0.9716006034118294,1.9554635714692674,0.9457036439305665,0.8126719516996146
83,0.9984032717406888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030090655074897,2.1409759609473085,0.9453668081051012,0.8103922444552432,0.9880913220016195,1.9527403364166251,0.9372805833420536,0.7847144496979888,0.9716000411814708,1.9554630019747594,0.9457037859779814,0.8126720062556269
84,0.220116469063386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033094688969937,2.0241197647225277,0.9484941654973924,0.8207563541801097,0.9663737049919234,1.8742383931408164,0.93962788320437,0.7929956230347189,0.9393869510618854,1.8378202994561226,0.9505002522661545,0.8239418545827122
85,0.217811031565116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033164196587652,2.024135601819959,0.9484903151397565,0.8207549539290602,0.9663737015650711,1.8742347767004384,0.9396241182449618,0.7929968977001427,0.9393903355594797,1.837813057678986,0.9504976431290656,0.823942548325105
86,0.2187501171921164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033135661313513,2.024129089739068,0.9484918937314739,0.8207555297005977,0.96637368577207,1.8742362365721172,0.9396256620118268,0.7929963777603961,0.9393889407998971,1.8378160132874664,0.9504987128487702,0.8239422651859167
87,0.2177365548931922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033166471128836,2.024136121921815,0.9484901893376714,0.8207549079437758,0.9663737031067376,1.8742346617209313,0.9396239952074236,0.7929969389769768,0.9393904467865243,1.8378128229402502,0.9504975578799969,0.8239425708124323
88,0.2186759756472715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003313790366028,2.0241296007944483,0.9484917696145154,0.8207554845151788,0.9663736859886931,1.874236120642058,0.9396255406418895,0.7929964187743535,0.9393890494158369,1.8378157802268484,0.9504986287421071,0.8239422875124849
89,0.2220949568689817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033036377298075,2.024106569172549,0.9484974034428716,0.8207575208756724,0.9663737757940782,1.8742415808838815,0.9396310481394208,0.7929945340614439,0.9393841286954349,1.8378264755262002,0.9505024464415623,0.8239412629321334
90,0.2115386527692978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033362868067928,2.024181364553977,0.948479396033009,0.8207509077706903,0.9663740017802644,1.8742255398501089,0.9396134337959977,0.7930003938391519,0.9394001873915936,1.8377931211123908,0.9504902439156736,0.8239444581935191
91,0.1294389271724094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915994845846032,1.988579012232619,0.9493867939001932,0.823922471828368,0.9550012309633903,1.8399541730700233,0.9408885604139634,0.7973522441916738,0.9323129764381103,1.8244795606165103,0.9508506472678472,0.8252198607834781
92,0.1265333035198274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916181877770364,1.9886987967858263,0.9493738579169062,0.823911885889242,0.9550003996455465,1.8399720609492896,0.9408773880716315,0.7973543433735965,0.9323336677401529,1.8245747497708507,0.9508399116979496,0.8252107419234993
93,0.1274300374484105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916123515426166,1.9886614669705382,0.9493778827132403,0.8239151847768361,0.9550006545725777,1.8399660591053697,0.9408808670034645,0.7973537277393516,0.9323271797922903,1.8245447943376676,0.9508432795179966,0.8252136115718609
94,0.1250124253319539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916284202671447,1.9887637990815046,0.9493668909328452,0.8239061415385378,0.95500015671186,1.8399829559040892,0.9408713602536117,0.7973553464705101,0.9323449532543842,1.82462678259516,0.9508340849125346,0.8252057573216035
95,0.1106644667604006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917494128761523,1.9895012919237236,0.9492910390536549,0.8238409652206423,0.9550096622104836,1.8401418222582275,0.9408052774549109,0.7973613219910531,0.9324742593714406,1.8252128598063608,0.9507705197072744,0.8251496127317838
96,0.1229317232077675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916431804540422,1.9888563247467284,0.9493570615400523,0.8238979648896214,0.9550002623084979,1.8399994026382465,0.9408628454421015,0.7973566286186446,0.932362518921899,1.8247070398811853,0.9508254998664905,0.8251980688936663
97,0.1166702492134728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916928981176277,1.9891623913948453,0.9493252225829796,0.823870917126163,0.9550030621189984,1.840061053170203,0.9408351640973169,0.79735974513117,0.9324155344437248,1.8249487596372975,0.9507989459329588,0.825174912803822
98,0.4774340121168564,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9773635118173237,1.9175358311083528,0.9516938275681075,0.8302338715780582,0.946129353357982,1.7810841516248592,0.9435217534025321,0.8036989591205356,0.9241030251409816,1.7750271781315485,0.9531241057631298,0.8299572634279833
99,0.390341921471803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9773640024503157,1.917648757040918,0.951669185545445,0.8302237897744522,0.9460527344258565,1.7807960937547764,0.9435122101679252,0.803739190034148,0.9239774671279066,1.7749917712714662,0.9530963533935982,0.8299606553080943
100,0.4907779439271513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8273904474380036,7.438868293175556,0.6894131103410736,0.3407401199774685,1.6908916613690097,6.636105644086067,0.6565489102815328,0.2983216526567851,1.6384556262473677,5.64150004161001,0.7758297170580097,0.45955976490664296
101,0.9998880300570452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747322125582,2.389653478564605,0.938007196194868,0.7883628692466699,1.062570786503226,2.220023485561886,0.9274396534796352,0.7541421502105643,1.039060077629945,2.176498832077515,0.9383488083318988,0.791497379808102
102,0.9989920121266844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978750974355929,2.389653526271822,0.9380070394246045,0.7883628650238881,1.0625710356086977,2.2200229175233384,0.9274394960181003,0.7541422311474368,1.039060735248497,2.1764992234159957,0.9383486496536988,0.7914973423189485
103,0.9995001349240692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874890241128,2.3896534991914313,0.9380071283623275,0.7883628674208956,1.0625708942888186,2.2200232397634254,0.9274395853480017,0.754142185232629,1.0390603621752843,2.1764990013928966,0.9383487396737806,0.7914973635881526
104,0.9987771601398387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978751851078439,2.3896535377429635,0.9380070017911264,0.7883628640085261,1.0625710954067822,2.2200227811813713,0.9274394582186649,0.7541422505746872,1.0390608931106846,2.1764993173731733,0.9383486115622559,0.7914973333181086
105,0.9996971053919924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978748099800326,2.389653488712296,0.9380071628138725,0.7883628683484516,1.0625708395456175,2.2200233645993723,0.9274396199514554,0.7541421674455552,1.0390602176576111,2.1764989153968486,0.9383487745446221,0.7914973718263383
106,0.9991852216379872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978750186268469,2.3896535159666588,0.9380070732532154,0.7883628659360444,1.0625709818560916,2.220023040086801,0.927439529995885,0.7541422136836686,1.039060593345897,2.1764991389629653,0.9383486838939874,0.7914973504093172
107,0.9988172399781056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978751687500587,2.3896535356021342,0.9380070088127533,0.7883628641980203,1.062571084249726,2.220022806619413,0.9274394652712565,0.7541422469500252,1.0390608636569434,2.176499299842287,0.9383486186693283,0.7914973349975193
108,0.9998956194185932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747291218698,2.389653478161428,0.938007197521515,0.7883628692823569,1.0625707843951788,2.220023490369364,0.9274396548121314,0.7541421495255884,1.0390600720648693,2.1764988287662805,0.9383488096746926,0.7914973801253091
109,0.9986280704821844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097875245967301,2.389653545710204,0.9380069756669585,0.78836286330331,1.0625711369168256,2.2200226865405863,0.9274394319792909,0.7541422640601059,1.0390610026939036,2.176499382599054,0.9383485851201914,0.7914973270696479
110,0.9994575662437586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978749075910657,2.3896535014575013,0.9380071209149565,0.7883628672203156,1.0625709061225859,2.220023212778499,0.9274395778677922,0.7541421890775634,1.0390603934154845,2.1764990199832295,0.9383487321357727,0.7914973618072497
111,0.999947888739945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747078370035,2.389653475385086,0.9380072066578216,0.7883628695281035,1.0625707698775386,2.2200235234775874,0.9274396639887211,0.7541421448082932,1.0390600337394633,2.176498805962773,0.9383488189222,0.7914973823098226
112,0.9988113023948948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097875171173282,2.3896535359192583,0.9380070077725782,0.7883628641699503,1.0625710859025195,2.2200228028510374,0.9274394642264943,0.7541422474869798,1.0390608680201863,2.1764993024392787,0.9383486176164952,0.7914973347487346
113,0.99998818037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874691431148,2.3896534732454455,0.9380072136998547,0.788362869717493,1.0625707586876958,2.2200235489968536,0.9274396710618034,0.75414214117229,1.0390600041991755,2.1764987883866325,0.9383488260499447,0.7914973839935686
114,0.9995182924841944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978748828410054,2.3896534982249906,0.9380071315387889,0.7883628675064396,1.0625708892414616,2.2200232512731537,0.9274395885384694,0.7541421835926737,1.0390603488506651,2.1764989934637926,0.9383487428889011,0.791497364347739
115,0.9994836180326472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874896972828,2.3896535000706223,0.9380071254727811,0.7883628673430743,1.0625708988802687,2.220023229293362,0.927439582445714,0.7541421867244499,1.0390603742963458,2.1764990086058362,0.9383487367490675,0.7914973628971728
116,0.9999536072072748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747055084908,2.3896534750813876,0.9380072076573105,0.7883628695549854,1.0625707682893442,2.220023527099569,0.9274396649926169,0.7541421442922301,1.0390600295467571,2.1764988034681463,0.9383488199338541,0.791497382548801
117,0.999937808464429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874711941673,2.389653475920455,0.938007204895936,0.7883628694807157,1.0625707726771858,2.2200235170928195,0.9274396622190673,0.7541421457180008,1.0390600411303073,2.176498810360276,0.93834881713887,0.7914973818885539
118,0.9993861674399755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978749366947544,2.389653505259371,0.9380071084223294,0.7883628668837948,1.0625709259731635,2.2200231675131366,0.9274395653200791,0.7541421955271967,1.0390604458194241,2.1764990511681614,0.9383487194911073,0.7914973588198188
119,0.9998758602703806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747371686746,2.3896534792111446,0.9380071940675045,0.7883628691894418,1.0625707898836145,2.220023477852803,0.9274396513428916,0.7541421513089652,1.0390600865538997,2.1764988373873067,0.9383488061786426,0.7914973792994384
120,0.9998907297832682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747311131176,2.3896534784211827,0.938007196666792,0.7883628692593648,1.062570785753337,2.220023487272034,0.9274396539536398,0.7541421499669002,1.0390600756502983,2.176498830899619,0.9383488088095666,0.7914973799209412
121,0.9999732290140064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746975188551,2.3896534740393705,0.9380072110867743,0.7883628696472191,1.0625707628399017,2.2200235395274146,0.9274396684372014,0.7541421425215014,1.0390600151606657,2.1764987949085715,0.9383488234050592,0.7914973833687848
122,0.9998407340543892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747514744165,2.3896534810775005,0.9380071879269034,0.7883628690242419,1.0625707996410454,2.2200234556007867,0.9274396451752155,0.7541421544794675,1.0390601123127359,2.1764988527140363,0.9383487999633031,0.7914973778311798
123,0.9999249891134154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747171618082,2.3896534766013358,0.9380072026552482,0.7883628694204478,1.062570776237652,2.220023508972977,0.9274396599684998,0.7541421468749241,1.0390600505296521,2.1764988159528427,0.9383488148709098,0.7914973813528013
124,0.9999941399571828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746890046511,2.3896534729290053,0.9380072147414011,0.7883628697455025,1.06257075703267,2.2200235527712815,0.9274396721079419,0.7541421406345072,1.03905999983004,2.176498785787064,0.9383488271041682,0.7914973842426002
125,0.9999688843519626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874699287894,2.3896534742700855,0.9380072103274337,0.7883628696267975,1.0625707640464992,2.2200235367756775,0.9274396676745131,0.7541421429135707,1.0390600183459868,2.1764987968038,0.9383488226364766,0.7914973831872271
126,0.9999897952951388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746907736163,2.3896534731596963,0.9380072139820927,0.788362869725083,1.0625707582392172,2.220023550019647,0.9274396713452857,0.7541421410265616,1.0390600030152282,2.1764987876822017,0.938348826335618,0.7914973840610512
127,0.9998833300036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747341266293,2.3896534788142985,0.9380071953732723,0.7883628692245683,1.062570787808745,2.2200234825846064,0.9274396526544166,0.7541421506347712,1.0390600810764106,2.1764988341281746,0.938348807500303,0.7914973796116543
128,0.9999727933147255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746976962603,2.389653474062507,0.938007211010625,0.7883628696451711,1.0625707629609036,2.2200235392514607,0.9274396683607165,0.7541421425608195,1.0390600154801006,2.176498795098631,0.9383488233279831,0.7914973833505776
129,0.9998513864275858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747471359527,2.389653480511475,0.9380071897891477,0.7883628690743435,1.0625707966819355,2.2200234623490775,0.9274396470456707,0.7541421535179597,1.0390601045009227,2.176498848065923,0.938348801848213,0.7914973782764563
130,0.9999858783627288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746923684406,2.3896534733676797,0.9380072132975323,0.7883628697066734,1.0625707593269897,2.220023547538891,0.927439670657707,0.7541421413800211,1.0390600058868598,2.17649878939078,0.9383488256427254,0.7914973838973741
131,0.9999962741040024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746881357215,2.3896534728156893,0.9380072151143795,0.7883628697555327,1.0625707564400044,2.220023554122908,0.9274396724825648,0.7541421404419268,1.0390599982654498,2.176498784856158,0.9383488274816862,0.7914973843317784
132,0.9999980489199458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746874130978,2.3896534727214536,0.9380072154245573,0.788362869763874,1.062570755947129,2.220023555246954,0.9274396727941103,0.7541421402817723,1.039059996964298,2.1764987840819945,0.9383488277956394,0.7914973844059412
133,0.9999757538203616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746964908237,2.3896534739052977,0.9380072115280453,0.7883628696590865,1.0625707621387184,2.2200235411265177,0.9274396688804182,0.7541421422936602,1.039060013309598,2.176498793807209,0.9383488238517013,0.7914973834742922
134,0.9999974785131932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874687645341,2.3896534727517396,0.9380072153248697,0.7883628697611931,1.0625707561055335,2.220023554885698,0.9274396726939831,0.7541421403332441,1.0390599973824737,2.1764987843308017,0.9383488276947384,0.791497384382106
135,0.999852858728998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747465363259,2.3896534804332448,0.9380071900465317,0.7883628690812681,1.0625707962729516,2.220023463281773,0.9274396473041897,0.7541421533850678,1.0390601034212381,2.1764988474235,0.9383488021087297,0.7914973783379986
136,0.9997741424490516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747785977188,2.3896534846165975,0.9380071762844724,0.7883628687109803,1.0625708181408722,2.2200234134120267,0.9274396334814506,0.754142160490605,1.0390601611507968,2.176498881773553,0.9383487881791714,0.7914973750473577
137,0.9999554497280888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747047582373,2.3896534749835365,0.9380072079793487,0.7883628695636467,1.0625707677776233,2.2200235282665837,0.927439665316075,0.754142144125953,1.0390600281958546,2.1764988026643715,0.9383488202598119,0.7914973826258005
138,0.999763120929101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747830872206,2.3896534852024636,0.9380071743573922,0.7883628686591226,1.0625708212029998,2.2200234064289184,0.9274396315458736,0.7541421614855741,1.0390601692345682,2.1764988865835977,0.9383487862286369,0.7914973745865687
139,0.9999867698741124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746920054507,2.3896534733203416,0.9380072134533419,0.7883628697108636,1.0625707590794071,2.2200235481035233,0.9274396708142034,0.7541421412995719,1.0390600052332617,2.1764987890018985,0.9383488258004313,0.7914973839346279
140,0.9999545938956838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747051067224,2.389653475028987,0.9380072078297654,0.7883628695596234,1.0625707680153123,2.2200235277245177,0.9274396651658321,0.754142144203187,1.0390600288233345,2.1764988030377164,0.9383488201084079,0.791497382590035
141,0.9999801780238684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746946894222,2.389653473670367,0.938007212301277,0.7883628696798812,1.0625707609100474,2.2200235439285985,0.9274396696570592,0.7541421418944179,1.0390600100660052,2.176498791877313,0.9383488246343441,0.791497383659171
142,0.9999635803081368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747014475903,2.389653474551753,0.9380072094004079,0.7883628696018659,1.06257076551955,2.2200235334162772,0.9274396667433997,0.7541421433922206,1.039060022234723,2.1764987991175557,0.9383488216981675,0.7914973829655756
143,0.9999937917133126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874689146441,2.3896534729474963,0.9380072146805395,0.7883628697438658,1.0625707571293797,2.2200235525507273,0.927439672046812,0.7541421406659321,1.0390600000853458,2.176498785938967,0.9383488270425657,0.7914973842280483
144,0.9998945882298876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747295418076,2.389653478216208,0.9380071973412608,0.7883628692775081,1.0625707846816035,2.220023489716162,0.9274396546310824,0.7541421496186577,1.0390600728210073,2.1764988292161838,0.9383488094922445,0.7914973800822096
