,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
