,max_depth,min_samples_split,min_samples_leaf,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
45,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
46,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
47,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
48,6.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
49,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
50,6.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
51,6.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
52,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
53,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
54,6.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
55,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
56,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
57,6.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
58,6.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
59,5.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43588878109422,153.80072373188767,0.9840408234087209,0.9388891720047539,9.52704857373574,190.93845021098292,0.9733910946570024,0.8985689113666575,10.609694579537678,206.8232301841517,0.9827547910329183,0.9333615054110311
60,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
61,6.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
62,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
63,6.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
64,6.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053995914072678,142.29270695847663,0.9852868779423103,0.9434626563228428,9.354967166834,187.30490732858817,0.9739821726269708,0.900540586660104,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
65,6.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
66,6.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
67,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
68,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
69,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30890946957835,149.92853747729714,0.9844629304958574,0.9404229522614758,9.39782989032606,189.94933884088042,0.973567305427778,0.8991938949757537,10.56498083301758,209.72955861842658,0.9826682145702305,0.9324250856893743
70,6.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053995914072678,142.29270695847663,0.9852868779423103,0.9434626563228428,9.354967166834,187.30490732858817,0.9739821726269708,0.900540586660104,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
71,6.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
72,6.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137943086921528,144.52933788780808,0.9850461512703343,0.9425666746599177,9.37208444729519,188.05266168897813,0.9738882411319534,0.9003440637252078,10.162862632849537,187.70911082298434,0.9842271738438277,0.9395200792737831
73,6.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035526444305235,141.19186825537147,0.9854088680423349,0.9439167242087825,9.365554774876635,187.05287274824212,0.9739510634787282,0.9003998435089322,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
74,6.0,14.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078566211393573,143.24307827146845,0.9851829357035393,0.9430732130998587,9.384849722790639,187.74138011442466,0.9738871921989964,0.900368843055191,10.516378061410373,209.2877615058199,0.9825863192446878,0.9325674328254849
75,6.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30890946957835,149.92853747729714,0.9844629304958574,0.9404229522614758,9.39782989032606,189.94933884088042,0.973567305427778,0.8991938949757537,10.56498083301758,209.72955861842658,0.9826682145702305,0.9324250856893743
76,6.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137943086921528,144.52933788780808,0.9850461512703343,0.9425666746599177,9.37208444729519,188.05266168897813,0.9738882411319534,0.9003440637252078,10.162862632849537,187.70911082298434,0.9842271738438277,0.9395200792737831
77,6.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.128277719953132,143.96096205359842,0.9851199335903272,0.9428577409905781,9.482147924799612,189.9231438446991,0.9736260833862602,0.8991606306881075,10.729478434191563,223.51821959682837,0.9812275887563819,0.9279823758004502
78,6.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137943086921528,144.52933788780808,0.9850461512703343,0.9425666746599177,9.37208444729519,188.05266168897813,0.9738882411319534,0.9003440637252078,10.162862632849537,187.70911082298434,0.9842271738438277,0.9395200792737831
79,8.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
80,8.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
81,8.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
82,6.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137943086921528,144.52933788780808,0.9850461512703343,0.9425666746599177,9.37208444729519,188.05266168897813,0.9738882411319534,0.9003440637252078,10.162862632849537,187.70911082298434,0.9842271738438277,0.9395200792737831
83,8.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
84,8.0,12.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
85,8.0,15.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
86,8.0,19.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90446119837538,136.2000645927874,0.9859573551237832,0.9459429234632323,9.478036067622277,190.5897364143524,0.9743938767071469,0.9005485067812165,10.340256725704098,208.5301345477435,0.9829068532424657,0.9328115404138893
87,8.0,12.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
88,8.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
89,8.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
90,8.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
91,8.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
92,8.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
93,8.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
94,8.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
95,8.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
96,8.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
97,8.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
98,8.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
99,8.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793159591015487,131.81211383141945,0.9864074028491402,0.9476164492766768,9.435006624713022,186.56085839839704,0.9747032309542343,0.902467461782271,10.160627829273732,195.78795395818366,0.984077935682983,0.9369170740694317
100,3.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.17533374293925,717.8101599573328,0.9115786259831515,0.7179575769619955,21.051185940677176,781.6720747574636,0.8897811289560078,0.5863329310559409,25.67385751660998,1132.8795484232953,0.8662836993452361,0.6349859365877742
101,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635079899509487,248.11138687700446,0.9735169406421638,0.9013907471369597,10.339245476773215,237.204559254089,0.9665323469715579,0.8762676204476355,11.743234875467316,259.38962887633977,0.9770425793333686,0.9164245990891832
102,4.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
103,4.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
104,5.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635079899509487,248.11138687700446,0.9735169406421638,0.9013907471369597,10.339245476773215,237.204559254089,0.9665323469715579,0.8762676204476355,11.743234875467316,259.38962887633977,0.9770425793333686,0.9164245990891832
105,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
106,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
107,5.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
108,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
109,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
110,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
111,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
112,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523342551618134,246.63781443291668,0.9736642935880224,0.9018976468326141,10.359957555039756,234.87374068361794,0.9667237844845342,0.8774171677653465,12.429157372416931,279.72576950810793,0.9743891775306089,0.9098722896786592
113,4.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55113410183326,248.8857144424507,0.9734287898284205,0.9010771358738767,10.350431034743202,234.34385804255874,0.9665997891519731,0.8776093980986064,11.710088729899303,258.4590724176017,0.9767529639390391,0.9167244246043593
114,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
115,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
116,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
117,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
118,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
119,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
120,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
121,4.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
