,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
97,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.666607128319539,254.94949415062638,0.9728253014049087,0.8989699329568994,9.546046685782597,198.30193346171978,0.9733090887322452,0.8982520015760496,9.925139860761028,196.90362983099521,0.9826578271672166,0.9365576030344459
98,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.666607128319539,254.94949415062638,0.9728253014049087,0.8989699329568994,9.546046685782597,198.30193346171978,0.9733090887322452,0.8982520015760496,9.925139860761028,196.90362983099521,0.9826578271672166,0.9365576030344459
99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.69262011098784,253.20085023463793,0.973015517980007,0.899647080177833,9.5409882753944,196.0536181073152,0.9731105077286635,0.8988206920433299,9.984225364587486,196.1818107167336,0.982697927885039,0.936790173326947
100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.160942180121033,853.5761422224032,0.8900012880865302,0.6653716314768967,19.409338058108233,663.1934704556434,0.9081048366153155,0.6512702406670945,23.908641497329885,973.1447434615675,0.8846712621766942,0.6864525292264949
101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
178,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
180,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
181,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
187,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
188,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
189,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
190,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
192,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.735566847396093,258.88987434391294,0.9723829407206788,0.8974242212693514,9.573625165351666,198.59870180979328,0.9728099390989261,0.8962883514735069,10.156537246577013,204.464891352978,0.9819855014482438,0.9341213627505581
