,n_estimators,max_depth,min_samples_split,min_samples_leaf,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
147,293.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362724169322441,121.80865512194742,0.9872921377775925,0.951638093545612,8.491230847146149,160.14348264200942,0.977644629986293,0.9151279262312624,9.600426928125001,173.00536116843264,0.9854236671786634,0.9442576309546071
148,290.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3644948228650255,121.77915458673505,0.9872946889703349,0.9516490401358904,8.493081211331216,160.18296300232424,0.9776389758267672,0.9151045359870865,9.60510405827197,173.2113680751371,0.9854057321626144,0.94419125547964
149,274.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366602391498094,121.6460179097238,0.9873062224950558,0.9517001203857518,8.491702194567289,160.25753964674624,0.9776290788796796,0.9150636348494258,9.60845109291191,173.3577646715741,0.9853922823021398,0.9441440864610011
150,294.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538296,160.16370632674398,0.9776425086261044,0.915118199779219,9.59740197134788,172.89683686775868,0.9854320319385392,0.9442925975104278
151,268.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763566,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035783,160.2507577250754,0.9776300102425124,0.915066351319351,9.604429006149083,172.9779493570023,0.9854236342570972,0.9442664630468536
152,275.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365997192571143,121.67972652242,0.9873032676534781,0.9516873635183905,8.49219459464026,160.2550750819416,0.9776306370996888,0.9150648797335443,9.609594140393778,173.42831986125765,0.9853866054868955,0.9441213535618884
153,268.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763566,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035781,160.2507577250754,0.9776300102425124,0.915066351319351,9.604429006149083,172.97794935700233,0.9854236342570972,0.9442664630468536
154,295.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36332825290949,121.82221262621086,0.9872909671037164,0.9516338372927988,8.49342395850288,160.19808694733467,0.9776360746797561,0.915095669760315,9.600769080399573,173.04018117972535,0.9854211368694442,0.9442464119385805
155,268.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763565,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035781,160.25075772507537,0.9776300102425124,0.915066351319351,9.604429006149081,172.97794935700225,0.9854236342570973,0.9442664630468536
156,267.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366127085996496,121.56341800750613,0.9873158320603758,0.9517327704552538,8.492973141579986,160.2815745921758,0.9776235964500777,0.9150476821633212,9.604099213658026,173.03147978035145,0.9854198838878212,0.9442492155315549
157,294.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362940622669219,121.8056415667069,0.9872924956878288,0.9516396876509404,8.491957048538296,160.16370632674395,0.9776425086261044,0.915118199779219,9.597401971347882,172.89683686775865,0.9854320319385392,0.9442925975104278
158,256.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36930154631083,121.58003779749,0.9873125774291656,0.9517266441293362,8.498535684230077,160.44501086792025,0.9775932125398581,0.9149531980696671,9.597378379038458,173.09004281709835,0.985414344043197,0.9442303465070073
159,299.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364686177070368,121.8016305736401,0.9872921440230296,0.9516411577096554,8.494563171439681,160.26680501826152,0.9776255185475823,0.9150615874174843,9.604044355530652,173.27656932955412,0.9854041591537344,0.9441702476197599
160,268.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365313894763567,121.56154758044454,0.9873163771082923,0.9517344439920425,8.491019737035783,160.2507577250754,0.9776300102425124,0.915066351319351,9.604429006149081,172.97794935700225,0.9854236342570973,0.9442664630468536
161,224.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37123190145947,121.48374300228227,0.987321156040329,0.9517633532495144,8.502048858150076,160.64124454205535,0.9775632103058756,0.9148496016745423,9.612762397034514,174.4856650754819,0.9853131775912194,0.9437806766791512
162,289.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779391324229431,76.07809877169419,0.9921447968635738,0.9697521894105753,8.105048119663591,152.26760901411532,0.9793784345612713,0.9208301275776434,8.636920060052011,147.40195782390882,0.9878390028484766,0.9525070536800626
163,230.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.935057479229272,106.23805852596385,0.9889750795172505,0.9578140454807408,8.53556200485247,161.8319668407403,0.9774780590913517,0.9141946185018963,9.514330679288529,174.47179965248782,0.9854315252455222,0.9437851441217802
164,287.0,7.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9522276750767205,81.47824617542005,0.9915729698196956,0.9675992794120578,8.104549927997512,152.93186046605308,0.979328100074077,0.920786381928567,8.633491669002774,147.48153820792734,0.9878263001647224,0.952481412861161
165,294.0,8.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427044052029332,69.80489555947418,0.9928099587762478,0.9722648499861914,8.112346344336949,152.78034891560205,0.9793461807405243,0.9205695862574903,8.6490787176055,147.29145525937935,0.9878707354780414,0.9525426576329741
166,291.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316471963105496,66.36193885104656,0.9931707009635855,0.9736325216952402,8.1171734735976,152.69748321804755,0.9793500588482458,0.9205177131123762,8.682490306684187,148.0450054507075,0.987814819956988,0.9522998635797981
167,296.0,7.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.947996105739806,81.46489079768799,0.9915752083038833,0.9676087620319073,8.110705481748566,152.98323928938663,0.9793165606276224,0.9207491171982578,8.632719625201853,147.54401318646097,0.9878224089349396,0.9524612834080273
168,278.0,8.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.772122000938107,81.56923113785237,0.9915791232427096,0.967596936877199,8.110048798054727,151.76764208528192,0.9794449810489259,0.9211954063451876,8.666476208999454,147.52109729199213,0.9878546511220715,0.9524686669147455
169,291.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.778075836472464,76.09415944488546,0.9921434125396789,0.9697471490053421,8.108053117863086,152.26614555377566,0.9793759083403957,0.9208219185759045,8.633036051477598,147.29426513643952,0.9878449275180385,0.9525417522899083
170,286.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780556666601405,76.09036391710457,0.9921431655984154,0.9697464492117921,8.106466886309708,152.39422342788532,0.9793620835484335,0.9207641760004175,8.63732824864198,147.39497893362346,0.9878390676170183,0.9525093022801938
171,292.0,8.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767305929231991,81.71416864485504,0.9915655221966853,0.9675432863206237,8.100735188687343,151.4930130633367,0.9794850412353742,0.9213635868868235,8.66370486635196,147.64386358598517,0.9878472613431097,0.9524291115852466
172,290.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7781329339658,76.07477814394552,0.9921452560561022,0.969754524378813,8.106222510278139,152.24890689773684,0.9793779606529616,0.9208285381071462,8.637222592461768,147.41282145998585,0.9878370305288694,0.9525035534139016
173,294.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.856835118383032,78.78764772543369,0.9918597811188046,0.9686788175419885,8.108130984658024,152.53817332856323,0.9793487374317686,0.9207885163892786,8.63344434168444,147.2793875823317,0.9878470836618196,0.9525465458414258
174,293.0,8.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766394358083678,81.6874368430952,0.9915683129414854,0.9675544025804789,8.099636469056795,151.478657690669,0.9794892253281429,0.9213778788836544,8.66328585539887,147.63925505585863,0.9878490517784037,0.9524305964547636
175,293.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776691820079948,76.10426233837194,0.9921423278958131,0.9697429829133888,8.10643519348385,152.20357449189,0.9793844699256236,0.920858037184197,8.631950616344737,147.26646389639586,0.9878482288776762,0.9525507098561478
176,292.0,8.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767305929231992,81.71416864485505,0.9915655221966853,0.9675432863206237,8.100735188687343,151.4930130633367,0.9794850412353742,0.9213635868868235,8.66370486635196,147.64386358598517,0.9878472613431097,0.9524291115852466
177,293.0,8.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766394358083678,81.6874368430952,0.9915683129414854,0.9675544025804789,8.099636469056794,151.47865769066897,0.9794892253281429,0.9213778788836544,8.66328585539887,147.6392550558586,0.9878490517784037,0.9524305964547636
178,290.0,8.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767983006423214,81.67122262613906,0.9915693382156276,0.9675590069388547,8.099853081653254,151.49712194415645,0.9794865948182525,0.9213674513501415,8.667568354491983,147.70669273400767,0.9878426566444956,0.9524088680186182
179,292.0,7.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.948884031376156,81.47778555075769,0.9915741414109165,0.9676024124229955,8.107824006549215,152.91567352568617,0.979327122010839,0.9207820243363708,8.630765750305626,147.40640635669376,0.9878313966797744,0.9525056203617277
180,294.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776840644370911,76.10505964951835,0.9921424216187635,0.969743270776809,8.106562226718305,152.20530969873332,0.9793832071590955,0.9208505655433892,8.630737300117884,147.21599908923034,0.9878523173704481,0.9525669696291734
181,295.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9714547150725386,56.68242175308547,0.9941604885920232,0.9774177127132657,7.930077241606069,146.18715147817676,0.9797181233037652,0.9226479886202326,8.667615741256393,151.7436596689134,0.9876188334260607,0.9511081562996878
182,295.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4594670881520555,65.96437257666308,0.9931846416413828,0.9737166285060659,7.950178984011452,146.2724162333468,0.9796933709068196,0.9226587557251047,8.717030495098744,152.20907510880963,0.9875476096718065,0.9509581993328349
183,292.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971541247917996,56.708697367690604,0.9941575767415304,0.9774056074025905,7.92951658490671,146.26317625537536,0.9797089720207186,0.9226129058254796,8.666701702205929,151.67925696132806,0.9876230106221063,0.9511289068675864
184,271.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.462810113937886,65.86886358617383,0.9931930802547682,0.9737481232597988,7.951382728367363,146.6633460704815,0.9796336166877637,0.9224176013450774,8.723585455861386,152.18297985444372,0.9875458459278394,0.950966607230078
185,268.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973064467309463,56.52534258932156,0.9941763505036604,0.9774765295192407,7.928751005814215,146.41421697725121,0.979682945027382,0.9224835188150166,8.68020835290687,152.00090767607426,0.9875956910894179,0.9510252709298097
186,251.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974918514668728,56.62654711188948,0.9941658827521502,0.9774373304807498,7.941607806906815,146.6696879049221,0.9796308234182927,0.9222979900558361,8.672593200254118,151.79727064064366,0.9876106793232752,0.9510908828316815
187,263.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9730811438351,56.55836292880393,0.9941728511945496,0.9774642472328683,7.934588511747199,146.5337159714712,0.9796558566613079,0.9223829063829714,8.676268714771876,151.97579193470244,0.9875977069662462,0.95103336322773
188,282.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972656892992026,56.61946348572307,0.9941655971516941,0.9774385961635745,7.930816670745483,146.41446251758333,0.9796819194374593,0.9225081987725712,8.67726042207067,152.01546478883887,0.9875960771701993,0.9510205806245702
189,274.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974280507026613,56.54474155750472,0.994173661383637,0.9774684063430794,7.925871530331547,146.38409217403978,0.979684803033259,0.9225127378363189,8.684094483972563,152.17732595800118,0.9875816360929921,0.9509684289168737
190,264.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972970859615833,56.51705441108851,0.9941768375122852,0.9774793756993587,7.936063026521359,146.55862502449324,0.979652590364794,0.9223740427470757,8.67769581498632,152.06955756084588,0.9875904294478564,0.9510031519203985
191,276.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973658640251627,56.55056472984198,0.9941735800312104,0.9774666802490661,7.927165062192215,146.36899716235231,0.9796869201945377,0.9225161225291995,8.674792694858318,151.95177770141143,0.987599952332712,0.9510411006194814
192,275.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9743219906921885,56.59977770865275,0.9941681124972664,0.977446550061714,7.9255977791724215,146.39803640442736,0.9796822490132857,0.9225026807296767,8.682179008863777,152.14963328036131,0.9875845783077016,0.9509773515042804
193,276.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973658640251627,56.55056472984199,0.9941735800312104,0.9774666802490661,7.927165062192215,146.3689971623523,0.9796869201945377,0.9225161225291995,8.674792694858322,151.95177770141143,0.987599952332712,0.9510411006194814
194,290.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972509543841727,56.68713924502839,0.9941597372921795,0.9774146626006549,7.9310300071871005,146.28139849773626,0.9797057129446756,0.9226022831699072,8.672765066795888,151.9028130085282,0.9876070131665164,0.951056877055324
195,287.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972831600615764,56.69995978341643,0.9941581013747932,0.9774083215503953,7.927975070517,146.27118747885646,0.9797104423261059,0.9226176677055735,8.674728625920984,151.94491703208627,0.9876027868587992,0.9510433111287907
196,275.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9743219906921885,56.59977770865276,0.9941681124972664,0.977446550061714,7.925597779172421,146.39803640442736,0.9796822490132857,0.9225026807296767,8.682179008863777,152.1496332803613,0.9875845783077016,0.9509773515042804
197,288.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972825717416136,56.69145614470233,0.9941593327083964,0.977412503233104,7.9306491639680186,146.33280875926854,0.9797013256157591,0.9225791481644046,8.676757900946084,151.97876308153957,0.9876001571543715,0.9510324059235034
198,295.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9714547150725386,56.68242175308547,0.9941604885920232,0.9774177127132657,7.930077241606067,146.18715147817676,0.9797181233037652,0.9226479886202326,8.667615741256393,151.7436596689134,0.9876188334260607,0.9511081562996878
199,275.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974321990692188,56.59977770865275,0.9941681124972664,0.977446550061714,7.9255977791724215,146.39803640442736,0.9796822490132857,0.9225026807296767,8.682179008863777,152.1496332803613,0.9875845783077016,0.9509773515042804
200,147.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.034515288935225,2511.2636059431297,0.09006294712906476,0.0034229046768034085,37.93085257683814,1972.1057488811846,0.09871086412718424,-0.10326950285429858,49.571892557834026,3102.406661133552,0.06258232452677848,0.0004038264142186554
201,72.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.194993217523958,236.87111166224184,0.974765218590983,0.905920554075668,9.893653865431824,218.44345535137055,0.9690568446218892,0.885951738235452,11.536816979974471,240.85943967953932,0.9783515355382264,0.9223950305123076
202,294.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206290528011841,236.34648443787376,0.9747683505084819,0.9061275522520662,9.892963314119168,218.8010549680858,0.9690543046353968,0.8861711399744998,11.584883646724032,242.0166519690506,0.9782512074093419,0.9220221764338551
203,295.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.3561010316223,0.9747682648687345,0.9061239923432607,9.893082010102852,218.82114181535766,0.9690522752835191,0.8861583668317421,11.583788320282597,241.96716927300233,0.9782578841357391,0.9220381197704423
204,293.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330715,218.79341981653315,0.9690568497825383,0.8861808798229114,11.586688302392462,242.08680058092781,0.9782428249282791,0.9219995745342096
205,197.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179057163336125,233.10516255472157,0.9751095460873556,0.9073820363869358,9.9080784502856,219.95143336493715,0.968828465998162,0.8851076790484058,11.629434979702474,244.6654972095636,0.9779748031300864,0.921168717859256
206,296.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206317521413276,236.35682212933136,0.9747663769242902,0.9061238136812462,9.89351021690612,218.83716978320467,0.9690499894995068,0.8861542108656758,11.580971333561804,241.8173640145383,0.9782744275648715,0.9220863870608074
207,293.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330711,218.7934198165331,0.9690568497825383,0.8861808798229114,11.586688302392462,242.0868005809278,0.9782428249282791,0.9219995745342096
208,292.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205968402092335,236.35146602189076,0.9747682540879068,0.9061249157090087,9.893172079534777,218.78619618557627,0.9690561399100555,0.88618053186599,11.588341694014701,242.14557734980326,0.9782367254469317,0.9219806366451185
209,287.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206449507800823,236.2936046331654,0.9747743476967414,0.9061469898054597,9.894734194403894,218.88402938073432,0.9690438118597657,0.886119925900321,11.588615325572077,242.17932929716662,0.9782334179991488,0.9219697617595473
210,292.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205968402092335,236.35146602189076,0.9747682540879068,0.9061249157090087,9.893172079534779,218.7861961855763,0.9690561399100555,0.88618053186599,11.588341694014705,242.14557734980335,0.9782367254469317,0.9219806366451185
211,269.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209383185714684,236.30443028427737,0.9747791623036332,0.9061431199635743,9.896738816683271,218.90647883840103,0.9690343443173697,0.8860839207375942,11.596393173459564,242.27970902657657,0.9782159852243942,0.9219374193865499
212,293.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330713,218.79341981653315,0.9690568497825383,0.8861808798229114,11.586688302392464,242.08680058092787,0.9782428249282791,0.9219995745342094
213,198.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212349863727997,236.18436730849623,0.9747773445660075,0.906186163294066,9.900692851862651,219.21171461018633,0.968961763136293,0.8859156327011795,11.594532450493714,242.56610344293847,0.9781755728002961,0.9218451430366058
214,254.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21124034636046,236.33915977105679,0.9747709979622283,0.9061290274818106,9.89886056059245,218.87689449936238,0.9690350912277362,0.8861047265001727,11.593826830340719,242.35595399571991,0.9781877767538288,0.9219128532391245
215,290.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206661388958084,236.33928065088327,0.9747681747221135,0.906129734115421,9.894683043126316,218.8471698563614,0.9690488973936646,0.8861477180754846,11.58986229624412,242.1858228116996,0.9782327342047957,0.9219676695476005
216,294.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.177526601097309,233.28887163903522,0.9750975624519087,0.907316623061007,9.905276849265707,219.64967732376493,0.968896184935067,0.8852779513122093,11.621536798046339,244.08439987295415,0.978044723934483,0.9213559475610977
217,282.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179392126218422,233.23821617710425,0.9751029278162785,0.9073355874008855,9.907929889917625,219.93771379796274,0.9688573791614394,0.8851048503474774,11.63698400599087,244.58706016372076,0.9779889024483468,0.921193990294322
218,279.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208489542687827,236.32695627836782,0.9747746343480659,0.90613409371334,9.89725015659272,218.94278145711647,0.9690336787254299,0.8860706447326843,11.595979386316275,242.35096551760006,0.9782132116334353,0.9219144605279765
219,186.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206114905979767,236.18154057479643,0.9747749043216618,0.9061873067095338,9.897453090724124,218.97402146992067,0.9689831929485847,0.8860006076446321,11.583149388475595,242.4000429124453,0.9781813412563142,0.9218986477795346
220,187.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.207460888564194,236.19629667744158,0.9747721351322962,0.9061820783638985,9.898955026685282,219.0484668831224,0.9689744573871331,0.8859766669966156,11.58820921196886,242.55813264270787,0.9781661466333589,0.9218477112303602
221,297.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.177117038269705,233.27486504158298,0.9750955877861753,0.9073221553852784,9.905670764386029,219.73985437337552,0.9688821752515101,0.8852267503576723,11.61939988202409,243.9401395603091,0.9780613994131456,0.9214024282685842
