,layers,neurons,batch_size,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
133,3.0,42.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.014672190916544,274.051280475289,0.9707407791704961,0.8911606937547961,9.758685122387996,206.74769171503956,0.9703320028216915,0.8903347142851197,10.902716462417597,219.3922941564891,0.9803732896582783,0.9293117499712614
134,1.0,29.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.008926715028165,275.7470192889636,0.9703396190585629,0.8904562686762947,9.72582420156385,204.39838756730273,0.9703457495157255,0.8911995566614546,10.726026760245885,212.7379363721326,0.9813866109328994,0.9314557856524133
135,3.0,44.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.981329219234748,275.68723127181704,0.9703035092189949,0.8904057304566921,9.761350049811266,206.61714737025653,0.9700201403689055,0.8905640691479979,10.88360787341739,218.24186773435315,0.9805633932773568,0.9296824176416109
136,3.0,47.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05223710155759,275.89174683635326,0.97099007132269,0.89046936397316,9.750379567770906,206.0583180997624,0.970681201014565,0.8906632780874024,10.77024492579323,213.39907507145548,0.9814305377931861,0.9312427666042233
137,1.0,28.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.015477570365682,277.41575256613214,0.9700696907814493,0.8898436257305651,9.739559488672729,204.54533195338138,0.9702098950237481,0.8909765992600174,10.632110876023194,213.04628738122153,0.981332126459963,0.9313564348830031
138,1.0,28.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.015769709157185,277.2257445537268,0.9701084397641886,0.8899720718509578,9.737521502985725,204.50352699449803,0.970257765939095,0.8911000270083933,10.647015884683954,213.6269560812713,0.981235232335026,0.9311693432879642
139,1.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.035912608402121,275.5004551392649,0.970233167940698,0.890479629918224,9.734349899041302,203.40716133250376,0.9703233566895428,0.8917157909300628,10.755409891453164,213.371458386561,0.9812666418022645,0.9312516647067492
140,4.0,40.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.028881919376264,273.1431314405958,0.9706155133792576,0.8914663751950158,9.780355042745175,204.6995971513508,0.9703817212401822,0.8913890424820463,11.06830168513836,218.93516991846414,0.9805145943738778,0.929459035510874
141,4.0,48.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974803306756305,274.2860109517678,0.9706026401985379,0.891108029726454,9.686131915515407,206.65446226439553,0.970183257487252,0.8905706415240557,10.923384145978533,217.567050966952,0.9809157861624677,0.9298998437666306
142,4.0,47.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.999460020286595,273.10334167226654,0.9706544797120025,0.8916006165988234,9.799983542168608,207.39455250874758,0.969796060634575,0.8901767290460382,11.0469684550917,218.57124372660573,0.980606503601269,0.9295762926175606
143,1.0,29.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.216020232000046,284.67405666174034,0.9692143406510305,0.8857216301388864,9.757683216723951,210.0768723964907,0.9699918853167848,0.8896364462838111,10.765111193028742,213.1800450352065,0.9813065066077313,0.931313338134667
144,1.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066194553573418,276.04099197666983,0.970067096495951,0.8904110322917891,9.779704114762962,204.2723160100225,0.9701082523454669,0.89130244656121,10.713021153450047,213.0527058038431,0.9813230216812359,0.9313543668656883
145,4.0,36.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03911043365122,274.57337648024543,0.9705548288040751,0.8909711901901457,9.835821693024693,208.1701255872479,0.9698784765484365,0.8896001504957033,10.696979344193334,214.50286832637423,0.981297915273536,0.9308871241515851
146,1.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001007243173165,277.49661815229894,0.9701426820680106,0.8897784794956249,9.726013588997176,204.70103537656757,0.9702751540626902,0.8909581402067406,10.622199549253164,213.09443418548113,0.9813374547572409,0.9313409219710722
147,3.0,33.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.025988293202854,272.71217831119924,0.970999494038695,0.8917061401213958,9.784663406222757,205.2522716746224,0.9706622679952139,0.8914181143981745,10.953272787265204,218.10347847982928,0.9805259942810939,0.9297270066927563
148,4.0,34.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0081465146885,274.00270863319315,0.9705456279756833,0.891148140092006,9.742527616679121,206.62924806310227,0.969947271621294,0.8904148950932382,10.85683859778601,216.19859850475694,0.9809164867123598,0.9303407594796095
149,3.0,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02645278253227,273.41162637897474,0.9707805855827724,0.8913751990744864,9.812256008816057,205.69983563955432,0.9704168214320446,0.8907510742592206,11.076098642632145,223.708087353471,0.9797438352474532,0.9279212003635209
150,4.0,28.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95582278582047,273.77492985492665,0.9707814059884967,0.8912925549758456,9.81618845567465,208.06595277639622,0.9700823165707801,0.8898025227418349,10.891880385076167,214.8587288919167,0.9811952185333017,0.9307724657916407
151,3.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.035602710933649,275.2627390901279,0.9709745719164988,0.890647743511207,9.748980926538543,207.3067091351233,0.9706875526126257,0.8904428367591553,10.894669367325946,218.6446425754352,0.980319457791026,0.9295526434907859
152,3.0,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.106687148715391,275.7593322810265,0.9704992813590153,0.8905159411467377,9.85816530788765,209.09668704683435,0.9696434950532344,0.8888722466632315,11.176227907889778,220.3216307702953,0.9804357148668322,0.9290123174904162
153,3.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030722096476879,273.8596790081043,0.9707441094240046,0.8912343278437787,9.78691101599068,206.31271993692616,0.9704646845991551,0.8910179129161662,10.869417499989881,217.24232680604462,0.9807161830005486,0.9300044699695009
154,3.0,38.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.059422627041139,273.81415905220894,0.9707528936765062,0.8912646721174424,9.813368680800426,206.8059300428554,0.9700957403172479,0.8900564691408884,10.846683706957982,214.5397739815249,0.9811411167682627,0.930875233140605
155,3.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.064085540278755,272.41754244562514,0.9708055241609359,0.8918645618145,9.79700815383875,206.84598613112018,0.9701881307319812,0.8904824839677377,10.834614653129654,214.19130418335402,0.9814031231617789,0.930987510193522
156,3.0,42.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.011879372527753,272.17264466875713,0.9707542889059741,0.8919417044433473,9.801411615718413,205.9249895814386,0.970165909589594,0.8909359809464987,10.861061680691833,220.8817927381748,0.9802836765505092,0.9288318331694226
157,3.0,42.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.024986535900844,273.77433267510537,0.970680908322338,0.8912545862509513,9.855739759368404,207.20786282148373,0.9699133619957111,0.8899274491516691,10.844122436280488,217.01811231049012,0.9808420973578816,0.9300767119339817
158,3.0,38.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97845746098411,272.8733067550753,0.9709504486960959,0.8916493623755863,9.716439734693731,204.08189185861772,0.9707676014079734,0.8916997720820556,11.139200706147365,226.9188304509168,0.9792932044681422,0.9268866981640571
159,4.0,45.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.985481997506808,273.5068734191781,0.9710077203102823,0.8913996890175592,9.78100721127488,205.80464357828112,0.9703946089428325,0.8911111379456672,10.98437350234708,221.36992287672524,0.9801279435739556,0.9286745575211913
160,3.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.957646287926675,276.61101167247836,0.9708783270510295,0.8901689566014056,9.538363512386521,205.083254473523,0.9714158414960972,0.8915996566004853,10.784068178779018,213.21836564149575,0.9813196833660973,0.9313009912260892
161,3.0,18.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99742743942118,273.2303629525948,0.9706852811674735,0.891499805558833,9.754499933474072,205.63243817123657,0.9700453893483252,0.8908106733634996,11.025090403589417,217.54827888802453,0.9808139915136778,0.9299058921349832
162,4.0,34.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.014934953069178,275.1953812315412,0.9701810513457039,0.8907506101607765,9.694342394109515,205.87116187472714,0.9700664268125148,0.8908130236011192,10.85515138651742,216.39141844661813,0.9808919365821789,0.9302786328478916
163,3.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06970803377124,272.4531025656935,0.9707297035574189,0.8918167858767746,9.796159544579904,205.8234736039563,0.9702091509866488,0.890776367810706,11.023008805953355,216.7148329332429,0.9808735152188817,0.9301744286223906
164,3.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06970803377124,272.4531025656935,0.9707297035574189,0.8918167858767746,9.796159544579904,205.8234736039563,0.9702091509866488,0.890776367810706,11.023008805953355,216.7148329332429,0.9808735152188817,0.9301744286223906
165,1.0,49.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.079712289358552,275.58557994718905,0.9699985154070444,0.8905597201429178,9.777072856662828,204.8433134719911,0.9699071881969727,0.8909093637369839,10.801083089287177,214.85190398034828,0.981027190792174,0.9307746647797922
166,3.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001944356131077,273.0018072319179,0.9708112782456202,0.891571781977663,9.744718740685396,205.0740358148355,0.9706240762627193,0.8915952432540813,10.822509834634948,217.01500101406103,0.9807635032031055,0.9300777143944406
167,3.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.959863613397225,272.741891660518,0.9708610090367026,0.8917002854296112,9.67808109627896,204.78007945860938,0.9707112850574592,0.891615697202163,11.063576838869363,219.08220377401773,0.9806330790783576,0.9294116611671943
168,4.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.043676006635376,274.8391915903693,0.9701944822042214,0.8908409094773853,9.742167798651275,205.7374017647285,0.9699964704714297,0.8912044782654077,10.782023506438703,215.7967662961183,0.9812920369315179,0.9304702299140342
169,1.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.035968163773173,275.30774014790256,0.9704847254000344,0.89070690530127,9.749835657462938,204.81400648145228,0.9704872549242378,0.8914257472238647,10.636274594802282,212.2109950847183,0.9814968551183609,0.9316255662621581
170,4.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.043676006635376,274.8391915903693,0.9701944822042214,0.8908409094773853,9.742167798651275,205.7374017647285,0.9699964704714297,0.8912044782654077,10.782023506438703,215.7967662961183,0.9812920369315179,0.9304702299140342
171,4.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.041330318089246,277.33287674425026,0.9703344751685052,0.8899553220705144,9.784796912696187,209.33215117115526,0.9699732094469731,0.8895262803936779,11.274180353703386,232.74313513704436,0.9787963136034269,0.9250101057911141
172,4.0,34.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974598621909061,273.6386335161202,0.9704280134830021,0.8913541465307624,9.683548501060189,205.4812389743208,0.9702631976720699,0.8914304994135416,10.96467397539834,217.05599321519,0.980835456233691,0.930064506697362
