,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
135,293.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861842954921415,107.26182933114495,0.9888763683575326,0.9574625281151803,7.6550156037824015,139.5464447596907,0.9813810094051755,0.9275638067102745,8.061996837621473,135.79315237457922,0.988583430023553,0.9562474135923933
136,221.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8661662916829425,107.07679723866806,0.9888904079397003,0.9575268433816722,7.65589386956046,139.9956047746081,0.981322097981131,0.9273378203822361,8.078286208789407,136.62788661224937,0.9885147173124695,0.9559784620199289
137,218.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867294301605796,107.11945152463696,0.9888852684441505,0.9575088595708224,7.65289765277474,139.95584219270575,0.9813280785738712,0.9273687798718375,8.077261375397454,136.54017535006395,0.988524661811018,0.9560067226097346
138,209.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866404526511083,107.04390743997008,0.9888939197520157,0.9575393096232442,7.654187404165416,139.98543246697616,0.9813201092486844,0.9273641927697494,8.082154138186235,136.76205215364854,0.9885071493098174,0.9559352338501695
139,295.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862289272241827,107.21870801595036,0.9888805988018309,0.957479952525027,7.654354578725603,139.55290487724963,0.9813782459894487,0.9275575636478075,8.061971066231976,135.82706525057978,0.9885797458589333,0.9562364868555763
140,294.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862084483820357,107.24010435703748,0.9888784881297978,0.9574714142094074,7.6538375700968,139.53848506438743,0.9813804717823265,0.927562545563051,8.0613673070975,135.7910595338552,0.988582628253033,0.9562480879061788
141,221.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866166291682941,107.07679723866804,0.9888904079397003,0.9575268433816722,7.655893869560461,139.99560477460807,0.981322097981131,0.9273378203822361,8.078286208789406,136.62788661224937,0.9885147173124695,0.9559784620199289
142,295.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862289272241826,107.21870801595034,0.9888805988018309,0.957479952525027,7.654354578725604,139.55290487724963,0.9813782459894487,0.9275575636478075,8.06197106623198,135.8270652505798,0.9885797458589333,0.9562364868555763
143,151.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87360593270674,106.99021435576304,0.9889087355338022,0.9575691172561916,7.645900905184148,140.1408786917777,0.981302845823957,0.927212131438961,8.109976261186242,137.6509696419803,0.9884256290634368,0.9556488244212892
144,220.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866258052227616,107.08925332054548,0.9888889567799237,0.9575213980091588,7.654997967642611,139.97442856302195,0.981325131477993,0.927350185599259,8.075056175433957,136.52728934276212,0.9885236378886041,0.9560108744843915
145,295.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862289272241826,107.21870801595034,0.9888805988018309,0.957479952525027,7.654354578725604,139.55290487724966,0.9813782459894487,0.9275575636478075,8.061971066231976,135.82706525057978,0.9885797458589333,0.9562364868555763
146,242.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870641030532848,107.24434012907037,0.9888744207689453,0.9574677538141347,7.659087650706493,139.9803735221838,0.9813195916621271,0.927352159923069,8.06739577350893,136.1205131857921,0.9885538397017741,0.9561419378601594
147,155.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875460582700761,107.01060207853898,0.9889074894517498,0.9575616055425795,7.648139815546166,140.17459084351967,0.9813095986829973,0.9272366335403697,8.112593602752206,137.77076401425165,0.9884147885076012,0.955610226645685
148,165.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871477582786984,106.91448942706471,0.9889169727860143,0.9575987411805847,7.655604948729227,140.48163865625398,0.9812677420009499,0.9270897578835856,8.100120463359472,137.5367466100667,0.9884314560254344,0.9556856271096881
149,182.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873776997119204,106.9851799090657,0.9889025899397759,0.957569491173978,7.650770547779782,140.20437835201048,0.9812817334722754,0.9271913638512117,8.083118349593153,137.1178214499392,0.9884655263467538,0.9558206048972
150,152.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873343114840055,107.04463893018186,0.9889031322436279,0.95754804164463,7.646585156762832,140.14494227464027,0.981303917225,0.9272196254071633,8.112570594332327,137.70310430790286,0.9884243404683991,0.9556320266193697
151,181.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8729164553361395,106.95677177002055,0.9889057652501099,0.9575804944709443,7.652433868322479,140.2447938004623,0.9812792354081377,0.9271828076541944,8.083084383062078,137.18577241749355,0.9884611776349607,0.9557987110790847
152,149.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871378036289063,107.01301941394999,0.9889076531408978,0.9575607904306738,7.650642506109238,140.20200917686424,0.9812964728899147,0.9271853169952295,8.10648294143736,137.45048102059866,0.988440761418514,0.955713421903396
153,152.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873343114840055,107.04463893018186,0.9889031322436279,0.95754804164463,7.646585156762832,140.1449422746403,0.981303917225,0.9272196254071632,8.112570594332327,137.70310430790286,0.9884243404683991,0.9556320266193697
154,181.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87291645533614,106.95677177002055,0.9889057652501099,0.9575804944709443,7.652433868322479,140.2447938004623,0.9812792354081377,0.9271828076541944,8.083084383062081,137.18577241749355,0.9884611776349607,0.9557987110790847
155,219.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866803847479632,107.09190470461603,0.9888886614268595,0.9575204062633291,7.65417002829726,139.97235565999648,0.9813257593616448,0.9273569120225728,8.078177911636907,136.61336318893288,0.9885174657925867,0.9559831414704201
156,210.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86631795765369,107.05930790997834,0.9888929132899182,0.9575325151162672,7.653762674250684,140.00947990967222,0.9813214873047706,0.9273551687171889,8.079495740624878,136.6113628315354,0.9885201871989899,0.9559837859860554
157,151.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87360593270674,106.99021435576304,0.9889087355338022,0.9575691172561916,7.645900905184149,140.14087869177771,0.981302845823957,0.927212131438961,8.109976261186242,137.6509696419803,0.9884256290634368,0.9556488244212892
158,178.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874644472542808,106.9391259579638,0.9889079232111284,0.9575868199309671,7.656069159670462,140.37235133316662,0.9812645568672159,0.9271167168016983,8.089089105133962,137.20439440087242,0.9884571972978855,0.955792711071554
159,153.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875965884225444,107.00515542275294,0.9889075000885665,0.9575639555981874,7.649153491596153,140.1948495968652,0.9813009856086357,0.9272057358931904,8.115091339922751,137.86669591432644,0.988408704311838,0.955579317364371
160,219.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866803847479632,107.09190470461601,0.9888886614268595,0.9575204062633291,7.65417002829726,139.9723556599965,0.9813257593616448,0.9273569120225728,8.078177911636907,136.61336318893288,0.9885174657925867,0.9559831414704201
161,155.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875460582700761,107.01060207853898,0.9889074894517498,0.9575616055425795,7.648139815546166,140.17459084351967,0.9813095986829973,0.9272366335403697,8.112593602752208,137.77076401425165,0.9884147885076012,0.955610226645685
162,209.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866404526511083,107.0439074399701,0.9888939197520157,0.9575393096232442,7.654187404165416,139.9854324669762,0.9813201092486844,0.9273641927697494,8.082154138186237,136.7620521536486,0.9885071493098174,0.9559352338501695
163,181.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87291645533614,106.95677177002055,0.9889057652501099,0.9575804944709443,7.652433868322479,140.2447938004623,0.9812792354081377,0.9271828076541944,8.083084383062081,137.1857724174936,0.9884611776349607,0.9557987110790847
164,204.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869887618847062,106.99842578494136,0.9888990101772817,0.9575582212702733,7.65871148752804,140.29226547339127,0.9812769293433186,0.9271882018705186,8.085082298689306,136.97338923125753,0.9884865340686588,0.955867140992853
165,157.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874951507781622,106.98200271071619,0.9889112559688629,0.9575730918579041,7.651605251732724,140.2759764430193,0.9813022485085978,0.9271893312125844,8.114758297775158,137.8193775279325,0.9884118524495451,0.955594563359866
166,242.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870641030532848,107.24434012907037,0.9888744207689453,0.9574677538141347,7.659087650706493,139.98037352218375,0.9813195916621271,0.927352159923069,8.067395773508933,136.12051318579213,0.9885538397017741,0.9561419378601594
167,145.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873535347314551,106.96041395721576,0.9889121048694351,0.9575798307805363,7.651740599109317,140.2977110212558,0.9812787578763092,0.9271340232611158,8.113022197695992,137.91034850057198,0.9884054340693388,0.9555652524905667
168,207.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866985182295986,107.0077375095687,0.988898012073732,0.9575528483329794,7.655273713482583,140.09598153752114,0.9813091411463214,0.9273053434239393,8.085281471335122,136.90657522135902,0.9884944182562369,0.9558886684829377
169,146.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738595,0.9889094298378859,0.9575674768420843,7.64944967524902,140.24616102519553,0.9812826600466331,0.9271473883224908,8.109167065995036,137.7459772991156,0.9884180800669357,0.9556182129312729
170,153.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875965884225442,107.00515542275292,0.9889075000885665,0.9575639555981874,7.649153491596152,140.19484959686517,0.9813009856086357,0.9272057358931904,8.115091339922751,137.86669591432647,0.988408704311838,0.955579317364371
171,147.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871327735804364,106.95507503387518,0.9889128384190589,0.9575814821857965,7.650481551588367,140.24945089982634,0.9812809938828286,0.9271379314758602,8.109753807651163,137.6586261152352,0.9884241933087128,0.955646357503762
172,146.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738597,0.9889094298378859,0.9575674768420843,7.649449675249019,140.24616102519553,0.9812826600466331,0.9271473883224909,8.109167065995036,137.7459772991156,0.9884180800669357,0.9556182129312729
173,146.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738596,0.9889094298378859,0.9575674768420843,7.64944967524902,140.24616102519553,0.9812826600466331,0.927147388322491,8.109167065995036,137.74597729911557,0.9884180800669357,0.9556182129312729
174,146.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872188074313112,106.99114200738597,0.9889094298378859,0.9575674768420843,7.649449675249019,140.2461610251955,0.9812826600466331,0.9271473883224908,8.109167065995036,137.7459772991156,0.9884180800669357,0.9556182129312729
175,257.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868957719482335,107.16435356838457,0.9888834499971881,0.9574991587794739,7.661966327405188,139.90664860701077,0.9813226955135914,0.9273485297766573,8.06320190244777,135.82901605471343,0.9885772629350481,0.9562358583060145
176,148.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869764699354495,106.96579218907317,0.9889122413998895,0.957577566148252,7.64866936775255,140.209296183977,0.9812912522372379,0.927169357262706,8.107721393125322,137.51810068019148,0.9884345768746412,0.9556916348327856
177,168.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871973866291109,106.89203523049372,0.9889174888027012,0.9576066554213286,7.6648809945686756,140.66866777250118,0.9812353932031914,0.9269840535648158,8.103825126371397,137.56714210635013,0.9884277387409507,0.9556758336734633
178,275.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866452615450514,107.23803867669895,0.9888769864545603,0.9574703874356235,7.657836778165107,139.676481499553,0.9813597729465887,0.9274743538745537,8.064892212530367,135.86707836705472,0.9885738880373404,0.956223594619809
179,225.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957526587999038,112.03755350225808,0.9883691531979739,0.9555728952952867,7.679148448987741,140.93506475489966,0.9812518210193282,0.9272320368041828,8.046920667293957,135.04691978703062,0.9886425432530545,0.9564878499118686
180,37.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480171164115571,93.27727655979047,0.9903147427862471,0.9628740927199273,7.482133868736201,134.56606425084328,0.9818712763394521,0.9295941122712983,8.332004986241095,137.60072452163752,0.9884981535207967,0.9556650134111677
181,159.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874908965427444,106.99020447040095,0.9889099872446159,0.9575690777678925,7.660879608774272,140.54480840147502,0.9812578469775666,0.9270240458397352,8.111408391473306,137.71337639015798,0.9884188353005722,0.9556287169519926
182,194.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414257369938586,91.51024680955899,0.9904893664270032,0.9635751855645438,7.504680494296528,133.93444026802035,0.9818319639078148,0.9295291401197301,8.229308832352464,138.39624897305362,0.9884366577096104,0.9554086952412799
183,165.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407425082588329,91.33627456828032,0.9905157943435632,0.9636506983254094,7.50399842307405,134.00530854675856,0.9818387893888572,0.9294907604614884,8.240287735924355,138.69291966555113,0.9884065207810916,0.9553131078726893
184,279.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4150823408173085,91.81133820805758,0.9904594603020171,0.9634593978315322,7.479454360600992,133.05287170747974,0.9819660913919778,0.930038182443415,8.195954459154768,137.362530137202,0.9885105519271075,0.9557417596992137
185,212.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412036695463483,91.60869644505209,0.9904774518734778,0.9635337088212896,7.4939815786294535,133.56306127772567,0.9818887249682503,0.9297636957924447,8.217871662814122,138.0191981163329,0.9884708218831807,0.9555301811181467
186,278.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414385601070466,91.77410092752501,0.9904633281639968,0.96347420396994,7.480616088974926,133.09467330129976,0.9819588790289355,0.9300113639957304,8.19564254007074,137.36437205568907,0.9885109980023176,0.9557411662326335
187,251.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415322026488559,91.58183137804062,0.9904808389181374,0.9635481898035212,7.4856116588268256,133.26510142996824,0.9819299061807298,0.9299377683558709,8.19759742080641,137.60158899317716,0.9884926269319191,0.9556647348782293
188,297.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41284777654368,91.86567598115519,0.9904540097845631,0.9634379089489625,7.476233379929159,132.9442893337354,0.9819837810883016,0.9301206986304169,8.197258306853543,137.43876701995853,0.9885079053463307,0.9557171961572242
189,250.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415213880491868,91.56058053939233,0.990483000715711,0.9635570121162187,7.48789881002031,133.33802601998607,0.9819195336928765,0.9298919873536279,8.201692321538854,137.63110397234112,0.9884904167942745,0.9556552251448326
190,286.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416267439454359,91.85766661654046,0.9904553314444993,0.9634418653923339,7.482741065181437,133.10606243891124,0.9819647711177754,0.9300234234736529,8.198298705164026,137.3914470421209,0.9885070275152977,0.9557324426654829
191,268.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41049493173798,91.58731312741747,0.9904828266093011,0.9635472769834497,7.486117829717957,133.19559471098728,0.9819494881516222,0.9299805862936258,8.19425400742438,137.4597733683301,0.9885048537491633,0.9557104279067185
192,287.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4152606189137575,91.87942420197777,0.9904529996810615,0.9634334192292775,7.480727320772466,133.03948779454305,0.981973546225468,0.9300597818275278,8.19822678368859,137.35893022071718,0.988511355639203,0.9557429195931724
193,278.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414385601070465,91.77410092752501,0.9904633281639968,0.96347420396994,7.4806160889749265,133.0946733012998,0.9819588790289357,0.9300113639957304,8.19564254007074,137.36437205568905,0.9885109980023176,0.9557411662326335
194,257.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4135662981774075,91.60740780295797,0.9904788483746072,0.9635385370683645,7.480174830942971,133.11091760010183,0.9819561277401979,0.9300225006321408,8.194860495823972,137.46629931068728,0.988503767996824,0.9557083252465188
195,256.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4140778028201755,91.6010305638296,0.9904791061900493,0.9635409824190719,7.480804218194189,133.1590654701699,0.9819483683774368,0.929993845125193,8.192978223431993,137.4682964396063,0.9885035061962532,0.9557076817711
196,282.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416614073408628,91.8816759131596,0.990451923991631,0.9634312459236394,7.478447544925372,133.0075085027479,0.9819754599664108,0.9300717743281166,8.198801757612841,137.42619477302648,0.9885051610623931,0.9557212469382144
197,267.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410851280204089,91.59692052696846,0.9904820292761574,0.963543830484402,7.483888015416962,133.1802773364774,0.9819525854470362,0.9299930110581786,8.19588232254083,137.55125378968617,0.9884980244683348,0.9556809528929199
198,255.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414208011667423,91.5822854279561,0.9904804586493916,0.9635473518536974,7.480921444189394,133.14873381265485,0.981947799692925,0.9300016254668999,8.190941753987657,137.41268046888763,0.988508701690555,0.9557256012502634
199,280.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415718673858025,91.82414139372538,0.9904579226613666,0.963453688818025,7.479834304721213,133.0393172283442,0.9819698244047492,0.9300520328535643,8.198750171689587,137.40713958913344,0.9885065786663559,0.955727386523055
200,227.0,11.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.791450148001193,287.27760741557177,0.9680101945147963,0.8848581407474648,13.652543354984537,385.15472126323925,0.945392124114411,0.7940824794687171,14.366957424565976,390.8471771746645,0.9644345960936607,0.8740689453593911
201,247.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212274528693408,236.36347563078624,0.9747647666015951,0.9061207699091121,9.899842460985074,218.85754286241948,0.9690376770200879,0.8861322951835204,11.591136907835404,242.46325914152868,0.9781794590757237,0.9218782794952952
202,259.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.211316699452178,236.32301038060007,0.9747734513350823,0.9061361376365645,9.901074293378027,218.9469386039504,0.9690292894015624,0.8860743816497212,11.588755500142586,242.08830460643392,0.9782195615970845,0.9219990899368291
203,204.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.519158560672329,246.78474077042412,0.9733533859491967,0.9020043431977622,10.092413567478076,220.39166999575787,0.9684800767006883,0.8851861980321583,12.168785718086347,264.14654090641085,0.9759179773900796,0.9148919208871561
