,layers,neurons,batch_size,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
88,3.0,49.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811428993253479,147.7191679888406,0.9847439406840478,0.9414946371471629,6.904202330057168,120.07227440960642,0.9838020262344013,0.9370583953039626,8.327584260772257,132.7000699248798,0.9884961501586433,0.9572440055028087
89,1.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98151980806404,155.078263198913,0.9840227938408006,0.9386620656730196,6.881029811375554,117.551823165596,0.9842199967791663,0.9382452527201719,7.8074237925390415,123.42171170051348,0.9894437573685047,0.9602334947578525
90,1.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862407811189445,151.43140881261584,0.9843752188999239,0.9400728137253829,6.943087077385197,120.70391268687523,0.9837404877022672,0.9369454693551291,7.812797177258569,121.80483271932222,0.9895430584395895,0.9607544535550978
91,1.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862407811189445,151.43140881261584,0.9843752188999239,0.9400728137253829,6.943087077385197,120.70391268687523,0.9837404877022672,0.9369454693551291,7.812797177258569,121.80483271932222,0.9895430584395895,0.9607544535550978
92,1.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735075494677682,141.84461194478413,0.9853920922169952,0.9437635344518771,6.945643987213584,121.97312601593981,0.9835309048271814,0.9359445689872922,8.018497633076796,128.20971091585812,0.9889149566083069,0.9586908002572413
93,1.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7877748378089535,143.79688752032092,0.9852013919916287,0.9430167023364945,6.953067430832974,121.65970898782382,0.9834427623485538,0.9357978211046449,8.021638031460318,127.13345462009976,0.9890101171495834,0.9590375702950044
94,1.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.732126914507729,142.51403472085025,0.9852823013197207,0.9435675900534732,6.912372409119498,120.76370645864343,0.9836468982829281,0.9365537887380072,7.549876034164084,119.24900874941537,0.9900261550564005,0.9615779406538988
95,1.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754386746898378,142.9791301523332,0.9852993367554657,0.9433344412982227,6.9408397384275755,121.10801145428904,0.9835427045979022,0.9361051356061452,7.812653958936717,123.10927246978676,0.9895558367803117,0.9603341627532591
96,1.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735075494677682,141.84461194478413,0.9853920922169952,0.9437635344518771,6.945643987213584,121.97312601593981,0.9835309048271814,0.9359445689872922,8.018497633076796,128.20971091585812,0.9889149566083069,0.9586908002572413
97,1.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764659730355802,144.04178656186735,0.9850712028655013,0.9428994679990279,6.923091059943812,120.71420442791096,0.983550489126124,0.9365021780046007,7.789912016277954,125.04989565323059,0.9895299777907659,0.9597088934960581
98,1.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859845097036645,149.87813680814006,0.9845567706967222,0.9406811303778198,6.899209285724285,119.21341194535138,0.9840207338030401,0.9379150261314886,7.69580221209688,121.24427108860783,0.9898344146840377,0.9609350666475531
99,1.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.768660066928447,142.73063944028192,0.9852093287646269,0.943399301152667,6.922377330322462,120.81236211465438,0.9836540839899264,0.9367959472740499,7.897570535717266,125.25864524554258,0.9892714252500814,0.9596416343271276
100,4.0,17.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.925606065202935,1549.6716957369476,0.8141810978612278,0.3058133092646089,24.447262094298562,1256.0096475817863,0.8274840315219427,0.42786795326727994,26.082477223565515,1121.5372494133517,0.8632047942246178,0.6386404280611334
101,4.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09165813838477,276.01036932684434,0.9704499108140694,0.890433265760112,9.811913260137999,209.11230724183852,0.9696898202277842,0.8893851843807343,11.046652924273921,218.45223680489923,0.9806296237304118,0.9296146366764031
102,3.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97845746098411,272.8733067550753,0.9709504486960959,0.8916493623755863,9.716439734693731,204.08189185861772,0.9707676014079734,0.8916997720820556,11.139200706147365,226.9188304509168,0.9792932044681422,0.9268866981640571
103,1.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05615237540083,275.46459341681305,0.9701084058102367,0.8906110399080087,9.756707013368416,204.46420284034917,0.9700465875349487,0.8911475831193697,10.813421407766779,215.25736252109243,0.980944777139009,0.9306440259402896
104,1.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.990132164177286,274.99044788278496,0.9705193161868382,0.8907129919470914,9.74454659764608,204.78807196894888,0.970362442795103,0.8911295431041253,10.813294225197447,213.0575486103039,0.9813932116573453,0.93135280651228
105,3.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086663154365326,273.6784821261693,0.9707160212429574,0.8912016871774621,9.848648629761675,205.34138342682627,0.9705968629027852,0.8912557066512145,11.105144860307249,217.75829929472533,0.9808069552479861,0.9298382235093504
106,3.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.982311832490103,273.04552316126745,0.970850551555321,0.8915832444066769,9.731204481711732,205.6100496410489,0.9702899010300822,0.8909863437367981,11.031625551849014,219.11127428854397,0.9806287910007432,0.9294022946404109
107,1.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031748712372234,277.2659342385575,0.9700003149923414,0.8899480098017307,9.76143987629689,204.85555768057068,0.9701107839504322,0.8908802714021218,10.674894767196056,213.9616378627581,0.9811661561487688,0.9310615087373445
108,3.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.997905296711481,273.9473020282334,0.9706707852927992,0.8911441661550257,9.799230526148433,205.55024509621896,0.9701622261915992,0.8909114884032528,11.129728209424503,219.6805305013864,0.9805211227568412,0.9292188801514994
109,4.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.955295975869717,272.66534051837385,0.970836899087959,0.8917540846932546,9.727798356866963,203.78319122813707,0.9705975588973441,0.892199897083376,11.18429442911616,221.47232069080573,0.9805447447897027,0.928641564920827
110,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.029359350912706,272.13902310434014,0.9709173181291255,0.8919484953630714,9.75687410601932,205.96078942143734,0.9703530564316261,0.8908108944904058,10.87570177093936,214.5442465260293,0.9813267618115754,0.9308737920856883
111,1.0,49.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066053850393882,277.04156166564456,0.9699364946016615,0.8897411053553868,9.7474224067849,205.7439093746597,0.969969880165985,0.890920789291278,10.755898271897324,214.4137732276461,0.9810664321126519,0.9309158306138583
112,3.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.029284928128765,276.1149568433587,0.9712229932531815,0.8904473679595484,9.710990868132079,207.97831491726197,0.9713491775764689,0.890048209267718,11.013581180927943,221.6536046588689,0.9799278999571633,0.9285831551826458
113,1.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069099635446042,275.7383923388254,0.9700621856935835,0.8905071933968245,9.799995525953129,203.98924241597047,0.9700374032829431,0.8914229958510078,10.847983614648479,214.97665357177408,0.9810009382576089,0.9307344704313827
114,3.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974409504589769,273.32415305182934,0.9711170982907738,0.8914914441784436,9.687844339141744,205.51708822546053,0.9712063237207285,0.891399289978853,10.920881051336966,217.7528533938898,0.9804979425740282,0.9298399781799115
115,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.020952307297884,278.10652864876727,0.9702783377018069,0.889614386420166,9.722293655239866,205.9352959500092,0.970454340219622,0.8905681327914468,10.474838180783472,213.23635116421704,0.9815492023067575,0.9312951962863357
116,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.013741047482391,278.4649041845501,0.9703550963856831,0.8894643922639948,9.696774427733788,205.98259194177209,0.9705684062661677,0.8905506583539451,10.486853592693567,213.38084929657626,0.981496808099176,0.93124863895328
117,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.013741047482391,278.4649041845501,0.9703550963856831,0.8894643922639948,9.696774427733788,205.98259194177209,0.9705684062661677,0.8905506583539451,10.486853592693567,213.38084929657626,0.981496808099176,0.93124863895328
118,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.034219889866558,278.721046384845,0.9703204172172775,0.8890429780279114,9.695109671114427,207.2925581272002,0.970472561692832,0.8902285249855031,10.656520854017653,212.88218405994826,0.9813629445757419,0.9314093090126498
119,1.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.023483418776209,275.0431047040454,0.9701244461314626,0.890725426122744,9.7983073293098,205.0829120409362,0.9698870653784899,0.8909892601918521,10.865217399456062,215.70627448358437,0.9809191860850166,0.930499386397832
120,1.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00624244103117,275.51866319186945,0.9703967042165291,0.8905713655635119,9.726249820984593,204.27069490875772,0.970402569198389,0.8912741290915194,10.73565029406377,213.14393526415572,0.9813115391323486,0.9313249727115984
121,1.0,49.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033798495262957,275.3458511142019,0.9702686312577348,0.8906421784557501,9.731156493137727,204.08889718409588,0.9702162311153799,0.8914224682703134,10.805174052444919,214.90950099024462,0.9809962915514663,0.9307561070093284
122,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.027928931983292,276.7101011227511,0.9702584265203518,0.8898097970754109,9.739031013726706,205.34489265718994,0.970285915010519,0.8909455575959647,10.809065306706005,212.9878001162177,0.9814053334427636,0.931375279493877
123,1.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001007243173165,277.49661815229894,0.9701426820680106,0.8897784794956249,9.726013588997176,204.70103537656757,0.9702751540626902,0.8909581402067406,10.622199549253164,213.09443418548113,0.9813374547572409,0.9313409219710722
124,1.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006060337488924,275.2252703982534,0.9703919394477055,0.890646445947157,9.774242171426891,205.13421623462034,0.9701017110248538,0.8909474154359256,10.906765819670987,216.34657670295502,0.9808451852460877,0.9302930808685022
125,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995166327805165,276.73547460979097,0.9703952662660498,0.8901037828357847,9.661919495706114,205.0178109242825,0.9704640197900218,0.8910017183239237,10.607831645345525,211.6979104264996,0.9816165826749438,0.9317908822626381
126,1.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031592468941161,275.31558032817344,0.970229521885112,0.8906623322357143,9.734665222873147,204.30923604785718,0.970152104089476,0.8912767292764152,10.799790940544254,214.70455786519423,0.9810375716945285,0.9308221397335904
127,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98898467207109,274.7652336018037,0.9705230373998959,0.8908590359106097,9.765345885816355,204.97440426657502,0.9703049827974521,0.8910976138940097,10.786486947141459,212.9525344312828,0.9813880904211874,0.9313866421060585
128,1.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.004786876935789,275.0737267859604,0.9701865269832479,0.8907123449930875,9.778116797740656,205.3936679113233,0.9698604237351764,0.890779761173913,10.892982631637002,216.14273918241506,0.980867772584845,0.9303587573667246
129,1.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.020009055549785,275.05458957356024,0.9703378256302877,0.8906336806508172,9.727837419340725,204.05361133573936,0.9702480079202911,0.891371131046492,10.755093935692905,213.1365465608167,0.9813155981190269,0.9313273533535942
130,1.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.032957693782937,274.61757310089365,0.9703349847001119,0.8908748658967474,9.78687283748791,204.27003824108797,0.9702541790578381,0.8914310434206423,10.958890520761798,216.69655159740822,0.9807340402658157,0.9301803188732005
131,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995128083321646,275.42730493034315,0.9706187127551251,0.8907022480377949,9.609710617928874,205.5009709979461,0.9706251393907408,0.8911054182499387,11.501285026188816,231.90019558757544,0.9786939664590885,0.9252817011170168
132,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.077469372843273,272.7671559995043,0.9707934516862904,0.8917663795648214,9.792622522751136,208.00987979458,0.970101952779464,0.8897248108601961,11.102123908420316,217.17705017500543,0.9808941300820626,0.9300255021157469
133,4.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.044028473551949,273.0395484332988,0.970550592179938,0.8916155730174955,9.809246816613467,206.40413343610135,0.969882730000746,0.8907271464309687,11.186062497928232,221.8336329438675,0.980560055583218,0.9285251500258505
134,2.0,43.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9609855769586675,152.35684589781093,0.98434475122092,0.9396850520448924,6.863538060050911,118.75814321632556,0.9840794591599429,0.938051635531166,7.35993435131922,114.00906504350827,0.9905346050533796,0.9632662517782424
135,2.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820115267178837,148.87757522562552,0.9847527927458875,0.941034916162775,7.00258306466773,120.75800535016354,0.9839155042758934,0.9369664587534468,7.522157584268408,116.34570872529568,0.9903193000868308,0.962513384621074
136,2.0,32.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814381825977959,148.94175441636685,0.9847652268619398,0.9410428136867128,6.933344568699927,120.61545210399535,0.9840214934322866,0.9371497812985718,7.4729758869099046,114.9211342385667,0.9902586146173519,0.9629723828638775
137,3.0,39.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.782531616200521,146.96826917715168,0.9848645204239241,0.9417285611946522,7.0694287926734845,123.36442270508739,0.9832744063645914,0.9349971578069506,8.122684982545408,126.60212831173183,0.9891971156354533,0.9592087637595568
138,2.0,49.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956799214119151,150.69717349792256,0.9845191790359038,0.9403256250023918,7.0058299401524025,120.95436588960678,0.9836546220725251,0.9366043330199914,8.070055429486649,128.3927710712346,0.9892092572521342,0.9586318182310799
139,2.0,32.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835401761261147,149.45078745980862,0.9846827941576399,0.9408148068928011,6.902171957863263,120.38486541475979,0.9840054443286739,0.9373054612299254,7.708751706054525,119.30096823506167,0.9898646603109271,0.9615611992951065
140,2.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945691420713674,152.54407404222601,0.9842377445656327,0.9396231064688216,6.930817607141723,119.41246576177915,0.9838856159406555,0.9378422408193507,7.653562395613752,118.96348454699014,0.9900175978383987,0.9616699366207029
141,2.0,39.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.780274600837304,147.92773926884595,0.9848177160873547,0.9414757402392402,6.956890131727551,120.74828116834068,0.9838451437305745,0.9368691950382115,7.9362464808492845,126.25198006742268,0.9895876969638218,0.9593215816082238
142,2.0,28.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.821077071109382,148.58442338924692,0.9847356012304354,0.9411833339499274,6.949867804690028,119.56928886926029,0.9840025741683878,0.9378047558727098,7.885676623837459,123.69580313857834,0.9895356164403386,0.9601451824304794
143,3.0,49.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811428993253479,147.7191679888406,0.9847439406840478,0.9414946371471629,6.904202330057168,120.07227440960642,0.9838020262344013,0.9370583953039626,8.327584260772257,132.7000699248798,0.9884961501586433,0.9572440055028087
144,3.0,43.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755924988951294,146.6484665150171,0.9849926312050539,0.9418986981781301,6.883102534294027,118.6697662206811,0.9839007087382594,0.9375164612230689,7.974795624198842,127.56200080022313,0.9893881846399507,0.958899492612532
145,2.0,49.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897422166733155,149.4661400013872,0.9846050295907384,0.9408391834504986,6.973746964540801,120.6557216260524,0.9837142174130309,0.9368400065833327,7.78649773947055,124.4546842460916,0.9897049624473552,0.9599006707548245
146,2.0,24.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939388473947012,152.7451123105926,0.9842978162559178,0.9395336361326139,6.999026985194233,122.05441174625862,0.9836193004403814,0.9364864310152301,7.7000768155535715,119.65497506476632,0.9897463233451456,0.9614471382092956
147,3.0,43.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.785424166455069,147.7516302454879,0.9848307157309422,0.9415341521036455,6.881323051591187,118.71858074931204,0.9837791614903274,0.9374007907231553,7.7738787041265915,122.98014390842727,0.9898496239239571,0.9603757680068362
148,3.0,49.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84288831540794,148.8056476161282,0.9846305191035398,0.9410242695420015,6.929877299126315,120.60336015534388,0.9837381117807469,0.9366834906944805,7.8827079358324665,122.99650923432299,0.9893472676293827,0.9603704950948901
149,3.0,43.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77730618152469,146.92694816757432,0.984940516615878,0.9417561002117988,6.886378697805939,119.9180385696302,0.9837013752989672,0.9368284384704171,8.00591309301176,128.06075578074288,0.989340237475146,0.9587387936376587
150,3.0,49.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811428993253479,147.7191679888406,0.9847439406840478,0.9414946371471629,6.904202330057168,120.07227440960642,0.9838020262344013,0.9370583953039626,8.327584260772257,132.7000699248798,0.9884961501586433,0.9572440055028087
151,2.0,49.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964915384393844,150.84108293468768,0.9843634660045082,0.9402486040169029,6.935559189065941,120.14120834354361,0.9836624787783184,0.9368439395474286,7.741974517707658,121.40206711190348,0.989814326680393,0.9608842247308342
152,3.0,43.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.761203182411073,146.8802607566682,0.9849088810661062,0.941746538727124,6.870695939274706,118.647645718292,0.983869254838174,0.937414795815179,8.049363906518908,127.49991485952944,0.9892725423148432,0.95891949671758
153,2.0,44.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.839422104426637,149.25610235633255,0.9846373215409412,0.9408392540522265,7.010921803569537,122.79228525624653,0.9837127740996414,0.9361304831463091,7.691399145486829,118.86333448424547,0.9899348741713104,0.9617022049950453
154,3.0,41.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756486007011349,146.8123099614333,0.9848957365117892,0.9419114396403716,7.008610152789278,121.27679987399512,0.9836592315448056,0.9360219818759921,7.565579362304965,116.95209912559957,0.9902486436685831,0.9623180054880169
155,2.0,40.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862973386004054,150.02016382826412,0.9845616679591107,0.9406963609170933,6.862381642749356,119.14859452234901,0.984056975152368,0.9379862995695907,7.696709593140747,119.72328765611195,0.9900133908450846,0.9614251278759076
156,3.0,32.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913638685776461,150.69010550178098,0.9843916060377468,0.9403277306483493,6.952048580819262,122.1109832417488,0.9833183213355707,0.9353865419010589,7.592324726496095,117.1352562200246,0.9901361385417249,0.9622589922280707
157,3.0,49.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.836163226062961,148.7003439437712,0.9846663886570595,0.9410572150538435,6.957062370098454,121.82378662816296,0.9836271698776915,0.9361781843712048,8.180187503524435,128.84518931409397,0.9887984102045612,0.9584860489642433
158,4.0,21.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8120493791307375,145.48089693948674,0.9849689382677609,0.9423577512580084,6.960548051384711,121.61676721878143,0.9836089094077167,0.9359598329047911,7.844556445766551,125.81047229461414,0.9895741032905984,0.9594638355189817
159,3.0,42.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781270749835736,146.84712835778487,0.9848678610249386,0.9418282069418321,6.88593094100704,117.84919075745893,0.9840445042778266,0.9381631885712567,7.610509581442902,118.85757410870862,0.9902027903500995,0.961704060989431
160,2.0,39.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874907625944477,149.78761929635922,0.9844488442953401,0.9406613119503605,7.024861731537339,121.64915758331868,0.9835694815381351,0.9365462835603708,7.777540042551641,121.57413133572994,0.9898179991152863,0.9608287855964671
161,3.0,43.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755924988951294,146.6484665150171,0.9849926312050539,0.9418986981781301,6.883102534294027,118.6697662206811,0.9839007087382594,0.9375164612230689,7.974795624198842,127.56200080022313,0.9893881846399507,0.958899492612532
162,3.0,43.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8496222328885725,148.23062233311384,0.9846133428542669,0.9413420976717671,6.905510088714372,118.89485057867773,0.9836147731271322,0.937100711944578,7.885454482345739,130.39514799087306,0.9895780229644171,0.9579866519052006
163,3.0,45.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820976575370083,148.80362858426605,0.9846819247150793,0.9409762629309426,6.906005391537839,122.23121887961504,0.9836967705602642,0.9361809314811476,7.450604346054157,115.1467947088707,0.9903759236234008,0.9628996750059841
164,4.0,23.0,35.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7903744409930376,148.46839726732586,0.9846895582195391,0.9412273155505118,7.0904556754550105,124.20536482240126,0.9834292699521517,0.934854764552906,8.065318347119506,130.88707517338364,0.9891807116434067,0.9578281528484905
