,l1_ratio,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
37,0.4234430942652312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642976871199991,169.19758840447514,0.9818849879157502,0.9330876943037945,7.292108266557336,124.40537013632199,0.9828581661319031,0.9341379718151512,8.801264664857943,149.17076683124495,0.9874258440068494,0.9519371429917936
38,0.4223538396635272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64388793795004,169.22073737432459,0.9818799421953426,0.9330785805769577,7.292126586937825,124.40435071168484,0.9828556440090301,0.9341380583087247,8.801891306731715,149.181517429934,0.9874232417224924,0.9519336791463061
39,0.4317503703243995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.636217129060427,169.02785845315782,0.9819222909334646,0.9331545257954819,7.292184027308982,124.41474190896304,0.9828766922415199,0.9341362831298445,8.796575182424823,149.09371912350903,0.9874449885357515,0.9519619677817868
40,0.4218366267238532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64432205990735,169.23180237424782,0.9818775337112049,0.9330742242963721,7.292135326619348,124.4038929861761,0.9828544378571347,0.9341380838142631,8.802189830310896,149.18667673908433,0.9874219983602602,0.951932016815655
41,0.4293342833772032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.638137338933138,169.07608089837845,0.9819116398573764,0.9331355405470735,7.292105814429033,124.41139844454636,0.9828714608093627,0.934137118245643,8.797922959035589,149.11524966789213,0.9874395456850884,0.9519550306351998
42,0.4248610350405435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64179734035139,169.1677639900389,0.9818915027089946,0.9330994361428924,7.292084590748656,124.40680829766191,0.9828614130303441,0.9341377935119535,8.800453072794825,149.1570031054802,0.9874291988550984,0.9519415776675506
43,0.4334666424880376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63487991221366,168.99417590625,0.9819297574843122,0.9331677866603961,7.292239145620584,124.41731556109528,0.982880341613064,0.9341355720928821,8.795625650941247,149.07884629495322,0.9874487944999922,0.9519667598107303
44,0.4104782878411786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65440917346481,169.48671315350936,0.9818226478890184,0.9329738720775691,7.292684768054945,124.39827591113126,0.9828266229596894,0.9341359913989054,8.809035890349458,149.31235984970397,0.9873932155331759,0.9518915216871363
45,0.4028100198565851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.661704923565047,169.67344761651987,0.9817830482487844,0.932900354383752,7.293306395712441,124.39990093392692,0.9828060693823862,0.934131413009929,8.81400494927143,149.40568852248487,0.987372407873997,0.9518614511662835
46,0.4396549055636117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63019853543716,168.8765491268888,0.9819560134127107,0.9332140964624923,7.292438373385722,124.4279024353337,0.9828930547567936,0.9341322319630365,8.792255097180472,149.02801851378405,0.98746211443471,0.9519831365340674
47,0.4122362696654381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.652801239488811,169.44557973773172,0.981831440384866,0.9329900663497079,7.2925733227225615,124.39853972767449,0.9828311374348682,0.9341366665263924,8.807977884491624,149.29224375069134,0.9873978087006033,0.9518980030990841
48,0.4179110219076185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.647698788327329,169.31719917676273,0.9818590244636622,0.9330406042746094,7.2923074903285,124.40134595278678,0.982845104104976,0.9341377305924752,8.804476282954184,149.22700529374657,0.9874123964536393,0.9519190229456277
49,0.4295048947084467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.638000084862341,169.07264437235824,0.981912397415404,0.9331368935127061,7.292111361452921,124.41162361893984,0.9828718338810204,0.9341370657503651,8.797827357893082,149.11370619334795,0.9874399333333433,0.9519555279430698
50,0.4561178244101945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618772105128759,168.59100346709306,0.9820210009281731,0.9333265135638278,7.29344891658794,124.46482235568774,0.9829236436056891,0.9341181194380033,8.783842721703985,148.9085470730123,0.9874949226441003,0.9520216302610647
51,0.4209271953843905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.645089295317467,169.25137343106925,0.9818732789535942,0.9330665191873165,7.292157779728731,124.40312973979654,0.9828523035509804,0.9341381040854826,8.802716262326392,149.195834547216,0.9874197999731992,0.9519290661676688
52,0.4274946908443018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639628871766158,169.1132833314659,0.9819034450371649,0.9331208851075135,7.292078518029324,124.40980536460619,0.982867336721745,0.9341372695338525,8.798957934892211,149.13211849930852,0.9874353336038537,0.9519495954936538
53,0.4156478692882963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.649709030940793,169.3678015685471,0.9818481092697837,0.9330206821424816,7.292415921484807,124.4001259094,0.9828395705962452,0.934137379127735,8.805946761325329,149.25450260173346,0.9874065418488459,0.9519101633063702
54,0.4200160340616838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.645869040226628,169.27113004306247,0.9818689905495701,0.9330587410234171,7.2921952141913176,124.40241877967486,0.9828501477964479,0.9341380926463931,8.803245660110958,149.20512075076041,0.987417581756751,0.9519260741506498
55,0.4268006671975379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64019682055238,169.12752599042472,0.9819003177334051,0.9331152777924538,7.292058389606451,124.40897508930573,0.982865789055733,0.9341374315767488,8.799350394504172,149.13859141666032,0.9874337290087007,0.9519475099181237
56,0.4280066757366222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639211303655612,169.10282827219254,0.9819057430900677,0.93312500124926,7.2920954733620365,124.41043616922168,0.982868472383549,0.9341371391543103,8.798669117462591,149.1273817908325,0.9874365118553733,0.9519511216622658
57,0.4273520775495845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63974543936142,169.11620340784413,0.9819028035601478,0.9331197354775712,7.292073789275597,124.40963241490383,0.982867019468907,0.9341373042161851,8.799038490961642,149.13344370188076,0.9874350045770576,0.9519491685130658
58,0.4268694692311058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640140440905196,169.12611042069562,0.9819006283860574,0.9331158351003318,7.292059225900891,124.40905611671161,0.9828659429073652,0.9341374162715985,8.799311438993554,149.13794703766857,0.9874338884624907,0.9519477175371901
59,0.4267700752987279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640221894387928,169.12815566121012,0.9819001795614387,0.9331150298919189,7.292058017710851,124.40893915247239,0.982865720617647,0.9341374383281578,8.799367719018717,149.13887812151037,0.9874336580826351,0.9519474175417519
60,0.4265041846841592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640439964243035,169.1336351322475,0.9818989774812399,0.9331128726315199,7.292057397486403,124.40862916708215,0.9828651250060716,0.9341374956106675,8.799518385724344,149.14137497027338,0.9874330409231458,0.951946613056479
61,0.4261154771116903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640759853232765,169.1416671717451,0.9818972164201664,0.9331097104280954,7.292063806938398,124.40818364114939,0.9828642517552526,0.9341375748276347,8.799738937628932,149.1450411285079,0.9874321364188132,0.9519454318194127
62,0.4266040097089218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640358063485788,169.13157653686446,0.9818994290286485,0.9331136830977773,7.292056198560122,124.40874504997298,0.9828653487843736,0.9341374743988837,8.799461801009135,149.14043652204893,0.9874332727752275,0.951946915424723
63,0.4262493707973676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64064944899126,169.1388975707837,0.9818978235338813,0.9331108008163975,7.292061597509654,124.4083360790095,0.9828645528927543,0.9341375481487763,8.79966292754736,149.14377613964535,0.9874324482885858,0.9519458393991289
64,0.4264629872775836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640473774679062,169.13448519864113,0.9818987910442134,0.9331125379615086,7.292058076109113,124.40858151704909,0.9828650325960808,0.934137504261459,8.799541744663665,149.14176262924724,0.9874329451867845,0.9519464881526642
65,0.4268753480595006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640135624291759,169.12598950360382,0.9819006549235327,0.9331158827052259,7.292059297351535,124.4090630532643,0.9828659560489703,0.9341374149560738,8.799308110919094,149.13789200582437,0.9874339020832001,0.9519477352684635
66,0.4261004816697636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640772221955283,169.1419775433148,0.9818971483935577,0.9331095882352094,7.292064054490905,124.40816663620589,0.9828642180071216,0.9341375777756715,8.799747452947447,149.14518294194892,0.9874321014709013,0.9519453861270878
67,0.4268638359674611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640145056438483,169.1262262924282,0.9819006029561326,0.9331157894817885,7.292059157433779,124.40904947184339,0.9828659303140586,0.9341374175310251,8.79931462812489,149.1379997748339,0.987433875410155,0.9519477005452627
68,0.4265750850057788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640381790923122,169.13217284958577,0.9818992982210091,0.933113448330256,7.292056229964631,124.40871141091107,0.9828652839640122,0.9341374805815045,8.799478194313865,149.1407083124256,0.9874332056134634,0.9519468278537981
69,0.4266257772609014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640340209140566,169.1311278695927,0.9818995274529849,0.9331138597374815,7.292056416307341,124.40877039844649,0.9828653975546141,0.934137469726509,8.799449465337716,149.14023205295476,0.9874333233085837,0.9519469813047144
