,layers,neurons,batch_size,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
138,2.0,48.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.918736662432122,151.18321920496714,0.9843511650248147,0.9401577091967973,6.887343291598591,118.01454071960829,0.9840041946226075,0.9381335455748452,7.66552704434807,119.67331684822928,0.9899355839592887,0.9614412284822453
139,2.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972609072998677,152.79962317834386,0.9843217391648846,0.9394962065576674,6.98858937278607,121.61314188577646,0.9837975624339146,0.9368271294832129,7.966964109082304,126.58560014963265,0.9894987455668747,0.9592140891373668
140,4.0,27.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.012620597737284,153.29634590323508,0.9841539432340893,0.9393311102624148,6.974148079580716,119.86764501528924,0.9836245085459556,0.9371043374499992,7.7055746774894285,119.82855810172727,0.9899361149374108,0.9613912097129707
141,3.0,46.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.911792711249889,151.12193675818526,0.9844238921540486,0.9401390404001417,6.895380632734203,118.6770623053545,0.9839620125137519,0.9376221334734912,7.847878493838783,121.75053888510928,0.9897685905596195,0.9607719470415605
142,3.0,47.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.994547081445707,153.24002008550258,0.9844151535708614,0.939336642276475,6.934530288565196,119.1596959082054,0.9841229490351588,0.9376831836880368,7.591968627235578,116.8403605002654,0.990252778046318,0.9623540077000173
143,1.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18388841207817,157.2351476132928,0.9835849979362825,0.9378619147331865,7.0841821022002245,120.17834114438162,0.9836470976278453,0.9373522809341517,7.920110233215705,125.20900517930812,0.9894209472898784,0.9596576283684266
144,1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.098039134406081,156.60634270392168,0.9836782151563392,0.9381636358761178,6.896806384787073,118.245686769461,0.984122495727527,0.9385665331119342,7.68073878567379,119.47624437098345,0.9898790677167038,0.9615047252818886
145,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940399430971553,152.84838325284022,0.984246490640935,0.9395074499000111,6.835360734543251,116.94990601138068,0.9845079794699031,0.9391409613622361,7.659025608995471,120.43401797526593,0.9898537716008908,0.9611961303958615
146,3.0,42.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970933959421572,151.5623508044822,0.9843541713398338,0.9399476460709597,7.1056830345600925,126.65459411606389,0.9830057270349559,0.9340804657559054,7.506345786786157,117.31994355923555,0.99016912126367,0.9621994859228858
147,4.0,44.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862725478546626,149.81897750856237,0.9846072749488666,0.9406389359979839,6.953375550511433,121.91980222337442,0.983682847800968,0.9362505977052814,7.395197421382019,113.43264372474974,0.9904569924764994,0.9634519748660061
148,3.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8964321734729825,151.32331661716506,0.9843283954767277,0.9401013433544669,6.926602773557388,119.7235169038822,0.9839142022083553,0.9375006784891733,7.852892517332147,122.71474051661741,0.9895893351988531,0.9604612810436128
149,3.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.971029506213009,152.69617710259476,0.984167893056755,0.9396429213605642,6.88725302986862,116.90551030323479,0.9840247362374053,0.9386904452502428,7.50456404529467,115.43650094006732,0.9901619844832076,0.9628063315885024
150,3.0,45.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916814779296432,151.11728631248766,0.9845002445263493,0.9401548688878443,6.93419050243482,119.08930820807738,0.9839589859557163,0.9377357042768693,7.718259291731021,118.75037257226978,0.9899603519082669,0.9617386013502964
151,3.0,49.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951944414839102,152.29383637295348,0.9843507201059334,0.9397362673565479,6.922561482730713,119.55937286881536,0.9839884179014738,0.9375763971838101,7.741480027550709,120.07189698117433,0.9899729995828828,0.9613128058673927
152,2.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.896076916976288,150.65850369266872,0.9845532989977338,0.9403656204207673,6.8982630838562065,117.60223904451743,0.9842169112889565,0.9386255230214018,7.816962134911871,121.88604149452759,0.9894740511570052,0.9607282880681635
153,2.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947243882829,152.81376607574296,0.9841456779099604,0.9395228406713838,6.921234540322719,118.41700194091581,0.9839345383383438,0.9382468961438928,7.585042935947672,116.7446636501899,0.9900479355894602,0.962384841248165
154,3.0,48.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904544607585582,151.8014002057701,0.9844220671060337,0.9398732439969703,6.876038498476345,119.21362418606566,0.9840362016435606,0.9376904740944901,7.6770048094265695,118.96368349088262,0.9898477734458865,0.9616698725209328
155,4.0,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890232771170962,151.25043240087803,0.9845626559099541,0.9401471655162299,6.901455586677628,119.42210053733773,0.9841280946482924,0.9377178202659591,7.664098405905212,119.23869219488189,0.9899834522872092,0.9615812646502547
156,3.0,45.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940824245497327,151.79472013407528,0.9843566446197514,0.9399383992155199,6.897375782346474,119.81140466383324,0.9838092564019791,0.9372333744555669,7.734384525591075,118.84247738518344,0.9899377926463289,0.9617089251573876
157,3.0,45.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878529279702953,150.74067041956857,0.984412037031602,0.9403325579366039,6.889515808935199,118.48754843116802,0.9839133468100005,0.937700445216725,7.6370639833775495,117.16428958202613,0.9900885805172486,0.9622496376718397
158,4.0,45.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8353655598690475,148.62403580595355,0.9846583964467538,0.9411917752687705,6.876219319902942,118.67143077457985,0.9839196879512373,0.9377768221827933,7.660139903287756,117.11611463272237,0.9900366611001489,0.9622651596521107
159,2.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937433509044677,151.87961180964643,0.9843642428639605,0.9399337586728899,6.881260975174949,117.34381229786594,0.9842277814170083,0.9387586294248724,7.725937471541557,118.79159590132873,0.9900460878956614,0.9617253191837429
160,3.0,33.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9267834312738445,151.5247771703829,0.9844540807700564,0.9400657693577228,6.915185264328923,118.41536892670547,0.9841510980846728,0.9381163981057752,7.717486451146434,121.35616716073298,0.9900250182261704,0.9608990137061586
161,3.0,48.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.924209397931579,152.06863732766467,0.9843590807075004,0.9397955880185451,6.904671689413471,120.72363835380388,0.9838052999300742,0.936817445562669,7.55434596518434,116.35636070488218,0.9902023816273093,0.9625099525506852
162,4.0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931258181642379,151.89000547858825,0.984257125064986,0.9398116281303999,6.935463032088509,119.97977551416604,0.98368757896485,0.9366464138056612,7.772658923234546,121.65538127044663,0.9898676725827827,0.9608026068479283
163,3.0,41.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.943360136697747,152.28190446804228,0.9845305490980554,0.9397108967091923,6.942810603381677,119.34799447399078,0.9841633084085502,0.9375742040426451,7.479544478130414,115.88604378222931,0.9902376776045576,0.9626614887764631
164,2.0,32.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.893642674088657,151.4521775371474,0.984451634905006,0.9400514021166168,6.836518041927179,116.66288901872534,0.9842096063991586,0.9388003275383265,7.789982861189464,122.35775184072119,0.9898989354276533,0.9605763028809851
165,4.0,40.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.967327900741493,154.6966461767043,0.9842297538091205,0.9386977613145293,6.886966822670948,119.21941394855781,0.9838412821282936,0.9374545220343549,7.5602806196296015,116.1146726449328,0.990159622779888,0.9625878245018235
166,3.0,45.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.929716529103986,151.4180018242609,0.984464159357977,0.940059814798009,6.930480817797614,120.54746398153807,0.9837965935000541,0.9369523464141043,7.806669892434302,120.22109150839395,0.9898117210584564,0.9612647353547815
167,2.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900346970931631,151.4588119477852,0.9845424459032746,0.9400335158574791,6.90688026920593,119.72391364358128,0.9841157357937529,0.9375198226925561,7.705981949146072,118.67307697609664,0.9897969517245119,0.9617635060100038
168,3.0,28.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948782247927602,152.5482330493562,0.9843578725508912,0.939654009916953,6.842323653919612,119.0148266036908,0.9840261007023358,0.9375766384541875,7.677448896068863,120.28593361795791,0.9900463153849518,0.9612438432114596
169,3.0,45.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8938560687606225,150.76313856733495,0.9844679392029314,0.9402759405591917,6.904663426451448,119.44454753303427,0.9838589686616397,0.9374201374928208,7.691157467216878,118.00179850641693,0.9900969776553804,0.9619797920946453
170,3.0,28.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.885371651736786,151.0432050678294,0.984460648547022,0.940214132518574,6.82314598497404,117.84331873655864,0.984145536433086,0.9381427715169883,7.720990576566472,120.61912301256217,0.9900483198424349,0.9611364895082529
171,3.0,28.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.885371651736786,151.0432050678294,0.984460648547022,0.940214132518574,6.82314598497404,117.84331873655864,0.984145536433086,0.9381427715169883,7.720990576566472,120.61912301256217,0.9900483198424349,0.9611364895082529
172,3.0,47.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.994547081445707,153.24002008550258,0.9844151535708614,0.939336642276475,6.934530288565196,119.1596959082054,0.9841229490351588,0.9376831836880368,7.591968627235578,116.8403605002654,0.990252778046318,0.9623540077000173
173,4.0,25.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.033738546716057,154.39001839219938,0.9840469890980944,0.9388567058263942,6.962779882762399,120.7537134328539,0.9835049689797303,0.9365312348387966,7.5889588940942,116.72374372862039,0.990271776943568,0.9623915816519343
174,3.0,47.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.979141236513128,152.7486553883713,0.9844760129132543,0.9395314565441191,6.934661678770055,120.2350073431389,0.9840778199539841,0.9373228046909603,7.616033142332238,117.67524667430101,0.9901582258366793,0.9620850071736193
175,2.0,33.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.946818826171633,151.70008546724642,0.9843755873232639,0.9400131107081784,6.91330724998738,117.19246609458553,0.9842766132867237,0.9391348422603002,8.149800990425156,129.94859582525837,0.9891355526282121,0.9581305311205358
176,2.0,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920061532533122,152.91749727031274,0.984292125419783,0.9395060503447081,6.847239756355479,116.51965324409625,0.984254918800602,0.9391263901995068,7.566883946094268,116.41093431191884,0.9900738386665526,0.9624923689213513
177,3.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855477972148958,150.08046167695954,0.9845746147008655,0.9405918184122923,6.916580062757025,120.79676957552326,0.9838964381979305,0.9367716788286751,7.725895544122397,121.06614234682999,0.9900036423992425,0.9609924597710651
178,4.0,33.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949832551600974,151.15528612255812,0.9844027918533305,0.9401529691876802,7.04648639637702,120.20029210155542,0.9838271542524342,0.937197320775315,7.690811241718132,117.7061439087239,0.9900869325801319,0.9620750520772452
179,2.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903191898509827,152.05374906876057,0.984300663488719,0.9398475389175189,6.858819184275217,118.21182429976757,0.9839661358874879,0.9381066724277491,7.452964719459239,114.92950169591342,0.9903551404557049,0.9629696868671047
180,4.0,40.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.883812266888297,152.1058595222213,0.9843869919319597,0.9397307004103981,6.908834324757792,120.60488553013388,0.983599726225677,0.9367042451403225,7.482054687756764,116.46444483849287,0.9902925684511854,0.9624751278167984
181,3.0,48.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906065537796558,152.06568662661022,0.9844857114228651,0.939806846827467,6.895485324053263,119.97069503620115,0.9840353940965032,0.9372758130291232,7.593825925782129,116.98835547359128,0.9900727445659518,0.9623063236839599
182,4.0,44.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.817525550141636,149.13624203368283,0.9847211326009004,0.9408952394837374,6.912891875458698,120.5546398282738,0.9839003285424903,0.9369111251486945,7.416429983218632,113.7868635561178,0.990414482641005,0.963337845151008
183,3.0,23.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948207263850817,152.69123329058743,0.9841939053031737,0.9393342532055888,7.084358132471549,123.85815098045308,0.9836462360258622,0.9361594118995612,7.824924539748744,122.0710086159951,0.9896178275254979,0.9606686916170681
184,3.0,46.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.826270156111781,146.34665846679331,0.9848971073224329,0.9420826176928143,6.877152675666611,119.90044072969616,0.9835523833849742,0.9363053050214888,7.562707802139129,118.34903392810325,0.9900160178750433,0.9618679127581291
185,4.0,40.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895759333699543,152.69242091754197,0.9842618226379781,0.9394726797268662,6.9129557831060175,119.76191286545229,0.983531779253437,0.9368732281185682,7.526266312651203,115.3619696654859,0.9902132359699974,0.9628303455831271
186,2.0,43.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.974202895052585,152.1887794018476,0.984405628280238,0.939807469296496,7.003726860116775,120.71937513489767,0.9839356274714286,0.9370819687733132,7.771268694993679,120.78205304041508,0.989792717749936,0.961083993414029
187,4.0,37.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788580703256591,145.6261837181719,0.9850246723715295,0.9422555870321656,6.840926453213821,119.3338135770111,0.9838145092791467,0.9371593768637363,7.600327753818405,118.803811859452,0.9899130925357787,0.9617213831990927
188,3.0,49.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.689895679785705,142.58935654206596,0.985347270525534,0.9435173369848124,6.817659001471214,119.3935030410698,0.9839249172488678,0.9371717561870678,7.34125800882608,115.07671844695236,0.9903228841925532,0.9629222535944555
189,3.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.746665114021601,144.07430055438488,0.9852699258251768,0.9429751927674124,6.904403629413492,121.75550754906408,0.9834751848732189,0.9353342458153864,7.5458571710325675,119.44835157630439,0.9899005471927393,0.9615137123470535
190,3.0,37.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78433793931829,146.33175601438248,0.9849234726106784,0.9420814925981311,6.903798185552205,122.83353261165058,0.9832270907407872,0.9350153467546249,7.490440225288513,117.92699155920529,0.9901449875997614,0.9620038949110579
191,3.0,41.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.694556408631879,143.7436904156233,0.9851695952887987,0.9430791548613109,6.860758416420729,118.75994524781012,0.9838323556715622,0.9373590071003413,7.1932626956523835,113.64875990299852,0.990639395690041,0.9633823421813121
192,4.0,28.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699044802638716,144.1617207378939,0.9851464538496724,0.9428987436577931,6.819013897880538,120.0046002735616,0.9838897680808927,0.9373542135271282,7.352971773623369,113.57332435127722,0.990372731005907,0.9634066475342491
193,2.0,42.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759692962609812,145.2759681014165,0.9851622106146065,0.942440885734764,6.853674827165883,119.04208386429889,0.9838797227029601,0.9369193296047422,7.571110982495269,121.21272769710767,0.9899467501768059,0.9609452299358933
194,4.0,28.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740309475555101,146.16043225575538,0.9849781682886117,0.9421035322609467,6.842917104245831,119.42651506803807,0.9840247353273514,0.9378334286052168,7.335748209001884,113.45600749585637,0.99041047692749,0.9634444470533272
195,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.709911398260002,142.91210824634229,0.9851918663174705,0.943213170524417,6.8749225731180355,119.5207675411432,0.9838698829867063,0.9372705104505729,7.549714351320547,120.91259199542745,0.9900397279507845,0.9610419337312772
196,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.642920976974212,141.8608001446073,0.9853387697669825,0.9437798214943857,6.816242962250906,117.17030016339596,0.9839277853393346,0.9378156854274284,7.327136525189521,114.29243473949887,0.9905448955878622,0.9631749499939306
197,2.0,42.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.538694591071819,137.47331932909296,0.985806022585179,0.9455079161801538,6.732468648263458,116.78272379360212,0.9840438043287116,0.9380202099239163,7.3026113820282355,113.56838238716222,0.9905715479479388,0.9634082398362774
198,3.0,45.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.611562776827,140.5125153122311,0.9855956763528257,0.9443558013550231,6.774124364288433,116.06476795936712,0.9842192075444596,0.9384789388113564,7.312298590247478,112.28598063365982,0.9905435414198166,0.963821429990186
199,3.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588482172053757,140.40135244335514,0.9855456263194375,0.9443123759377646,6.907129091742758,122.86564567174514,0.9833640523775772,0.9349158139606873,7.369767834549301,113.32592787308292,0.9903865527613657,0.963486358739121
200,1.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34809682526886,1183.2198145880213,0.8411578896828538,0.4791529659611721,18.21262852773998,900.3442583734727,0.8391096204286247,0.6299166355126478,16.150245098214963,442.46038896098486,0.9582265071895416,0.8574391560882361
201,1.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.748569998956345,289.0138055461898,0.967417485964434,0.882199622245027,9.298760499781809,196.2668903507215,0.9731849899434055,0.8975121832401467,10.835447802127952,221.8928100341182,0.9798847319706661,0.928506083153116
202,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.201720257305785,263.50346864248945,0.971698688043614,0.8947775100681212,9.622706964359578,207.11186778144696,0.9725868317491437,0.8919223902538107,10.47674003456432,211.62619210008748,0.9818219675504236,0.9318139899246849
203,1.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38096978856123,269.87309015285734,0.9708725603106518,0.8922221996289852,9.51986766000658,200.11769081211256,0.9730878249122865,0.8945068713029809,10.623210107589799,215.8946736571194,0.9813474266973771,0.9304386841387338
204,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35700003253842,270.93778856613375,0.9702661586183872,0.8917870801772882,9.353278112191513,194.96102524494782,0.9732931235523512,0.8974250007348896,11.01204900246405,226.7380103715961,0.9792421756544453,0.9269449584371737
205,1.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05234874791807,304.7183682215008,0.964755828967077,0.8738705308628967,9.43296215330519,205.32960262452892,0.9723103826881597,0.8951376660984001,10.708314163632403,218.50478096308387,0.9803302965119888,0.9295977069359781
206,1.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510430854190707,274.98418301592636,0.9701464158181663,0.8896052354083859,9.441832016634118,197.24196295216058,0.9732943654526736,0.8953097392228264,10.585019293101835,214.89636185656528,0.9814588841646199,0.9307603404413651
207,1.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222528799022266,263.27809478449603,0.9715978593173076,0.8949112717764063,9.597401277722858,205.52879842781368,0.9725088818653725,0.8924679985170443,10.485323863406066,212.3501240161962,0.9815317532254357,0.9315807388869197
