,l1_ratio,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
235,0.9999704903104584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095464347656028,279.3049300611751,0.9699355199729842,0.8891488816363229,9.78845131793244,206.9792538781762,0.9700937886335923,0.8900432404055454,10.576298276249364,214.74721747322323,0.9812599556087591,0.9308083947976068
236,0.9999839728784816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461494952035,279.3049271902278,0.9699355388552244,0.8891488827698963,9.788448529998082,206.97924882395276,0.9700938086887658,0.8900432458231279,10.576293108166587,214.747123171055,0.9812599747040202,0.9308084251817881
237,0.9999946364524108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09545923875571,279.3049249209058,0.9699355537889889,0.8891488836659249,9.788446325027977,206.9792448275754,0.9700938245501866,0.8900432501073194,10.576289020743399,214.7470485891055,0.9812599898062777,0.9308084492121103
238,0.9999836054066796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461572702444,279.304927268451,0.9699355383405921,0.8891488827390104,9.788448605983193,206.97924896168692,0.9700938081421654,0.8900432456754822,10.57629324902261,214.74712574123325,0.9812599741835816,0.9308084243536761
239,0.99999796422123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458534676588,279.30492421296617,0.9699355584492617,0.8891488839454511,9.78844563693476,206.97924358062727,0.9700938294999455,0.8900432514441629,10.576287745203164,214.74702531496786,0.9812599945191338,0.930808456711043
240,0.9999859473709158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09546107718596,279.3049267699445,0.9699355416204283,0.8891488829358425,9.788448121717247,206.9792480839017,0.970093811625739,0.8900432466164427,10.576292351323412,214.7471093610785,0.9812599775004219,0.9308084296313659
241,0.9999845421382618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461374507034,279.30492706905295,0.9699355396524534,0.8891488828177415,9.788448412287742,206.97924861058752,0.9700938095355172,0.8900432460518481,10.576292889963192,214.7471191895339,0.9812599755102436,0.9308084264646351
242,0.9999932222330726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459537973252,279.3049252217978,0.9699355518084756,0.8891488835471193,9.788446617451871,206.97924535752577,0.9700938224466478,0.890043249539177,10.576289562818868,214.74705848011874,0.9812599878034179,0.9308084460252234
243,0.9999972356390534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458688827392,279.3049243679526,0.9699355574289446,0.8891488838842555,9.788445787585614,206.97924385362626,0.9700938284162482,0.8900432511514791,10.576288024469429,214.747030410588,0.981259993487304,0.9308084550692329
244,0.9999987503030068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09545836836047,279.3049240457546,0.9699355595500998,0.8891488840114737,9.7884454743948,206.9792432860882,0.9700938306691651,0.8900432517599421,10.57628744389768,214.7470198172165,0.9812599956323933,0.9308084584824198
245,0.9999937060962418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459435598412,279.3049251188478,0.9699355524860924,0.8891488835877684,9.788446517401425,206.97924517620584,0.9700938231663567,0.8900432497335633,10.576289377352172,214.7470550959869,0.9812599884886802,0.9308084471155915
246,0.9999952931868218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459099805502,279.3049247811848,0.9699355547086961,0.8891488837210929,9.788446189232591,206.97924458148307,0.9700938255270238,0.8900432503711496,10.576288769015186,214.74704399593867,0.981259990736362,0.9308084506920297
247,0.9999937654009629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09545942305084,279.3049251062299,0.9699355525691444,0.8891488835927506,9.78844650513874,206.9792451539825,0.9700938232545677,0.890043249757388,10.576289354620446,214.74705468121098,0.9812599885726694,0.9308084472492324
248,0.9999970746796398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458722882633,279.30492440219325,0.9699355572035344,0.8891488838707358,9.788445820867643,206.9792439139382,0.9700938281768361,0.8900432510868185,10.576288086165382,214.7470315363214,0.9812599932593504,0.9308084547065214
249,0.9999982902786796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458465690594,279.30492414360805,0.9699355589058765,0.8891488839728369,9.788445569515073,206.97924345845527,0.9700938299849242,0.8900432515751447,10.57628762022515,214.74702303456368,0.981259994980901,0.9308084574457898
250,0.9999972843453666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458678522279,279.3049243575915,0.9699355574971535,0.8891488838883466,9.788445777514475,206.9792438353759,0.9700938284886945,0.8900432511710452,10.576288005800238,214.74703006994122,0.9812599935562827,0.9308084551789894
251,0.9999964509000916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09545885485988,279.3049245348912,0.9699355563299823,0.8891488838183408,9.788445949848386,206.97924414767218,0.9700938272490209,0.890043250836233,10.576288325261084,214.74703589897658,0.9812599923759417,0.9308084533008728
252,0.9999997336346274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458160311349,279.304923836594,0.9699355609271654,0.8891488840940598,9.788445271069373,206.9792429176485,0.9700938321317712,0.8900432521549548,10.576287066986884,214.74701293994696,0.9812599970249973,0.9308084606982777
