,n_estimators,max_depth,min_samples_split,min_samples_leaf,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
216,74.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.190368272388021,236.84146952497355,0.9747673301865162,0.9059313205978203,9.89033040118206,218.46344020766716,0.9690415125700238,0.8859654022772555,11.510314212825703,239.88816582041858,0.9784524870617273,0.9227079751836958
217,78.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.190829728476059,236.76813584493297,0.974773112518458,0.9059590915636287,9.885673390034341,218.14256896150943,0.9691028459851619,0.8861640483086055,11.516741047877911,240.4805326683189,0.978379839724505,0.9225171144426014
218,271.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210174469982285,236.29223743480952,0.9747784867071041,0.9061484703773848,9.897685337066775,218.9284338528371,0.9690278255281733,0.8860724318247467,11.601131391504257,242.43330594292905,0.9781984516739483,0.9218879304230997
219,74.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15696603078771,233.78427486154843,0.9750938109159155,0.9071230738985602,9.902457453422743,219.2882422705267,0.9688843143754405,0.8851705804137261,11.560238741027419,242.23822992474132,0.978214492902935,0.9219507839631536
220,294.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206290528011841,236.34648443787378,0.9747683505084819,0.9061275522520662,9.892963314119168,218.80105496808577,0.9690543046353968,0.8861711399744998,11.584883646724034,242.01665196905068,0.9782512074093419,0.9220221764338551
221,76.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.189802779386392,236.7711053918461,0.9747782350045742,0.905957691884612,9.885010331883969,218.4623863751977,0.9690593755056509,0.8860057652052611,11.524471680784927,240.34409661431997,0.9783865881022975,0.9225610741720672
222,293.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330713,218.79341981653312,0.9690568497825383,0.8861808798229114,11.586688302392464,242.08680058092796,0.9782428249282791,0.9219995745342094
223,297.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20600178728488,236.3512835477588,0.9747647328838691,0.9061256783727154,9.894063885792896,218.89928346653065,0.9690395142439441,0.8861197950078478,11.582941895233661,241.87142976375338,0.9782678761682371,0.9220689670633858
224,288.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2066697198198,236.32293030833694,0.9747726962196356,0.9061357215671219,9.894546106364386,218.8714629488131,0.9690471757256977,0.8861267898528793,11.586095613722685,242.1214917501221,0.9782412456482437,0.921988397031138
225,295.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.35610103162236,0.9747682648687345,0.9061239923432607,9.893082010102853,218.82114181535763,0.9690522752835191,0.8861583668317421,11.583788320282597,241.96716927300233,0.9782578841357391,0.9220381197704423
